,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
100,"Shape of You","Ed Sheeran",217093,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
101,"One Kiss (with Dua Lipa)","Calvin Harris",216682,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
102,"200 Mph","Bad Bunny",214171,https://open.spotify.com/track/5jGUJXnELDaDTgiRjD9lsg
103,"Mujeres (Mozart La Para, Justin Quiles, Farruko, Jowell & Randy) - Remix","Mozart La Para",213469,https://open.spotify.com/track/1AKP5JySgNsr2Y04z1yGHJ
104,"Baby Girl (feat. Lalo Ebratt)","Mario Bautista",210308,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc
105,Casualidad,Nacho,208422,https://open.spotify.com/track/08rwXPBZ2DHOwnL7xaz044
106,"La Diabla","Alex Sensation",204242,https://open.spotify.com/track/1Bo5CD2Tg8di5QSJHEoHmZ
107,"Me Voy",Rombai,204230,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf
108,"¿Cual es tu plan?","Bad Bunny",204151,https://open.spotify.com/track/4HRDBtek0ayfLQ6uc7rjO9
109,Brindemos,"Anuel AA",203504,https://open.spotify.com/track/7LeQ55Z5jPBB0ggYJtAiYO
110,Ponle,Rvssian,203491,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4
111,"Hablar de Ti",Gepe,202723,https://open.spotify.com/track/1vV2FBKYvu6sJDqzSCNgbI
112,"Otra vez (feat. J Balvin)","Zion & Lennox",201559,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
113,"Dame Algo","Wisin & Yandel",199764,https://open.spotify.com/track/4ByaTrfoYbXrmlbsTG8MTD
114,"Te Amo","Piso 21",199543,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
115,Calypso,"Luis Fonsi",195453,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
116,"Besos En Guerra",Morat,193946,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA
117,"Loca Remix",KHEA,193687,https://open.spotify.com/track/2CRbiMK0W14l71SpDKqKZM
118,"Domingo (feat. Cosculluela)",Reykon,191489,https://open.spotify.com/track/6ayCEojiJIe5d8DwXVlGU4
119,"Darte Remix","Alex Rose",190077,https://open.spotify.com/track/6xqbec9MHRmW7qtEINAlRx
120,"No Quiero Amarte (feat. Zion & Lennox)","Justin Quiles",189991,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI
121,X,"Nicky Jam",189333,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
122,"Under Pressure - Remastered",Queen,188836,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
123,"Lucha En Equilibrio","Denise Rosenthal",188761,https://open.spotify.com/track/5XXRbcWjc6jQhAS6MxyYmu
124,"Escápate Conmigo (feat. Ozuna)",Wisin,185140,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
125,"Pa Callar Tus Penas",Cami,183740,https://open.spotify.com/track/3S29OviwTGF2T4Goi1kbTk
126,"¿Quien Tu Eres?","Bad Bunny",182327,https://open.spotify.com/track/6kN06eEOblRAuWI0xUUS91
127,"New Rules","Dua Lipa",181449,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
128,Supuestamente,Ozuna,181236,https://open.spotify.com/track/1ZBU5DSoYQwaZVgep6pfn2
129,"Desde el Corazón","Bad Bunny",180324,https://open.spotify.com/track/1R2mapMAUiYqre6jcFX57g
130,"Tenemos Que Hablar","Bad Bunny",179624,https://open.spotify.com/track/5VQpJ2AY2iMzrRZKgcvNjh
131,"No Hay Nadie Más","Sebastian Yatra",179400,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
132,Dembow,"Danny Ocean",178239,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
133,"Caliente (feat. J Balvin)","De La Ghetto",178220,https://open.spotify.com/track/7zjxmI7AldHmhWfFozqv3t
134,Replay,"Maikel Delacalle",178082,https://open.spotify.com/track/07w6jp4Fq8GGqhLoDYoVkb
135,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",177935,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
136,Criminal,"Natti Natasha",177037,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
137,Culpables,"Manuel Turizo",176906,https://open.spotify.com/track/3RD0PGolM0mETGHaprwgMn
138,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel AA",176494,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
139,"Te Boté - Rhlm Version","Anuel AA",175842,https://open.spotify.com/track/0BdusD4m1XzwN8W6oXK1Jo
140,"Zum Zum","Daddy Yankee",175233,https://open.spotify.com/track/7lEhOiFtcLXY4P7cuTKuQ8
141,"Noche De Fantasia","Bryant Myers",174811,https://open.spotify.com/track/3gcAbJ38vIQvT6No64cIcn
142,Ven,Cami,172850,https://open.spotify.com/track/2L9WFjCUc09AdxAJJ3OdG0
143,"A Partir De Hoy","David Bisbal",172105,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
144,"Como Antes","Bad Bunny",171697,https://open.spotify.com/track/69ZaPBHhRMRDjRpW1ivnOU
145,"No Te Creas Tan Importante - En Vivo","Damas Gratis",171410,https://open.spotify.com/track/3trowLiYwwOoiwapLISNyk
146,Esperándote,"Manuel Turizo",171155,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
147,"Somebody To Love - 2011 Mix",Queen,170239,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
148,"Ella Fuma","Plan B",169045,https://open.spotify.com/track/4IYxcqhcFFJ025qfWJeulF
149,IDGAF,"Dua Lipa",168969,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
150,"Una Lady Como Tú","Manuel Turizo",168507,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
151,"Don't Stop Me Now - 2011 Mix",Queen,168454,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
152,"Ser Bichote","Bad Bunny",167374,https://open.spotify.com/track/4UEuIEv9Wc3wtiWUplGJ7q
153,"Un Chance","Dash Y Cangri",165496,https://open.spotify.com/track/6kp5CzGjsCI2Vcalfcn6CG
154,"Síguelo Bailando",Ozuna,164825,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
155,"Échame La Culpa","Luis Fonsi",164365,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
156,"Se Preparó",Ozuna,164319,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
157,RLNDT,"Bad Bunny",163983,https://open.spotify.com/track/6pZHZndlo57dPCYnvlYFOE
158,Solita,Ozuna,162606,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
159,"Robarte un Beso","Carlos Vives",162344,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
160,"Ni Gucci Ni Prada - Remix","Kenny Man",160189,https://open.spotify.com/track/3EwnwCYCO2mnCoYj5NLhER
161,Abrázame,Cami,159206,https://open.spotify.com/track/1I8LCDxPanFo2hfv0oObPK
162,Bandolera,"Anuel AA",159171,https://open.spotify.com/track/3WapscF576b4Gw6tED2kWL
163,Believer,"Imagine Dragons",157345,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
164,"Summer Love","Princesa Alba",157294,https://open.spotify.com/track/0yoKcUTNl4fdpQs0m1U376
165,Perfect,"Ed Sheeran",156606,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
166,"Te Esperé","Jesse & Joy",156137,https://open.spotify.com/track/6SFtimpTgM5wdYqTalvtFy
167,"Electricity (with Dua Lipa)","Silk City",154320,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
168,Unica,Ozuna,154263,https://open.spotify.com/track/33b2wX9d0kxqxhi7lcsC1A
169,"Zum Zum - Remix","Plan B",153443,https://open.spotify.com/track/2y4XLIaQOPbBJQEr4r9L2Y
170,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",153007,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
171,"Deberia odiarte","Noche de Brujas",152655,https://open.spotify.com/track/0mErnrwJUNEMq6X5bu2I0u
172,"Bella y Sensual","Romeo Santos",151967,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
173,"Un Poquito","Diego Torres",151902,https://open.spotify.com/track/5pH8g37XIkQej0AnlfQgNS
174,"Na' Personal","Miky Woodz",151880,https://open.spotify.com/track/16fZpc0Md2q1SGu8FMTo6x
175,"Si Te Marchas, No Hay Manera",Santaferia,151576,https://open.spotify.com/track/7lk2SWsLObPlO98pOvz6V0
176,"Donde Estan Las Gatas (feat. Nicky Jam)","Daddy Yankee",150784,https://open.spotify.com/track/3Kemg5QPEhEjOiWUFrTkXX
177,"Me Gusta","Natti Natasha",149468,https://open.spotify.com/track/2hNwoBCLppnljA7HVvwZns
178,"3 A.M.","Jesse & Joy",147763,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu
179,"Dura - Remix","Daddy Yankee",146423,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
180,Pegate,"Power Peralta",143766,https://open.spotify.com/track/5tuI94vyEirC0j1TWwUVRS
181,"Un Poco Más De Frío",Cami,143126,https://open.spotify.com/track/0QMFJjtAC1BCA9N7RlFrvt
182,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Nicki Minaj",142597,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth
183,"Te Quiero Ver",Ceaese,142190,https://open.spotify.com/track/5cBKhNt5d0f6KxJxziKr1N
184,"Promises (with Sam Smith)","Calvin Harris",140808,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
185,Triste,"Bryant Myers",140112,https://open.spotify.com/track/5MNS5FF4LrTX0jIaI0gory
186,"Quiero Mas",Ozuna,140100,https://open.spotify.com/track/1aYcpI8hXtpAEdBq8fp1pH
187,Calma,"Pedro Capó",139841,https://open.spotify.com/track/6aLJnupvPpT9HLv3xaUhe1
188,Happier,Marshmello,139790,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
189,"La espina",Santaferia,139667,https://open.spotify.com/track/7Jt7x2PyxQTZ3RjO3qIdOZ
190,Bella,Wolfine,139622,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
191,Sensualidad,"Bad Bunny",137633,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
192,"Mi Cama - Remix","KAROL G",137172,https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE
193,"We Will Rock You - Remastered",Queen,137056,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn
194,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",136547,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
195,Dura,"Daddy Yankee",135816,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
196,"El Farsante - Remix",Ozuna,134318,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
197,"Amor (Ft. Mon Laferte) - MTV Unplugged","Los Auténticos Decadentes",132990,https://open.spotify.com/track/1QjfU3jkGInap7Vm9lVJIQ
198,"Tan Bien (feat. Agus Padilla)","Lit Killah",132170,https://open.spotify.com/track/43Q1jBoHh3pQkh3Oy7TA1g
199,"Suena El Dembow","Joey Montana",131983,https://open.spotify.com/track/0woHVOh3KXLSDv8VU9XwZ4
200,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,131928,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
