,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tusa,"KAROL G",2394024,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,Vete,"Bad Bunny",2178774,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
3,"Hola - Remix",Dalex,1788032,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
4,Aventura,Lunay,1786428,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
5,Fantasias,"Rauw Alejandro",1774380,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
6,"Whine Up","Nicky Jam",1590521,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
7,"RITMO (Bad Boys For Life)","Black Eyed Peas",1536014,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
8,"Adicto (with Anuel AA & Ozuna)",Tainy,1459832,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
9,Quizas,"Rich Music LTD",1376033,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
10,"Que Tire Pa Lante","Daddy Yankee",1321361,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
11,China,"Anuel AA",1310443,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
12,"No Me Conoce - Remix","Jhay Cortez",1179846,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
13,"Si Te Vas",Sech,1084395,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
14,"Bellaquita - Remix",Dalex,1037268,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
15,"105 F Remix",KEVVO,996717,https://open.spotify.com/track/1aUGxXCz9QimNkKeiJtzZ7
16,Callaita,"Bad Bunny",992016,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
17,"LA CANCIÓN","J Balvin",985230,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
18,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",942883,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
19,"Si Se Da - Remix","Myke Towers",866884,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
20,"Cuerpo en Venta",Noriel,852264,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
21,"B11 (feat. Myke Towers)",Rvssian,827645,https://open.spotify.com/track/4o1DxRjMCHDwBiOKv88rOl
22,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",826186,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
23,Tutu,Camilo,794721,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
24,Bellaquita,Dalex,787649,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
25,"Soltera - Remix",Lunay,785383,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
26,"La Cama",Lunay,757683,https://open.spotify.com/track/0OoqRZXnSrgIUAha3iLKG1
27,"Otro Trago - Remix",Sech,747504,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
28,"Imaginaste - Remix","Jhay Cortez",717212,https://open.spotify.com/track/56BAJvpaWgvr6C4wmc37iU
29,"Coronao Now","El Alfa",700916,https://open.spotify.com/track/7FbKipScVxkjQxQXwTd0gL
30,Piensan,Haze,672535,https://open.spotify.com/track/0i9oiUkWOgvtnjkr0fa3XN
31,Uniforme,"Rich Music LTD",670130,https://open.spotify.com/track/0wMs7DPFOnToNAoecvAFQc
