,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
100,"Dance Monkey","Tones And I",244414,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
101,"A Solas - Remix",Lunay,243570,https://open.spotify.com/track/1fXEkSum1vbTa3w0yvYzYW
102,"Chica Bombastic","Wisin & Yandel",241499,https://open.spotify.com/track/0PabDDMMzwmn9cfJsfes7W
103,"No Se Me Quita (feat. Ricky Martin)",Maluma,239991,https://open.spotify.com/track/1GBLO0NFODuL31A5fgw0uR
104,Shock,"Ana Tijoux",239454,https://open.spotify.com/track/0etJQcA9YNMd69mjPdUucd
105,"Baila Baila Baila - Remix",Ozuna,239185,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt
106,Paramar,"Los Prisioneros",239150,https://open.spotify.com/track/6YbjZUR8F5ewBI1kHaIA1G
107,DOLLAR,"Becky G",232662,https://open.spotify.com/track/2uhMYJq2TODWBuZhHRrdWy
108,Bailemos,"Manuel Turizo",230125,https://open.spotify.com/track/1ScD7XQYCKmJ3fdNh71lUE
109,"La Mejor Versión de Mi - Remix","Natti Natasha",228714,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ
110,Porno,"Rich Music LTD",223729,https://open.spotify.com/track/34ZngZgo8xicbt1EE8Ob8Z
111,"El Papi","Tommy Boysen",223165,https://open.spotify.com/track/5QyUhnJWnndTxBYCA6EMRy
112,"La Forma en Que Me Miras","Super Yei",222799,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW
113,"Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)","Paulo Londra",218802,https://open.spotify.com/track/3H9GDhVVTlmFQSmpt51qiP
114,"Aquí Estoy",Cami,215737,https://open.spotify.com/track/6ydubKY1r75XKuQheIQB8f
115,"Mi Ex",Ñejo,215519,https://open.spotify.com/track/2kjdTPSRPS9mVfRlaenjsf
116,"La Cartera",Farruko,213714,https://open.spotify.com/track/1g2Z2lOrwayOzDqOc8EfbR
117,"No Te Veo - Remix","Casper Magico",213256,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38
118,"badwine - Remix",Feid,210848,https://open.spotify.com/track/5MPQfbK3LIOyPT84WJyD7g
119,"Querida Rosa",Cami,210655,https://open.spotify.com/track/6wBrZZ1LyiBxytLnpgnlhf
120,"Pensando En Ti","Pablo Chill-E",208523,https://open.spotify.com/track/6exje52SuWDGQ2Ol8K4P5I
121,Bandolera,"Bryant Myers",208491,https://open.spotify.com/track/5suqjbw9bF0T1X3HU1oG1v
122,"Si Se Da","Myke Towers",208314,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
123,"Cuando Te Besé","Becky G",207860,https://open.spotify.com/track/74wEiOpnvCe1tCTWKGSYta
124,Adictiva,"Daddy Yankee",206013,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
125,Bonita,Juanes,205959,https://open.spotify.com/track/0gcOnIUKIG6JF56iFUfE0p
126,"Te Vi","Piso 21",205189,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
127,"Hasta Abajo","Kevin Roldan",203604,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
128,Inocente,"Myke Towers",203480,https://open.spotify.com/track/07eET3PAzpSz5CLE4wGgN5
129,"Perreito - Remix","Mariah Angeliq",203459,https://open.spotify.com/track/3TTragde5roTvwS2caAQOc
130,"Amiga Mía","Los Prisioneros",202921,https://open.spotify.com/track/0swl1tZWBEBOdRVPN6axXe
131,"Mi Favorita",Lunay,200510,https://open.spotify.com/track/439FqaiIK6wg9eIzm4HPgL
132,"Por Qué No Se Van","Los Prisioneros",199961,https://open.spotify.com/track/0FRpkVdaghjib91eaXOA97
133,Convéncete,"Princesa Alba",198610,https://open.spotify.com/track/5UyH584f99c7qErZifyaHy
134,Flyte,"Pablo Chill-E",198185,https://open.spotify.com/track/3YqTzC9YYQmiT5nDZgl01q
135,Tanto,"Jesse & Joy",196977,https://open.spotify.com/track/3bCuNSiaBHqxdevMYEnGpe
136,HP,Maluma,195449,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
137,"El Otro Chile",Portavoz,195074,https://open.spotify.com/track/6NxXtGRGKVDfhuza8CJn5G
138,"Esclavo de Tus Besos","Manuel Turizo",193662,https://open.spotify.com/track/0WpwK09agFbwEUaNrGnXoe
139,Delincuente,Farruko,192937,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6
140,Vibras,"Pablo Chill-E",192441,https://open.spotify.com/track/3CV6tcIs0tqW3aJtu6THaM
141,"How Do You Sleep?","Sam Smith",190378,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
142,"Si Estuviésemos Juntos","Bad Bunny",188526,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
143,"Agua Segura","Denise Rosenthal",188132,https://open.spotify.com/track/370og6FUM8StmfUu0HlNHg
144,"Serenata cruel","Villa Cariño",186773,https://open.spotify.com/track/152U4ecGSiYeKm2gnFc4wA
145,"Estrechez De Corazón","Los Prisioneros",186652,https://open.spotify.com/track/3WG3goVRrVz0maPXCXdpCW
146,"La Voz De Los '80","Los Prisioneros",185994,https://open.spotify.com/track/3CW0syeJFZHUmvwsMwT7Xz
147,"Cúrame (feat. Manuel Turizo)","Prince Royce",185710,https://open.spotify.com/track/6rXxAohZzTDsP5KT3IDFIU
148,"No Te Enamores","Paloma Mami",184975,https://open.spotify.com/track/0EJu1RBtxzldMG2peczuPv
149,"Reggaetón en lo Oscuro","Wisin & Yandel",183918,https://open.spotify.com/track/7LLXLd0pisbEAdIVK502VM
150,Loco,Beéle,181853,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
151,"BOTA FUEGO","Mau y Ricky",181607,https://open.spotify.com/track/6Y6YC93R1r0CISm5iC4j27
152,"MIA (feat. Drake)","Bad Bunny",181565,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
153,"bad guy","Billie Eilish",181293,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
154,"Dembow y Reggaeton","El Alfa",177566,https://open.spotify.com/track/0BvhrGwe5MtFFf9gMIeWbp
155,Destino,Greeicy,177168,https://open.spotify.com/track/041Kcvnw8nOdq8xiRibPTG
156,"Vaina Loca",Ozuna,176342,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
157,"La player (Bandolera)","Zion & Lennox",175626,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
158,Perdoname,Mora,175197,https://open.spotify.com/track/73Al6Axo6ji5BBqzI68g2A
159,"Ontas? - Remix","Alex Rose",174533,https://open.spotify.com/track/2XCyOEiZgavc6tH2wA1RCe
160,Avatal24k,"Carlitos Junior",173393,https://open.spotify.com/track/7uczUFXkXyQoy9thRQ272l
161,"Singapur (feat. Yung Beef)","Pablo Chill-E",173126,https://open.spotify.com/track/1Q7NJD40pBK47Ii1ZdBTyi
162,"Mañana No Hay Clase (24/7)","Sebastian Yatra",173009,https://open.spotify.com/track/3XsqFFCOn6oPKt4GCod2wP
163,"La Mentira - Remix",Brytiago,171983,https://open.spotify.com/track/4jBpZsZ9qx3cZhoEfuKElF
164,Créeme,"KAROL G",171841,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU
165,Cristina,"Sebastian Yatra",170357,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k
166,"Un Millón Como Tú",Lasso,169075,https://open.spotify.com/track/619zlIsV7csW2h2narAoPC
167,Imaginaste,"Jhay Cortez",168433,https://open.spotify.com/track/39GnQAiQ81e6jHngiQ2LtN
168,"Haciendo Nada",Santaferia,166944,https://open.spotify.com/track/0dlFCeKHsPhnLKPbqoOwwH
169,"SIN TI","Young Cister",166133,https://open.spotify.com/track/4lpdQrp4w3n5NLGD71nzZY
170,"Me Rehúso","Danny Ocean",163924,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
171,Hipócrita,"Anuel AA",163076,https://open.spotify.com/track/4CbANooTL2aTHzJZqQ0Uvk
172,Desacatao,BlackRoy,161233,https://open.spotify.com/track/1WBXOHJ9ZIPCYKYxcTtTys
173,Pegao,CNCO,160872,https://open.spotify.com/track/65HT0L2eAtvbH56XrJqPbf
174,Imposible,"Luis Fonsi",160662,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF
175,"Kemba Walker","Eladio Carrion",158750,https://open.spotify.com/track/38kLHBjtWJaPXcyFhwRVtI
176,"Quieren Dinero","Los Prisioneros",157637,https://open.spotify.com/track/5De5NuCIu9zcBfgSFdXPbA
177,"Tutu - Remix",Camilo,157327,https://open.spotify.com/track/302I7g0l3jmAbzFu9WBCmu
178,Lalala,Y2K,156896,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
179,"Not Steady","Paloma Mami",156388,https://open.spotify.com/track/42ArfZUgGo3k5btIHp08it
180,"Si Te Marchas, No Hay Manera",Santaferia,156080,https://open.spotify.com/track/7lk2SWsLObPlO98pOvz6V0
181,"Trueno: Bzrp Music Sessions, Vol. 16",Bizarrap,156066,https://open.spotify.com/track/7ouulWlZPefmEIGYWNyiPH
182,"Pa Callar Tus Penas",Cami,155650,https://open.spotify.com/track/3S29OviwTGF2T4Goi1kbTk
183,"La Boca","Mau y Ricky",155513,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
184,"Nunca Quedas Mal Con Nadie","Los Prisioneros",153224,https://open.spotify.com/track/0AkmNg3BN8xBuECm5xllwR
185,"En un Largo Tour","Sol y Lluvia",152854,https://open.spotify.com/track/3tN9nucnARoyrX5WsKUrWz
186,"Bohemian Rhapsody - 2011 Mix",Queen,152764,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
187,Sobreviviendo,Illapu,151499,https://open.spotify.com/track/3S0wnGan4owAWCcdRu4FzM
188,"La Despedida",Cami,151309,https://open.spotify.com/track/1s8TR4ZPyrRf0E7zbNNjvZ
189,"Trátame Suavemente - Remasterizado 2007","Soda Stereo",150711,https://open.spotify.com/track/65DBZofI0b79kfHTcWWDuU
190,"ShiShi Gang","Pablo Chill-E",150695,https://open.spotify.com/track/4qgWukPk5SV09fUS9jv2kI
191,"Cristina (feat. Shelow Shaq)",Maffio,150358,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore
192,"Mi Error","Eladio Carrion",149983,https://open.spotify.com/track/7ch7IMYm9DaujSfI1ToSzu
193,"Mantecado de Coco","Nio Garcia",149887,https://open.spotify.com/track/5CGFApNEqgMcoKo6Q4KJ3g
194,"Ta To Gucci (Remix)",Cauty,149257,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C
195,"Ella Y Yo - Featuring Don Omar",Aventura,148014,https://open.spotify.com/track/6G4U9avyBNEfP0fAIduev3
196,"Date La Vuelta","Luis Fonsi",147815,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H
197,"Recuerdos (Remix)",Juhn,147070,https://open.spotify.com/track/2MsIbNboEVduidfmcThA0U
198,Shallow,"Lady Gaga",146334,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
199,"En Cero",Yandel,146170,https://open.spotify.com/track/51uLQESb4VnYAbs5WtGxho
200,"Verano En París - Remix","Jerry Di",145841,https://open.spotify.com/track/6fIVDVyzymH4OAlNhJ93k3
