1,Dance Monkey,Tones And I,41681147,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019-10-18,Global,Week,Region
2,HIGHEST IN THE ROOM,Travis Scott,36969014,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019-10-18,Global,2019-10-18,Global
3,Circles,Post Malone,30261278,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019-10-18,Global,2019-10-18,Global
4,Señorita,Shawn Mendes,29495255,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-10-18,Global,2019-10-18,Global
5,Lights Up,Harry Styles,26362706,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63,2019-10-18,Global,2019-10-18,Global
6,Memories,Maroon 5,25945762,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019-10-18,Global,2019-10-18,Global
7,Someone You Loved,Lewis Capaldi,23578385,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-10-18,Global,2019-10-18,Global
8,"10,000 Hours (with Justin Bieber)",Dan + Shay,21921243,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2019-10-18,Global,2019-10-18,Global
9,Beautiful People (feat. Khalid),Ed Sheeran,20189078,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-10-18,Global,2019-10-18,Global
10,Lalala,Y2K,18725653,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019-10-18,Global,2019-10-18,Global
11,How Do You Sleep?,Sam Smith,18682385,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-10-18,Global,2019-10-18,Global
12,hot girl bummer,blackbear,18401355,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019-10-18,Global,2019-10-18,Global
13,China,Anuel AA,18301594,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-10-18,Global,2019-10-18,Global
14,bad guy,Billie Eilish,17228300,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-10-18,Global,2019-10-18,Global
15,Goodbyes (Feat. Young Thug),Post Malone,16593684,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019-10-18,Global,2019-10-18,Global
