1,7 rings,Ariana Grande,33140804,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-03-22,Global,Week,Region
40,Pa Mí - Remix,Dalex,11185907,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH,2019-03-22,Global,2019-03-22,Global
41,Thotiana,Blueface,10982509,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,2019-03-22,Global,2019-03-22,Global
42,Pure Water (with Migos),Mustard,10747335,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,2019-03-22,Global,2019-03-22,Global
43,Desconocidos,Mau y Ricky,10594035,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-03-22,Global,2019-03-22,Global
44,Eastside (with Halsey & Khalid),benny blanco,10588793,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-03-22,Global,2019-03-22,Global
45,Fast,Juice WRLD,10573814,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ,2019-03-22,Global,2019-03-22,Global
46,Old Town Road,Lil Nas X,10500120,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019-03-22,Global,2019-03-22,Global
47,Look Back at It,A Boogie Wit da Hoodie,10417154,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019-03-22,Global,2019-03-22,Global
48,Better Now,Post Malone,10134292,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019-03-22,Global,2019-03-22,Global
49,Who Do You Love,The Chainsmokers,10045244,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8,2019-03-22,Global,2019-03-22,Global
50,Te Vi,Piso 21,9732383,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-03-22,Global,2019-03-22,Global
51,Be Alright,Dean Lewis,9543751,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019-03-22,Global,2019-03-22,Global
52,Un Año,Sebastian Yatra,9499562,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp,2019-03-22,Global,2019-03-22,Global
53,a lot,21 Savage,9462763,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019-03-22,Global,2019-03-22,Global
54,ZEZE (feat. Travis Scott & Offset),Kodak Black,9452705,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-03-22,Global,2019-03-22,Global
55,Someone You Loved,Lewis Capaldi,9386918,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,2019-03-22,Global,2019-03-22,Global
56,Ella Quiere Beber - Remix,Anuel AA,9297734,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,2019-03-22,Global,2019-03-22,Global
57,Girls Like You (feat. Cardi B),Maroon 5,9213838,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-03-22,Global,2019-03-22,Global
58,Amanece,Anuel AA,9187156,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-03-22,Global,2019-03-22,Global
59,lovely,Billie Eilish,8973181,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019-03-22,Global,2019-03-22,Global
60,when the party's over,Billie Eilish,8909715,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019-03-22,Global,2019-03-22,Global
61,Lucid Dreams,Juice WRLD,8755269,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019-03-22,Global,2019-03-22,Global
62,Mixed Personalities (feat. Kanye West),YNW Melly,8685469,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL,2019-03-22,Global,2019-03-22,Global
63,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,8596738,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-03-22,Global,2019-03-22,Global
64,rockstar (feat. 21 Savage),Post Malone,8568497,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019-03-22,Global,2019-03-22,Global
65,Better,Khalid,8526400,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-03-22,Global,2019-03-22,Global
66,SAD!,XXXTENTACION,8525379,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019-03-22,Global,2019-03-22,Global
67,Wir ticken,Capital Bra,8312433,https://open.spotify.com/track/1mdJ39D1lrR3aWIOhgeNaE,2019-03-22,Global,2019-03-22,Global
68,Drip Too Hard (Lil Baby & Gunna),Lil Baby,8243409,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019-03-22,Global,2019-03-22,Global
69,Always Remember Us This Way,Lady Gaga,8218925,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2019-03-22,Global,2019-03-22,Global
70,Last Hurrah,Bebe Rexha,8218109,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy,2019-03-22,Global,2019-03-22,Global
71,Wolke 10,MERO,7915134,https://open.spotify.com/track/200cTjC6si5Xz9af2QeHi2,2019-03-22,Global,2019-03-22,Global
72,Youngblood,5 Seconds of Summer,7769773,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019-03-22,Global,2019-03-22,Global
73,Saturday Nights,Khalid,7712864,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019-03-22,Global,2019-03-22,Global
74,Moonlight,XXXTENTACION,7705725,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019-03-22,Global,2019-03-22,Global
75,Numb Numb Juice,ScHoolboy Q,7630971,https://open.spotify.com/track/4dTiQezDWmEOWcdCbWVWMp,2019-03-22,Global,2019-03-22,Global
76,Mo Bamba,Sheck Wes,7540135,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019-03-22,Global,2019-03-22,Global
77,Wake Up in the Sky,Gucci Mane,7537505,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2019-03-22,Global,2019-03-22,Global
78,Esclavo de Tus Besos,Manuel Turizo,7499315,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX,2019-03-22,Global,2019-03-22,Global
79,Don't Stop Me Now - 2011 Mix,Queen,7381110,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019-03-22,Global,2019-03-22,Global
80,In My Mind,Dynoro,7342539,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-03-22,Global,2019-03-22,Global
81,Another One Bites The Dust - Remastered 2011,Queen,7300598,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2019-03-22,Global,2019-03-22,Global
82,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,7285967,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019-03-22,Global,2019-03-22,Global
83,2002,Anne-Marie,7195698,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-03-22,Global,2019-03-22,Global
84,Adictiva,Daddy Yankee,7178715,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-03-22,Global,2019-03-22,Global
85,Bad Liar,Imagine Dragons,7156250,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019-03-22,Global,2019-03-22,Global
86,I Like It,Cardi B,7103083,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019-03-22,Global,2019-03-22,Global
87,Walk Me Home,P!nk,7098974,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE,2019-03-22,Global,2019-03-22,Global
88,Hear Me Calling,Juice WRLD,7059183,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk,2019-03-22,Global,2019-03-22,Global
89,Shape of You,Ed Sheeran,7007904,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019-03-22,Global,2019-03-22,Global
90,Say My Name,David Guetta,6873611,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019-03-22,Global,2019-03-22,Global
91,Promises (with Sam Smith),Calvin Harris,6737975,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019-03-22,Global,2019-03-22,Global
92,Believer,Imagine Dragons,6615819,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019-03-22,Global,2019-03-22,Global
93,Love Someone,Lukas Graham,6599506,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-03-22,Global,2019-03-22,Global
94,Taste (feat. Offset),Tyga,6596205,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2019-03-22,Global,2019-03-22,Global
95,Nights Like This (feat. Ty Dolla $ign),Kehlani,6580157,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,2019-03-22,Global,2019-03-22,Global
96,Body (feat. brando),Loud Luxury,6527909,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019-03-22,Global,2019-03-22,Global
97,idontwannabeyouanymore,Billie Eilish,6475201,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2019-03-22,Global,2019-03-22,Global
98,Reggaeton,J Balvin,6458276,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-03-22,Global,2019-03-22,Global
99,Jocelyn Flores,XXXTENTACION,6420566,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019-03-22,Global,2019-03-22,Global
100,I Like Me Better,Lauv,6411674,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019-03-22,Global,2019-03-22,Global
101,Perfect,Ed Sheeran,6407416,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019-03-22,Global,2019-03-22,Global
102,God's Plan,Drake,6290602,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019-03-22,Global,2019-03-22,Global
103,Psycho (feat. Ty Dolla $ign),Post Malone,6285861,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019-03-22,Global,2019-03-22,Global
104,no tears left to cry,Ariana Grande,6227054,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2019-03-22,Global,2019-03-22,Global
105,I,Lil Skies,6209017,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,2019-03-22,Global,2019-03-22,Global
106,So Am I,Ava Max,6184161,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,2019-03-22,Global,2019-03-22,Global
107,No Sleep (feat. Bonn),Martin Garrix,6165747,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B,2019-03-22,Global,2019-03-22,Global
108,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,6158847,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,2019-03-22,Global,2019-03-22,Global
109,NI BIEN NI MAL,Bad Bunny,6136361,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,2019-03-22,Global,2019-03-22,Global
110,Money,Cardi B,6102213,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2019-03-22,Global,2019-03-22,Global
111,Pass auf wen du liebst,Ufo361,6051802,https://open.spotify.com/track/5NsCv3I7o0f6vSQScG01f1,2019-03-22,Global,2019-03-22,Global
112,Lost In Japan,Shawn Mendes,6019275,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,2019-03-22,Global,2019-03-22,Global
113,needy,Ariana Grande,6009077,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ,2019-03-22,Global,2019-03-22,Global
114,365,Zedd,5996102,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d,2019-03-22,Global,2019-03-22,Global
115,Aullando,Wisin & Yandel,5921950,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus,2019-03-22,Global,2019-03-22,Global
116,Under Pressure - Remastered,Queen,5907956,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,2019-03-22,Global,2019-03-22,Global
117,One Kiss (with Dua Lipa),Calvin Harris,5877430,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2019-03-22,Global,2019-03-22,Global
118,Faucet Failure,Ski Mask The Slump God,5853933,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,2019-03-22,Global,2019-03-22,Global
119,Just You and I,Tom Walker,5793670,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo,2019-03-22,Global,2019-03-22,Global
120,NASA,Ariana Grande,5770329,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq,2019-03-22,Global,2019-03-22,Global
121,Soltera,Lunay,5751220,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM,2019-03-22,Global,2019-03-22,Global
122,Bubalu,Becky G,5715774,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-03-22,Global,2019-03-22,Global
123,Thunder,Imagine Dragons,5667946,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019-03-22,Global,2019-03-22,Global
124,Natural,Imagine Dragons,5645142,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2019-03-22,Global,2019-03-22,Global
125,Empty,Juice WRLD,5643696,https://open.spotify.com/track/41MCdlvXOl62B7Kv86Bb1v,2019-03-22,Global,2019-03-22,Global
126,Nonstop,Drake,5634765,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2019-03-22,Global,2019-03-22,Global
127,The Bones,Maren Morris,5621878,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL,2019-03-22,Global,2019-03-22,Global
128,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,5587805,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019-03-22,Global,2019-03-22,Global
129,Too Good At Goodbyes,Sam Smith,5567732,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2019-03-22,Global,2019-03-22,Global
130,Speechless (feat. Erika Sirola),Robin Schulz,5563575,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5,2019-03-22,Global,2019-03-22,Global
131,Créeme,KAROL G,5547763,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019-03-22,Global,2019-03-22,Global
132,Splashin,Rich The Kid,5529592,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb,2019-03-22,Global,2019-03-22,Global
133,bellyache,Billie Eilish,5529366,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,2019-03-22,Global,2019-03-22,Global
134,bloodline,Ariana Grande,5522198,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX,2019-03-22,Global,2019-03-22,Global
135,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,5489518,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4,2019-03-22,Global,2019-03-22,Global
136,IDGAF,Dua Lipa,5482294,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2019-03-22,Global,2019-03-22,Global
137,Beautiful (feat. Camila Cabello),Bazzi,5459890,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2019-03-22,Global,2019-03-22,Global
138,Leave Me Alone,Flipp Dinero,5438092,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2019-03-22,Global,2019-03-22,Global
139,No New Friends,Sia,5419730,https://open.spotify.com/track/3Y7a0typ6ik1KscmebXd6D,2019-03-22,Global,2019-03-22,Global
140,Bola Rebola,Tropkillaz,5416641,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg,2019-03-22,Global,2019-03-22,Global
141,In My Feelings,Drake,5410814,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2019-03-22,Global,2019-03-22,Global
142,Say You Won't Let Go,James Arthur,5406974,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019-03-22,Global,2019-03-22,Global
143,Red Room,Offset,5350192,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq,2019-03-22,Global,2019-03-22,Global
144,The Middle,Zedd,5328689,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2019-03-22,Global,2019-03-22,Global
145,Havana (feat. Young Thug),Camila Cabello,5322006,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2019-03-22,Global,2019-03-22,Global
146,imagine,Ariana Grande,5320979,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow,2019-03-22,Global,2019-03-22,Global
147,Make Believe,Juice WRLD,5305395,https://open.spotify.com/track/6eiztdXRkooWsBt2xToMWI,2019-03-22,Global,2019-03-22,Global
148,Freaky,Tory Lanez,5274108,https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV,2019-03-22,Global,2019-03-22,Global
149,Envy Me,Calboy,5270307,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX,2019-03-22,Global,2019-03-22,Global
150,changes,XXXTENTACION,5249231,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2019-03-22,Global,2019-03-22,Global
151,Imposible,Luis Fonsi,5230598,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF,2019-03-22,Global,2019-03-22,Global
152,Best Part (feat. Daniel Caesar),H.E.R.,5217829,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019-03-22,Global,2019-03-22,Global
153,I Fall Apart,Post Malone,5213045,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2019-03-22,Global,2019-03-22,Global
154,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,5208827,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX,2019-03-22,Global,2019-03-22,Global
155,Let You Love Me,Rita Ora,5191109,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP,2019-03-22,Global,2019-03-22,Global
156,Alleen,KC Rebell,5147368,https://open.spotify.com/track/3UDsmMZsEMsvM82OcdqJWu,2019-03-22,Global,2019-03-22,Global
157,Solo (feat. Demi Lovato),Clean Bandit,5133641,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,2019-03-22,Global,2019-03-22,Global
158,Jay Jay,MERO,5116889,https://open.spotify.com/track/3YxCKq3YPnTekAofhaHABZ,2019-03-22,Global,2019-03-22,Global
159,ocean eyes,Billie Eilish,5109709,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2019-03-22,Global,2019-03-22,Global
160,This Feeling,The Chainsmokers,5092868,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019-03-22,Global,2019-03-22,Global
161,Solo de Mi,Bad Bunny,5087761,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019-03-22,Global,2019-03-22,Global
162,Ruin My Life,Zara Larsson,5082260,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019-03-22,Global,2019-03-22,Global
163,Somebody To Love - 2011 Mix,Queen,5081741,https://open.spotify.com/track/4rDbp1vnvEhieiccprPMdI,2019-03-22,Global,2019-03-22,Global
164,We Will Rock You - Remastered,Queen,5076445,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn,2019-03-22,Global,2019-03-22,Global
165,FRIENDS,Marshmello,5074659,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2019-03-22,Global,2019-03-22,Global
166,Congratulations,Post Malone,5064841,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2019-03-22,Global,2019-03-22,Global
167,Armed And Dangerous,Juice WRLD,5064113,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,2019-03-22,Global,2019-03-22,Global
168,Si Se Da,Myke Towers,5048178,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,2019-03-22,Global,2019-03-22,Global
169,Shotgun,George Ezra,5039682,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019-03-22,Global,2019-03-22,Global
170,Sola,Manuel Turizo,5021133,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN,2019-03-22,Global,2019-03-22,Global
171,Girls Need Love (with Drake) - Remix,Summer Walker,4992485,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu,2019-03-22,Global,2019-03-22,Global
172,Vaina Loca,Ozuna,4990776,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019-03-22,Global,2019-03-22,Global
173,Wow. - Remix,Post Malone,4975639,https://open.spotify.com/track/3IKRHd9ihUdGffgz4Mbgv0,2019-03-22,Global,2019-03-22,Global
174,New Rules,Dua Lipa,4971086,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,2019-03-22,Global,2019-03-22,Global
175,Undrunk,FLETCHER,4969438,https://open.spotify.com/track/5SHhPFh68OhUmuRPymKX9d,2019-03-22,Global,2019-03-22,Global
176,Maze,Juice WRLD,4968090,https://open.spotify.com/track/4mUIe9gfsdtsVP2zFIl74x,2019-03-22,Global,2019-03-22,Global
177,bad idea,Ariana Grande,4940060,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg,2019-03-22,Global,2019-03-22,Global
178,Contra La Pared,Sean Paul,4907367,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,2019-03-22,Global,2019-03-22,Global
179,Te Boté - Remix,Nio Garcia,4890258,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019-03-22,Global,2019-03-22,Global
180,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,4826454,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb,2019-03-22,Global,2019-03-22,Global
181,Photograph,Ed Sheeran,4822616,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2019-03-22,Global,2019-03-22,Global
182,Baby,Amenazzy,4790686,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp,2019-03-22,Global,2019-03-22,Global
