1,7 rings,Ariana Grande,31265664,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-03-29,Global,Week,Region
176,Freaky,Tory Lanez,4846735,https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV,2019-03-29,Global,2019-03-29,Global
177,Photograph,Ed Sheeran,4842435,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2019-03-29,Global,2019-03-29,Global
178,Big Plans,Why Don't We,4838732,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq,2019-03-29,Global,2019-03-29,Global
179,Vaina Loca,Ozuna,4824722,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019-03-29,Global,2019-03-29,Global
180,Patience,Tame Impala,4823378,https://open.spotify.com/track/2drEUEg0TYQR6dDEHkpuPE,2019-03-29,Global,2019-03-29,Global
181,Baby,Amenazzy,4821748,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp,2019-03-29,Global,2019-03-29,Global
182,Armed And Dangerous,Juice WRLD,4802762,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,2019-03-29,Global,2019-03-29,Global
183,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,4774897,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4,2019-03-29,Global,2019-03-29,Global
184,Closer,The Chainsmokers,4767774,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019-03-29,Global,2019-03-29,Global
185,Cristina,Sebastian Yatra,4739517,https://open.spotify.com/track/1Kjer1JoWuJGNwGV6Pbgv1,2019-03-29,Global,2019-03-29,Global
186,Red Room,Offset,4692976,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq,2019-03-29,Global,2019-03-29,Global
187,XO Tour Llif3,Lil Uzi Vert,4671090,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2019-03-29,Global,2019-03-29,Global
188,Kiss and Make Up,Dua Lipa,4660891,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2019-03-29,Global,2019-03-29,Global
189,Moonlight,Gaullin,4659805,https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW,2019-03-29,Global,2019-03-29,Global
190,Rise,Jonas Blue,4651879,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,2019-03-29,Global,2019-03-29,Global
191,La vie qu'on mène,Ninho,4650680,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No,2019-03-29,Global,2019-03-29,Global
192,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,4609242,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb,2019-03-29,Global,2019-03-29,Global
193,Ruin My Life,Zara Larsson,4601577,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019-03-29,Global,2019-03-29,Global
194,Numb Numb Juice,ScHoolboy Q,4550296,https://open.spotify.com/track/4dTiQezDWmEOWcdCbWVWMp,2019-03-29,Global,2019-03-29,Global
195,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4536104,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019-03-29,Global,2019-03-29,Global
196,Wonderwall - Remastered,Oasis,4488346,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,2019-03-29,Global,2019-03-29,Global
197,Africa,TOTO,4487913,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2019-03-29,Global,2019-03-29,Global
198,bad idea,Ariana Grande,4485687,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg,2019-03-29,Global,2019-03-29,Global
199,Thinking out Loud,Ed Sheeran,4484846,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2019-03-29,Global,2019-03-29,Global
200,In My Blood,Shawn Mendes,4467407,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH,2019-03-29,Global,2019-03-29,Global
