1,Dance Monkey,Tones And I,42934057,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019-11-22,Global,Week,Region
2,everything i wanted,Billie Eilish,40323676,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2019-11-22,Global,2019-11-22,Global
3,Memories,Maroon 5,30696174,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019-11-22,Global,2019-11-22,Global
4,ROXANNE,Arizona Zervas,30284841,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2019-11-22,Global,2019-11-22,Global
5,Circles,Post Malone,27993218,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019-11-22,Global,2019-11-22,Global
6,Lose You To Love Me,Selena Gomez,26188196,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2019-11-22,Global,2019-11-22,Global
7,Don't Start Now,Dua Lipa,25716644,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2019-11-22,Global,2019-11-22,Global
8,Someone You Loved,Lewis Capaldi,23635137,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-11-22,Global,2019-11-22,Global
9,RITMO (Bad Boys For Life),Black Eyed Peas,23528266,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2019-11-22,Global,2019-11-22,Global
10,HIGHEST IN THE ROOM,Travis Scott,22138889,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019-11-22,Global,2019-11-22,Global
11,Señorita,Shawn Mendes,22001173,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-11-22,Global,2019-11-22,Global
12,hot girl bummer,blackbear,20112837,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019-11-22,Global,2019-11-22,Global
13,Ride It,Regard,16936400,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2019-11-22,Global,2019-11-22,Global
14,Lights Up,Harry Styles,16454034,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63,2019-11-22,Global,2019-11-22,Global
15,bad guy,Billie Eilish,15784887,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-11-22,Global,2019-11-22,Global
16,Beautiful People (feat. Khalid),Ed Sheeran,14874302,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-11-22,Global,2019-11-22,Global
17,China,Anuel AA,14712140,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-11-22,Global,2019-11-22,Global
18,"10,000 Hours (with Justin Bieber)",Dan + Shay,14447797,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2019-11-22,Global,2019-11-22,Global
19,Trampoline (with ZAYN),SHAED,13588283,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,2019-11-22,Global,2019-11-22,Global
20,How Do You Sleep?,Sam Smith,13468811,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-11-22,Global,2019-11-22,Global
21,Watermelon Sugar,Harry Styles,13067797,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo,2019-11-22,Global,2019-11-22,Global
