Position,Track Name,Artist,Streams,URL,Week,Region
1,Señorita,Shawn Mendes,2907571,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,2019-06-28,Canada
2,Money In The Grave (Drake ft. Rick Ross),Drake,2444263,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2019-06-28,Canada
3,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,1637802,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019-06-28,Canada
4,I Don't Care (with Justin Bieber),Ed Sheeran,1495416,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,2019-06-28,Canada
5,Panini,Lil Nas X,1416363,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,2019-06-28,Canada
6,bad guy,Billie Eilish,1394375,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-06-28,Canada
7,You Need To Calm Down,Taylor Swift,1265230,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS,2019-06-28,Canada
8,No Guidance (feat. Drake),Chris Brown,1119619,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc,2019-06-28,Canada
9,Ransom,Lil Tecca,1114384,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH,2019-06-28,Canada
10,The London (feat. J. Cole & Travis Scott),Young Thug,986827,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,2019-06-28,Canada
11,One Thing Right,Marshmello,983379,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,2019-06-28,Canada
12,If I Can't Have You,Shawn Mendes,959507,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,2019-06-28,Canada
13,Never Really Over,Katy Perry,935408,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019-06-28,Canada
14,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,891500,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR,2019-06-28,Canada
15,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,867289,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-06-28,Canada
16,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,806255,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM,2019-06-28,Canada
17,Pop Out (feat. Lil Tjay),Polo G,795894,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,2019-06-28,Canada
18,Truth Hurts,Lizzo,787189,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019-06-28,Canada
19,Old Town Road,Lil Nas X,782122,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019-06-28,Canada
20,Call You Mine,The Chainsmokers,776451,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR,2019-06-28,Canada
21,Sucker,Jonas Brothers,756100,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2019-06-28,Canada
22,It's You,Ali Gatie,733157,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,2019-06-28,Canada
23,"Go Loko (feat. Tyga, Jon Z)",YG,710974,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD,2019-06-28,Canada
24,Wow.,Post Malone,704108,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-06-28,Canada
25,Only Human,Jonas Brothers,673354,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2019-06-28,Canada
26,Talk (feat. Disclosure),Khalid,661874,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019-06-28,Canada
27,Lalala,Y2K,642722,https://open.spotify.com/track/07rmSXN6vNoquX1AsWd9pP,2019-06-28,Canada
28,Rodeo,Lil Nas X,639636,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n,2019-06-28,Canada
29,EARFQUAKE,"Tyler, The Creator",620532,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,2019-06-28,Canada
30,Someone You Loved,Lewis Capaldi,618733,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-06-28,Canada
31,Suge,DaBaby,610447,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2019-06-28,Canada
32,Omertà,Drake,605697,https://open.spotify.com/track/3kCwyvhvVTyehIzYN2I0nF,2019-06-28,Canada
33,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,571045,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019-06-28,Canada
34,Heaven,Avicii,568532,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ,2019-06-28,Canada
35,7 rings,Ariana Grande,563080,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-06-28,Canada
36,Rescue Me,OneRepublic,556177,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,2019-06-28,Canada
37,SOS (feat. Aloe Blacc),Avicii,548331,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,2019-06-28,Canada
38,Going Bad (feat. Drake),Meek Mill,542791,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-06-28,Canada
39,Shallow,Lady Gaga,524780,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-06-28,Canada
40,MEGATRON,Nicki Minaj,519475,https://open.spotify.com/track/1ZDmxwg7Lywlx68b7SsJjj,2019-06-28,Canada
41,Eastside (with Halsey & Khalid),benny blanco,518862,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-06-28,Canada
42,MIDDLE CHILD,J. Cole,514881,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019-06-28,Canada
43,Pure Water (with Migos),Mustard,497972,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,2019-06-28,Canada
44,Happier,Marshmello,494004,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-06-28,Canada
45,Mother's Daughter,Miley Cyrus,485717,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr,2019-06-28,Canada
46,Dancing With A Stranger (with Normani),Sam Smith,464965,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-06-28,Canada
47,Easier,5 Seconds of Summer,464615,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ,2019-06-28,Canada
48,Con Calma,Daddy Yankee,458757,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-06-28,Canada
49,SICKO MODE,Travis Scott,455902,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-06-28,Canada
50,The Git Up,Blanco Brown,442781,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm,2019-06-28,Canada
51,Isis,Joyner Lucas,441818,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh,2019-06-28,Canada
52,Sanctuary,Joji,439965,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3,2019-06-28,Canada
53,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,436486,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw,2019-06-28,Canada
54,Paradise,Bazzi,433731,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,2019-06-28,Canada
55,Focus (feat. 21 Savage),Bazzi,419145,https://open.spotify.com/track/12iDo4Kdw9vA2X1lN3UTVu,2019-06-28,Canada
56,Post Malone (feat. RANI),Sam Feldt,416299,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU,2019-06-28,Canada
57,All Around The World (La La La),R3HAB,415152,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,2019-06-28,Canada
58,when the party's over,Billie Eilish,413265,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019-06-28,Canada
59,Here With Me,Marshmello,412323,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019-06-28,Canada
60,Loco Contigo (with J. Balvin & Tyga),DJ Snake,410843,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo,2019-06-28,Canada
61,bury a friend,Billie Eilish,402443,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019-06-28,Canada
62,Homicide (feat. Eminem),Logic,395177,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd,2019-06-28,Canada
63,Without Me,Halsey,393983,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-06-28,Canada
64,Sanguine Paradise,Lil Uzi Vert,391596,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,2019-06-28,Canada
65,Sweet but Psycho,Ava Max,390248,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-06-28,Canada
66,Look Back at It,A Boogie Wit da Hoodie,386901,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019-06-28,Canada
67,Better,Khalid,385971,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-06-28,Canada
