,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Secreto,"Anuel AA",139913,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
2,"Pa Mí - Remix",Dalex,137242,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
3,"Calma - Remix","Pedro Capó",116232,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
4,"Baila Baila Baila",Ozuna,91819,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
5,"Sígueme - Remix",Feid,90822,https://open.spotify.com/track/3pAwh9JxSJxWyUy3BUBPb4
6,"Adan y Eva","Paulo Londra",90676,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
7,Lollipop,Boza,83047,https://open.spotify.com/track/4AFdUHHDslEOgQOzGjIJwJ
8,"Con Calma","Daddy Yankee",82507,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
9,Amanece,"Anuel AA",77373,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
10,"MIA (feat. Drake)","Bad Bunny",75782,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
11,Desconocidos,"Mau y Ricky",74292,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
12,"Ella Quiere Beber - Remix","Anuel AA",71222,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
13,"Me Gustaría","Justin Quiles",70529,https://open.spotify.com/track/2EH0nzeRDSiYpjqBfHnX9r
14,"Un Año","Sebastian Yatra",64105,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
15,"Te Vi","Piso 21",61624,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
16,Adictiva,"Daddy Yankee",60185,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
17,"Solo de Mi","Bad Bunny",59077,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
18,Bubalu,"Becky G",56042,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
19,"7 rings","Ariana Grande",55939,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
20,"Qué Más Pues",Sech,54543,https://open.spotify.com/track/5O3cRP4ZHC9vvVIHtET1f0
21,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",53351,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
22,Créeme,"KAROL G",51917,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
23,Imposible,"Luis Fonsi",44564,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF
24,"A Solas - Remix",Lunay,42102,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7
25,"Luz Apaga",Ozuna,41842,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm
26,"Asesina - Remix",Brytiago,41670,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
27,Ibiza,Ozuna,41580,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
28,Caro,"Bad Bunny",41134,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
29,Baby,Amenazzy,41088,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
30,Sola,"Manuel Turizo",40524,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
31,Culpables,"KAROL G",39281,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
32,"NI BIEN NI MAL","Bad Bunny",38915,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
33,Reggaeton,"J Balvin",38033,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
34,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,37859,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
35,"Vaina Loca",Ozuna,36351,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
36,"Miss Lonely - Dimelo Flow Remix",Sech,36058,https://open.spotify.com/track/3tRtlS9YUyYqVgqO3iM4bW
37,"Sin Igual","Gian Varela",36042,https://open.spotify.com/track/4D20alJpwRnEN4XO6h3nDo
38,"break up with your girlfriend, i'm bored","Ariana Grande",35673,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
39,Happier,Marshmello,35422,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
40,"Ni Gucci Ni Prada","Kenny Man",34648,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
41,MALA,6ix9ine,34458,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
42,"Dile la Verdad","The Rudeboyz",33098,https://open.spotify.com/track/6qP73DRFGojLuIk1siIhNE
43,"Ta To Gucci (Remix)",Cauty,32594,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C
44,Cumpleaños,Sech,32590,https://open.spotify.com/track/6xBV9IPuFJmy1bzeEaePdJ
45,PPP,"Kevin Roldan",32516,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
46,"thank u, next","Ariana Grande",31133,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
47,Déjalo,Nacho,30359,https://open.spotify.com/track/4VTTpwcAxVSQNzEZLi75d0
48,Hipócrita,"Anuel AA",30325,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
49,"La Vida",Sech,30021,https://open.spotify.com/track/7uOCu5eahcVWVAuObNzwZC
50,"Ya No Tiene Novio","Sebastian Yatra",29450,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
