,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Otro Trago",Sech,216130,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
2,Cuaderno,Dalex,132266,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
3,"Que Mas Pues - Remix",Sech,121655,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
4,"Soltera - Remix",Lunay,105075,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
5,Solita,Sech,101800,https://open.spotify.com/track/0tJCo71s7HT9Mu5Z4juuLw
6,"Pa Mí - Remix",Dalex,100184,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
7,"Verte Ir","DJ Luian",96841,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
8,"Tiene Novio",Sech,70141,https://open.spotify.com/track/5V4u2EwJZLs03lWJ8PH9DA
9,"Falsas Promesas",Sech,69631,https://open.spotify.com/track/6ATIufHUOw1R1A4q46BqrN
10,"Sígueme - Remix",Feid,66049,https://open.spotify.com/track/7IpRYJ71dk98P0SmgnNLYh
11,"Me mato",Boza,64428,https://open.spotify.com/track/6ehcQY0jLuWqOIeVmUJFow
12,Delincuente,Farruko,61404,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6
13,Boomerang,Sech,57961,https://open.spotify.com/track/6E8uqptcabNz9ym19FkDye
14,Secreto,"Anuel AA",57191,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
15,"La Niña",Sech,55628,https://open.spotify.com/track/7AMzFTeQSS2FBjMCYb6zxs
16,Ocean,"KAROL G",53534,https://open.spotify.com/track/6qoIFQfdmaQF9A1gb67tR7
17,"Te Robaré","Nicky Jam",52548,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
18,"Si Se Da","Myke Towers",52400,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
19,"Calma - Remix","Pedro Capó",50868,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
20,"Con Calma","Daddy Yankee",50111,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
21,"Loco Fefo","Italian Somali",49278,https://open.spotify.com/track/3qFiDBVE1SmltkIw3IuUPD
22,"Miss Lonely - Dimelo Flow Remix",Sech,49215,https://open.spotify.com/track/1ndlOUUT3Eq1SDCSdKJASw
23,"X Ti",Sech,47379,https://open.spotify.com/track/65mhesg9E1dT45P5DYX4wV
24,"Tal Vez","Paulo Londra",47174,https://open.spotify.com/track/46lvmzK8wxAy66tjzXXSh0
25,"Esclavo de Tus Besos","Manuel Turizo",46593,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
26,"La Mentira - Remix",Brytiago,46169,https://open.spotify.com/track/4jBpZsZ9qx3cZhoEfuKElF
27,"Baila Baila Baila - Remix",Ozuna,45083,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt
28,"Un Año","Sebastian Yatra",43979,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
29,"Punto G","KAROL G",43097,https://open.spotify.com/track/2E82gORVSA7UMEz5M1IP3b
30,Desconocidos,"Mau y Ricky",42331,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
31,"I Don't Care (with Justin Bieber)","Ed Sheeran",42284,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
32,"Ven y Hazlo Tú (feat. Arcángel)","Nicky Jam",41635,https://open.spotify.com/track/3NbwRR74N1FykCWETcEk3j
33,HP,Maluma,40570,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
34,"Soñando Despierto",Sech,40127,https://open.spotify.com/track/1FIgFc6wUm2BQ1yrdFuUcs
35,Amanece,"Anuel AA",39671,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
36,"La Cartera",Farruko,39395,https://open.spotify.com/track/1g2Z2lOrwayOzDqOc8EfbR
37,"La Discusión",Sech,38116,https://open.spotify.com/track/5mzp5B1FA5e4fsvnkqyvm1
