,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Solita,Sech,130842,https://open.spotify.com/track/6Bc48Fgqgb6j4K6JdkZTNk
2,"Pa Mí - Remix",Dalex,129928,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
3,Secreto,"Anuel AA",112929,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
4,"Calma - Remix","Pedro Capó",103430,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
5,"Con Calma","Daddy Yankee",99723,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
6,"Baila Baila Baila",Ozuna,85893,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
7,Lollipop,Boza,80528,https://open.spotify.com/track/4AFdUHHDslEOgQOzGjIJwJ
8,"Adan y Eva","Paulo Londra",73209,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
9,"Sígueme - Remix",Feid,72420,https://open.spotify.com/track/3pAwh9JxSJxWyUy3BUBPb4
10,Desconocidos,"Mau y Ricky",67657,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
11,"Ella Quiere Beber - Remix","Anuel AA",64522,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
12,Amanece,"Anuel AA",63070,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
13,"Me Gustaría","Justin Quiles",61459,https://open.spotify.com/track/2EH0nzeRDSiYpjqBfHnX9r
14,"Un Año","Sebastian Yatra",59627,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
15,"Qué Más Pues",Sech,54900,https://open.spotify.com/track/5O3cRP4ZHC9vvVIHtET1f0
16,"MIA (feat. Drake)","Bad Bunny",54561,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
17,Adictiva,"Daddy Yankee",51108,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
18,"Solo de Mi","Bad Bunny",48499,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
19,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,47141,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
20,"Te Vi","Piso 21",46945,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
21,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",45431,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
22,Créeme,"KAROL G",45184,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
23,Bubalu,"Becky G",44800,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
24,Caro,"Bad Bunny",42616,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
25,"Esclavo de Tus Besos","Manuel Turizo",42337,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
26,Sola,"Manuel Turizo",39233,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
27,Baby,Amenazzy,37981,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
28,"A Solas - Remix",Lunay,36110,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7
29,Sucker,"Jonas Brothers",36021,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
30,"Vaina Loca",Ozuna,35556,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
31,Reggaeton,"J Balvin",35546,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
32,"Ta To Gucci (Remix)",Cauty,35396,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C
33,"Asesina - Remix",Brytiago,34676,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
34,"7 rings","Ariana Grande",34501,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
35,Ibiza,Ozuna,34481,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
36,Imposible,"Luis Fonsi",33660,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF
37,"Ni Gucci Ni Prada","Kenny Man",33641,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
38,Culpables,"KAROL G",33325,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
39,"NI BIEN NI MAL","Bad Bunny",32995,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
40,"Miss Lonely - Dimelo Flow Remix",Sech,32340,https://open.spotify.com/track/3tRtlS9YUyYqVgqO3iM4bW
41,Shallow,"Lady Gaga",32056,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
42,"Luz Apaga",Ozuna,31972,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm
43,"Que Le De","Rauw Alejandro",31274,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
44,"La Vida",Sech,30984,https://open.spotify.com/track/7uOCu5eahcVWVAuObNzwZC
45,HP,Maluma,29372,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
46,Hipócrita,"Anuel AA",28803,https://open.spotify.com/track/4CbANooTL2aTHzJZqQ0Uvk
47,"Si Estuviésemos Juntos","Bad Bunny",28748,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
48,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",28662,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
49,"Sin Igual","Gian Varela",28233,https://open.spotify.com/track/4D20alJpwRnEN4XO6h3nDo
50,"Dile la Verdad","The Rudeboyz",26872,https://open.spotify.com/track/6qP73DRFGojLuIk1siIhNE
51,Controla,Brytiago,25575,https://open.spotify.com/track/4AKWHLChPxYdXAB2cHmZB7
52,"Forever Alone","Paulo Londra",24603,https://open.spotify.com/track/5NPzbTzFxIQPaheZuPhn4f
53,Aullando,"Wisin & Yandel",24309,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
54,MALA,6ix9ine,24278,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
55,Happier,Marshmello,24175,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
56,Ojalá,Sech,23726,https://open.spotify.com/track/3d2JQX7krunAaZ07gtQhCG
57,Déjalo,Nacho,22496,https://open.spotify.com/track/4VTTpwcAxVSQNzEZLi75d0
58,"Te Gusta Hacerla","Eddy Lover",22412,https://open.spotify.com/track/2o2gdSF4k51YO18WEWY40v
59,"Te Busco",Sech,22235,https://open.spotify.com/track/7AyXdBQAgRLJBK72gqq0Hz
60,"So High","Mr. Vegas",22053,https://open.spotify.com/track/41Q5dO5UhYF7ufAZ9wbWHa
61,"Puntos Suspensivos","Piso 21",21915,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
62,"La Discusión",Sech,21489,https://open.spotify.com/track/2rJN09w9NKdmoLzlCeoMl4
63,BEBE,6ix9ine,21408,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
64,Cumpleaños,Sech,20630,https://open.spotify.com/track/6xBV9IPuFJmy1bzeEaePdJ
65,"Quiere Beber","Anuel AA",20566,https://open.spotify.com/track/0FDMH2ahuIVzCybwHJK9zh
66,"Te Boté - Remix","Nio Garcia",20340,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
67,PPP,"Kevin Roldan",20205,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
68,"Ya No Tiene Novio","Sebastian Yatra",19988,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
69,ALOÓ,"Dímelo Flow",19885,https://open.spotify.com/track/7JcTzNFfS8msQqJp9A6vex
70,"Otra Noche en Miami","Bad Bunny",19397,https://open.spotify.com/track/4vCAzANUWDE24URV6wQ4ra
71,"No Es Justo","J Balvin",19368,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
72,"Ratas y Ratones",Boza,19276,https://open.spotify.com/track/2Ch60RcV8uYCxFWUC7D1SE
73,"Amigos Con Derechos",Reik,19156,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
74,"La Romana","Bad Bunny",19075,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv
75,Desenfreno,"El Boza",18645,https://open.spotify.com/track/27XFG3vN7apr63WeTCnB26
76,"Cuando Te Besé","Becky G",18317,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
77,"La player (Bandolera)","Zion & Lennox",18132,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
78,Nadie,Farruko,18109,https://open.spotify.com/track/2VRVV7cvAGPJ2EBU4FIVCz
79,"Ni Gucci Ni Prada - Remix","Kenny Man",17359,https://open.spotify.com/track/3EwnwCYCO2mnCoYj5NLhER
