,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Pa Mí - Remix",Dalex,141106,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
2,Solita,Sech,117434,https://open.spotify.com/track/6Bc48Fgqgb6j4K6JdkZTNk
3,"Verte Ir","DJ Luian",115141,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
4,"Me mato",Boza,95475,https://open.spotify.com/track/6ehcQY0jLuWqOIeVmUJFow
5,"Qué Más Pues",Sech,87360,https://open.spotify.com/track/5O3cRP4ZHC9vvVIHtET1f0
6,"Con Calma","Daddy Yankee",87050,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
7,Secreto,"Anuel AA",83319,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
8,"Sígueme - Remix",Feid,82781,https://open.spotify.com/track/3pAwh9JxSJxWyUy3BUBPb4
9,"Loco Fefo","Italian Somali",79041,https://open.spotify.com/track/3qFiDBVE1SmltkIw3IuUPD
10,"Calma - Remix","Pedro Capó",73070,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
11,"Vuelva A Ver - Remix",Dalex,70376,https://open.spotify.com/track/3jUBszAaGpZq2Nw12j6bVR
12,"Baila Baila Baila",Ozuna,66896,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
13,Desconocidos,"Mau y Ricky",60233,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
14,"Me Gustaría","Justin Quiles",59632,https://open.spotify.com/track/2EH0nzeRDSiYpjqBfHnX9r
15,"Esclavo de Tus Besos","Manuel Turizo",58403,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
16,Lollipop,Boza,58320,https://open.spotify.com/track/4AFdUHHDslEOgQOzGjIJwJ
17,"Un Año","Sebastian Yatra",56709,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
18,"Te Robaré","Nicky Jam",52095,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
19,Amanece,"Anuel AA",51660,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
20,"Adan y Eva","Paulo Londra",50992,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
21,HP,Maluma,50069,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
22,Inmortal,Aventura,49667,https://open.spotify.com/track/2swZ0X1njeU32SNJeBKIfW
23,"Si Se Da","Myke Towers",48659,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
24,"Miss Lonely - Dimelo Flow Remix",Sech,48205,https://open.spotify.com/track/3tRtlS9YUyYqVgqO3iM4bW
25,"Ella Quiere Beber - Remix","Anuel AA",47768,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
26,"Te Vi","Piso 21",43575,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
27,Adictiva,"Daddy Yankee",40034,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
28,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,38749,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
29,Cristina,"Sebastian Yatra",38708,https://open.spotify.com/track/1Kjer1JoWuJGNwGV6Pbgv1
30,Créeme,"KAROL G",38414,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
31,"Si Estuviésemos Juntos","Bad Bunny",37741,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
32,Aullando,"Wisin & Yandel",37668,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
33,"A Solas - Remix",Lunay,37419,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7
34,"MIA (feat. Drake)","Bad Bunny",36264,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
35,ALOÓ,"Dímelo Flow",35982,https://open.spotify.com/track/7JcTzNFfS8msQqJp9A6vex
36,"La Vida",Sech,35781,https://open.spotify.com/track/7uOCu5eahcVWVAuObNzwZC
37,Sola,"Manuel Turizo",35447,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
38,Caro,"Bad Bunny",35297,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
39,Bubalu,"Becky G",34899,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
40,Baby,Amenazzy,32675,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
41,"Que Le De","Rauw Alejandro",32287,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
42,"La Discusión",Sech,32154,https://open.spotify.com/track/2rJN09w9NKdmoLzlCeoMl4
