,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Pa Mí - Remix",Dalex,149722,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
2,Solita,Sech,122819,https://open.spotify.com/track/6Bc48Fgqgb6j4K6JdkZTNk
3,"Me mato",Boza,106180,https://open.spotify.com/track/6ehcQY0jLuWqOIeVmUJFow
4,Secreto,"Anuel AA",103898,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
5,"Con Calma","Daddy Yankee",99124,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
6,"Calma - Remix","Pedro Capó",86826,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
7,"Baila Baila Baila",Ozuna,81013,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
8,"Sígueme - Remix",Feid,76012,https://open.spotify.com/track/3pAwh9JxSJxWyUy3BUBPb4
9,Lollipop,Boza,74345,https://open.spotify.com/track/4AFdUHHDslEOgQOzGjIJwJ
10,Desconocidos,"Mau y Ricky",68115,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
11,"Un Año","Sebastian Yatra",65566,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
12,"Adan y Eva","Paulo Londra",65057,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
13,"Me Gustaría","Justin Quiles",64473,https://open.spotify.com/track/2EH0nzeRDSiYpjqBfHnX9r
14,"Qué Más Pues",Sech,63942,https://open.spotify.com/track/5O3cRP4ZHC9vvVIHtET1f0
15,"Esclavo de Tus Besos","Manuel Turizo",61462,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
16,"Ella Quiere Beber - Remix","Anuel AA",59671,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
17,Amanece,"Anuel AA",58643,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
18,"Te Vi","Piso 21",49302,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
19,"MIA (feat. Drake)","Bad Bunny",48800,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
20,Adictiva,"Daddy Yankee",47536,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
21,HP,Maluma,46957,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
22,Créeme,"KAROL G",46908,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
23,"Solo de Mi","Bad Bunny",46369,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
24,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,45108,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
25,Caro,"Bad Bunny",44310,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
26,Bubalu,"Becky G",42326,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
27,"Si Estuviésemos Juntos","Bad Bunny",40103,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
28,Sola,"Manuel Turizo",39888,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
29,"A Solas - Remix",Lunay,39267,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7
30,Aullando,"Wisin & Yandel",37551,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
31,"Miss Lonely - Dimelo Flow Remix",Sech,36865,https://open.spotify.com/track/3tRtlS9YUyYqVgqO3iM4bW
32,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",36509,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
33,ALOÓ,"Dímelo Flow",36263,https://open.spotify.com/track/7JcTzNFfS8msQqJp9A6vex
34,Baby,Amenazzy,36052,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
35,"7 rings","Ariana Grande",34810,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
36,Culpables,"KAROL G",34461,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
37,"Ta To Gucci (Remix)",Cauty,34297,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C
38,"Si Se Da","Myke Towers",33778,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
39,Reggaeton,"J Balvin",32702,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
40,"La Vida",Sech,32645,https://open.spotify.com/track/7uOCu5eahcVWVAuObNzwZC
41,"Que Le De","Rauw Alejandro",32324,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
42,"Vaina Loca",Ozuna,32221,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
43,"Loco Fefo","Italian Somali",31857,https://open.spotify.com/track/3qFiDBVE1SmltkIw3IuUPD
44,Sucker,"Jonas Brothers",31709,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
45,"NI BIEN NI MAL","Bad Bunny",31421,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
46,"Ni Gucci Ni Prada","Kenny Man",31251,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
47,"Luz Apaga",Ozuna,31223,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm
48,Controla,Brytiago,30825,https://open.spotify.com/track/4AKWHLChPxYdXAB2cHmZB7
49,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",30681,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
50,Imposible,"Luis Fonsi",29233,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF
51,Ojalá,Sech,27265,https://open.spotify.com/track/3d2JQX7krunAaZ07gtQhCG
52,"Asesina - Remix",Brytiago,26453,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
53,Soltera,Lunay,25927,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM
54,"Sin Igual","Gian Varela",25829,https://open.spotify.com/track/4D20alJpwRnEN4XO6h3nDo
55,"Maleantes Caros",Yemil,25261,https://open.spotify.com/track/0zOpk9qj9ZoCOZ6UTZ7CoN
56,Ibiza,Ozuna,25161,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
57,"R.I.P. (feat. Rita Ora & Anitta)","Sofia Reyes",24764,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
58,"La Discusión",Sech,24445,https://open.spotify.com/track/2rJN09w9NKdmoLzlCeoMl4
59,Déjalo,Nacho,24352,https://open.spotify.com/track/4VTTpwcAxVSQNzEZLi75d0
60,Shallow,"Lady Gaga",23591,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
61,Pelaita,"Italian Somali",22686,https://open.spotify.com/track/2jRgQKEFgyuPgHNSihFtDL
62,"Te Busco",Sech,22387,https://open.spotify.com/track/7AyXdBQAgRLJBK72gqq0Hz
63,Hipócrita,"Anuel AA",22216,https://open.spotify.com/track/4CbANooTL2aTHzJZqQ0Uvk
