,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
135,"Por Perro","Sebastian Yatra",11064,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
136,"SICKO MODE","Travis Scott",10945,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
137,"Say My Name","David Guetta",10927,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
138,Vuelve,"Sebastian Yatra",10914,https://open.spotify.com/track/6WSAPEkvEfcEUgSTAo1D3S
139,"Adicto (feat. Marc Anthony)","Prince Royce",10903,https://open.spotify.com/track/4Xqpt53kWML7eTObGxQ43i
140,Pelaita,"Italian Somali",10875,https://open.spotify.com/track/2jRgQKEFgyuPgHNSihFtDL
141,"Toda - Remix","Rauw Alejandro",10871,https://open.spotify.com/track/4Ba4zZmZbDA3yCyDXxRvNP
142,"Te Amo","Piso 21",10856,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
143,"Madura (feat. Bad Bunny)",Cosculluela,10665,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
144,X,"Nicky Jam",10596,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
145,Caliente,Darell,10551,https://open.spotify.com/track/4pN7yDeBmmAud5lBtuCsVs
146,"¿Quien Tu Eres?","Bad Bunny",10525,https://open.spotify.com/track/6kN06eEOblRAuWI0xUUS91
147,"Viral Pisadinha","Joey Montana",10502,https://open.spotify.com/track/5QkdDDljE45agZ2vVcSk3W
148,"Cuando Nadie Ve",Morat,10411,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k
149,Esperándote,"Manuel Turizo",10397,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
150,"No Hay Nadie Más","Sebastian Yatra",10371,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
151,Calypso,"Luis Fonsi",10368,https://open.spotify.com/track/2u7tDWQ6LX0Kw1LiK1jaok
152,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Nicki Minaj",10121,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth
153,Alone,Marshmello,10058,https://open.spotify.com/track/12mGwph2YzDIlChtq3EdXP
154,"rockstar (feat. 21 Savage)","Post Malone",10053,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
155,"Toco Mentir",Sech,9990,https://open.spotify.com/track/3s49gzIl93cvAbtimjs2c2
156,Solita,Ozuna,9966,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
157,"No Me Acuerdo",Thalía,9935,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O
158,Criminal,"Natti Natasha",9902,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
159,"Na' Personal","Miky Woodz",9870,https://open.spotify.com/track/16fZpc0Md2q1SGu8FMTo6x
160,"La Modelo",Ozuna,9859,https://open.spotify.com/track/2SbzdGpOKlH3HIAGTWTbwU
161,Justicia,"Silvestre Dangond",9792,https://open.spotify.com/track/6ipp8Dhs33KinlF4BStgca
162,"Otra vez (feat. J Balvin)","Zion & Lennox",9789,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
163,"Besos En Guerra",Morat,9761,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA
164,"MIDDLE CHILD","J. Cole",9728,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
165,"La Mejor Version de Mi","Natti Natasha",9705,https://open.spotify.com/track/0TKD15GPvflAICDg2vfwKT
166,"Maleantes Caros",Yemil,9699,https://open.spotify.com/track/0zOpk9qj9ZoCOZ6UTZ7CoN
167,FRIENDS,Marshmello,9637,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
168,"New Rules","Dua Lipa",9637,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
169,Perfect,"Ed Sheeran",9629,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
170,"La Serenata",Sech,9551,https://open.spotify.com/track/1W5k4lqvW6YQHfKkLVBa7V
171,Everyday,Logic,9549,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
172,"Una Lady Como Tú","Manuel Turizo",9543,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
173,SAD!,XXXTENTACION,9521,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
174,"Darte Remix","Alex Rose",9482,https://open.spotify.com/track/6xqbec9MHRmW7qtEINAlRx
175,"Síguelo Bailando",Ozuna,9411,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
176,"Tu Pollo","Dímelo Flow",9395,https://open.spotify.com/track/6XSzJ3PyaVHjyTuFvnCLlE
177,"Échame La Culpa","Luis Fonsi",9288,https://open.spotify.com/track/0mlAOSILGRys2IbvyOT5VJ
178,"Who Do You Love","The Chainsmokers",9247,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
179,"Se Preparó",Ozuna,9203,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
180,"A Partir De Hoy","David Bisbal",9145,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
181,"Nena Maldición (feat. Lenny Tavárez)","Paulo Londra",9114,https://open.spotify.com/track/2aMVyJSuDFFL1sTjJnvk7X
182,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel AA",8932,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
183,Replay,"Maikel Delacalle",8883,https://open.spotify.com/track/07w6jp4Fq8GGqhLoDYoVkb
184,"a lot","21 Savage",8878,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
185,Casualidad,Nacho,8862,https://open.spotify.com/track/08rwXPBZ2DHOwnL7xaz044
186,"i'm so tired...",Lauv,8857,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
187,imagine,"Ariana Grande",8782,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow
188,"Going Bad (feat. Drake)","Meek Mill",8746,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
189,"Vivir Bailando","Silvestre Dangond",8744,https://open.spotify.com/track/7gL0eIncXB5ELO8BFMR3Uv
190,Ponle,Rvssian,8706,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4
191,"Volver a Verte (feat. Cali y El Dandee)",Fonseca,8696,https://open.spotify.com/track/5AEe2QNDyG1u0bujk7LrgQ
192,"Pa' Mala Yo","Natti Natasha",8675,https://open.spotify.com/track/1SecZZ1PFDam8uCsoQ7BnO
193,"Electricity (with Dua Lipa)","Silk City",8639,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
194,"Se Descargo el Amor",BCA,8637,https://open.spotify.com/track/0QDta1nPijqfQnn9UhMRby
195,"Swing (Bonus Track)","Danny Ocean",8559,https://open.spotify.com/track/5zUGr7GcNo7UNjvkNYkjiH
196,"Escápate Conmigo (feat. Ozuna)",Wisin,8452,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
197,"Ganas Sobran","Bryant Myers",8391,https://open.spotify.com/track/17iXKeQe2iVYXJcMpQqthG
198,"Tanta Falta","Bryant Myers",8361,https://open.spotify.com/track/0sPTfDSZgE3KvcvqaKPtEx
199,Believer,"Imagine Dragons",8359,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
200,"Another One Bites The Dust - Remastered 2011",Queen,8306,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
