Position,Track Name,Artist,Streams,URL,Week,Region
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,32548077,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-11,Global
2,"thank u, next",Ariana Grande,29904412,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-11,Global
3,Wow.,Post Malone,29752551,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-11,Global
4,Without Me,Halsey,24867431,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-11,Global
5,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,22845885,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-11,Global
6,Sweet but Psycho,Ava Max,21942752,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-11,Global
7,Calma - Remix,Pedro Capó,20326903,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-11,Global
8,MIA (feat. Drake),Bad Bunny,19414160,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-11,Global
9,Happier,Marshmello,18637219,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-11,Global
10,SICKO MODE,Travis Scott,18588911,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-01-11,Global
11,High Hopes,Panic! At The Disco,18340295,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-11,Global
12,Going Bad (feat. Drake),Meek Mill,17137403,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-01-11,Global
13,Adan y Eva,Paulo Londra,16773308,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-11,Global
14,ZEZE (feat. Travis Scott & Offset),Kodak Black,16713258,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-11,Global
15,Shallow,Lady Gaga,16498186,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-11,Global
16,Eastside (with Halsey & Khalid),benny blanco,14344693,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-01-11,Global
17,Drip Too Hard (Lil Baby & Gunna),Lil Baby,13970600,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019-01-11,Global
18,Mo Bamba,Sheck Wes,13371509,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019-01-11,Global
19,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,13321833,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-01-11,Global
20,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,13293720,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019-01-11,Global
21,when the party's over,Billie Eilish,13279895,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019-01-11,Global
22,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,12846041,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019-01-11,Global
23,Better Now,Post Malone,12621995,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019-01-11,Global
24,Better,Khalid,12406424,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019-01-11,Global
25,Girls Like You (feat. Cardi B),Maroon 5,12367756,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-01-11,Global
26,imagine,Ariana Grande,12262149,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,2019-01-11,Global
27,SAD!,XXXTENTACION,12011402,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019-01-11,Global
28,Be Alright,Dean Lewis,11920154,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019-01-11,Global
29,Bohemian Rhapsody - 2011 Mix,Queen,11376248,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-01-11,Global
30,Saturday Nights,Khalid,11371337,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019-01-11,Global
31,Lucid Dreams,Juice WRLD,11197891,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019-01-11,Global
32,In My Mind,Dynoro,10987254,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-11,Global
33,Ella Quiere Beber - Remix,Anuel AA,10777081,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-11,Global
34,Leave Me Alone,Flipp Dinero,10692302,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2019-01-11,Global
35,Look Back at It,A Boogie Wit da Hoodie,10609203,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019-01-11,Global
36,rockstar (feat. 21 Savage),Post Malone,10356940,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019-01-11,Global
37,Moonlight,XXXTENTACION,10195921,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019-01-11,Global
38,Solo de Mi,Bad Bunny,10172678,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019-01-11,Global
39,Wake Up in the Sky,Gucci Mane,9846321,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2019-01-11,Global
40,Bad Liar,Imagine Dragons,9782856,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019-01-11,Global
41,Promises (with Sam Smith),Calvin Harris,9779178,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019-01-11,Global
42,I Like It,Cardi B,9747111,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019-01-11,Global
43,whoa (mind in awe),XXXTENTACION,9563848,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,2019-01-11,Global
44,Adictiva,Daddy Yankee,9561439,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-11,Global
45,Ruin My Life,Zara Larsson,9537774,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019-01-11,Global
46,lovely,Billie Eilish,9513509,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019-01-11,Global
47,Youngblood,5 Seconds of Summer,9450998,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019-01-11,Global
48,Taste (feat. Offset),Tyga,9377729,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2019-01-11,Global
49,Vaina Loca,Ozuna,9168444,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019-01-11,Global
50,God's Plan,Drake,8980769,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019-01-11,Global
51,a lot,21 Savage,8950974,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019-01-11,Global
