Position,Track Name,Artist,Streams,URL,Week,Region
1,Khapta,Heuss L'enfoiré,2586690,https://open.spotify.com/track/6stxV2bl7xSiPUornxwyNR,2019-02-22,France
2,7 rings,Ariana Grande,1590187,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-02-22,France
3,Tout oublier,Angèle,1396341,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71,2019-02-22,France
4,Trop beau,Lomepal,1324484,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM,2019-02-22,France
5,Les méchants,Heuss L'enfoiré,1258153,https://open.spotify.com/track/0r64LBR8RlnXcdd5HTFubd,2019-02-22,France
6,1000°C,Lomepal,1233574,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou,2019-02-22,France
7,Sale mood,Bramsito,1107712,https://open.spotify.com/track/7oxSh7uiB74lWGVIv2Qtlm,2019-02-22,France
8,Madrina,Maes,1061098,https://open.spotify.com/track/4miiqu2dxOhBguQDHtqssH,2019-02-22,France
9,On Fleek,Eva,1058416,https://open.spotify.com/track/4MSFxqmkiMxq7e61jTqgqt,2019-02-22,France
10,Sweet but Psycho,Ava Max,1027190,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-02-22,France
11,Aventador,Koba LaD,985432,https://open.spotify.com/track/4je4fmupGLC9rTN4VgZRgY,2019-02-22,France
12,MIA (feat. Drake),Bad Bunny,955072,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-02-22,France
13,La dot,Aya Nakamura,950474,https://open.spotify.com/track/3aRgAfrt6aQW8IimLq2aVG,2019-02-22,France
14,PGP,Booba,933489,https://open.spotify.com/track/38Eq6RgIxOdt4twqyVAPCn,2019-02-22,France
15,Shallow,Lady Gaga,891154,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-02-22,France
16,"break up with your girlfriend, i'm bored",Ariana Grande,875564,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-02-22,France
17,High Hopes,Panic! At The Disco,827567,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-02-22,France
18,Say My Name,David Guetta,822551,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019-02-22,France
19,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,808846,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-02-22,France
20,Oh Man,Jain,807679,https://open.spotify.com/track/0F3fscqwFqD52Tpbep5hBW,2019-02-22,France
21,Rédemption,RK,775021,https://open.spotify.com/track/2ZyJthCTd4r7yLIWuIxFcb,2019-02-22,France
22,Giant (with Rag'n'Bone Man),Calvin Harris,771948,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019-02-22,France
23,L'enfoiré,Heuss L'enfoiré,727803,https://open.spotify.com/track/2S8wxDFED8PAo4ZqhyMRh2,2019-02-22,France
24,Speechless (feat. Erika Sirola),Robin Schulz,682465,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5,2019-02-22,France
25,Gun salute,Kaaris,645055,https://open.spotify.com/track/5UgUGPknu6JRgawaJAO9rX,2019-02-22,France
26,Dingue,PLK,630531,https://open.spotify.com/track/4a4cTUsFiyPN8jaHt2xf18,2019-02-22,France
27,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,630184,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019-02-22,France
28,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,630149,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019-02-22,France
29,Rêves bizarres (feat. Damso),Orelsan,620674,https://open.spotify.com/track/7lhuM9WUqdThw72dCBRmQW,2019-02-22,France
30,Sheitana (feat. Ninho),Hornet La Frappe,616321,https://open.spotify.com/track/1GOIfWQmA3Tp6GlwcCd35K,2019-02-22,France
31,Boom Bye Bye,Diplo,615227,https://open.spotify.com/track/3JgDeryfh6Z9P0b8plZTwF,2019-02-22,France
32,FeFe,Koba LaD,588678,https://open.spotify.com/track/369Vi2C4a73xhxhowHNbSR,2019-02-22,France
33,Solo,Lacrim,584448,https://open.spotify.com/track/6z98rQO7KJLzFAkFflWsjf,2019-02-22,France
34,Like I Love You (feat. The NGHBRS),Lost Frequencies,568435,https://open.spotify.com/track/30K9xVNSog0DVr5ey5yVoY,2019-02-22,France
35,Billets verts,Maes,567572,https://open.spotify.com/track/3uTNli5uz5rNOqD6qZFi8L,2019-02-22,France
36,Ma 6t a craqué (feat. Ninho),Kpoint,564383,https://open.spotify.com/track/2KtpMkc1TS1FMwy9FR0gCM,2019-02-22,France
37,Benda,Heuss L'enfoiré,563636,https://open.spotify.com/track/7gX2hqFLQKjiJwK8gZVofe,2019-02-22,France
38,Bloody,Lacrim,560303,https://open.spotify.com/track/5HuoyEeA91kyy4OixKbfvR,2019-02-22,France
39,Mauvais,GLK,557865,https://open.spotify.com/track/3ABwQntK8i49EGOd3SSj7Q,2019-02-22,France
40,Moonlight,XXXTENTACION,546841,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019-02-22,France
41,Mala,YL,538733,https://open.spotify.com/track/1e8kL99xkNRP41H1wsGX4W,2019-02-22,France
42,Air Max,Rim'K,537464,https://open.spotify.com/track/0RTvfKVdkt10ATfJ8BjMEI,2019-02-22,France
43,Tiago,Kendji Girac,534958,https://open.spotify.com/track/63eflEIBAF5VmO5AdVuZF7,2019-02-22,France
44,Calma - Remix,Pedro Capó,524636,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-02-22,France
45,George moula,Heuss L'enfoiré,520904,https://open.spotify.com/track/0VR4lX58CIL6AaOnYD99UK,2019-02-22,France
46,Aristocrate,Heuss L'enfoiré,520111,https://open.spotify.com/track/7gNlaZaMIjRUfnAYd9Dvmt,2019-02-22,France
47,Balance ton quoi,Angèle,519096,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa,2019-02-22,France
48,Maladie,Lacrim,515600,https://open.spotify.com/track/77aOXWFLIUhIHbSwxzM2Yo,2019-02-22,France
49,La grenade,Clara Luciani,508888,https://open.spotify.com/track/7ixCRBD0FZMRBeOBhTu2KD,2019-02-22,France
50,"thank u, next",Ariana Grande,503819,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-02-22,France
51,Jaloux,Dadju,498465,https://open.spotify.com/track/0QnEGWGECQUPuE3m8L6hdT,2019-02-22,France
52,Comme tu es (feat. Alonzo),Jok'air,495229,https://open.spotify.com/track/6ZlJa5vJpvLBOalRVqTvek,2019-02-22,France
53,Copines,Aya Nakamura,493878,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL,2019-02-22,France
54,À nos souvenirs,Trois Cafés Gourmands,490180,https://open.spotify.com/track/4h3SqMd5F16XJVdGp5fsZG,2019-02-22,France
55,Dancing With A Stranger (with Normani),Sam Smith,489179,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-02-22,France
56,Binks to Binks 6,Ninho,486998,https://open.spotify.com/track/4zrEmFA3R3JngfWR70zu3w,2019-02-22,France
57,Roi,Bilal Hassani,486160,https://open.spotify.com/track/6bpHyk5xd0JL1cl99fJeCI,2019-02-22,France
58,Goutte d'eau,Ninho,483066,https://open.spotify.com/track/5ojNTROUJJgCFFbdD3xTZn,2019-02-22,France
59,Octogone,Kaaris,480987,https://open.spotify.com/track/4groJLnv4zXjUZlhipBpXR,2019-02-22,France
60,Be Alright,Dean Lewis,475701,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019-02-22,France
61,Later Bitches,The Prince Karma,453595,https://open.spotify.com/track/2MhnrAz9dreS8zLzEuDflG,2019-02-22,France
62,Ramenez la coupe à la maison,Vegedream,453043,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m,2019-02-22,France
63,Pookie,Aya Nakamura,452093,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD,2019-02-22,France
64,On s'est manqué (feat. Eva Guess),RIDSA,447566,https://open.spotify.com/track/7B9BjQzugAygkzhWRwRtFq,2019-02-22,France
65,Ta reine,Angèle,441959,https://open.spotify.com/track/3iXhLi33EpUfcOwasC8un1,2019-02-22,France
66,bury a friend,Billie Eilish,439322,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019-02-22,France
67,Monégasque,PLK,436898,https://open.spotify.com/track/52iVuTAP70Gy1Uy9xkr2No,2019-02-22,France
68,Natural,Imagine Dragons,434169,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2019-02-22,France
69,KYLL,Medine,434106,https://open.spotify.com/track/1VYTP4prOc62xQe1KWf3S5,2019-02-22,France
70,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,432059,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-02-22,France
71,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,431381,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-02-22,France
72,Feu de bois,Damso,423388,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5,2019-02-22,France
73,Happier,Marshmello,422535,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-02-22,France
74,Tu ne le vois pas (feat. Dadju),GIMS,422511,https://open.spotify.com/track/3Saj2Z6EREWpbbXzERwYye,2019-02-22,France
75,X-men,Lomepal,422189,https://open.spotify.com/track/6A3bL3MlU0l54kKlgpw0UT,2019-02-22,France
76,Promises (with Sam Smith),Calvin Harris,422128,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019-02-22,France
77,Vitesse,Landy,416038,https://open.spotify.com/track/0nYiryEA1YyZWpbIxKtStQ,2019-02-22,France
78,L'addition,Heuss L'enfoiré,415375,https://open.spotify.com/track/1ghiKwcxcqwfSapcrHv5Bs,2019-02-22,France
79,Come and Get Your Love - Single Version,Redbone,414245,https://open.spotify.com/track/4vjd5hp6WzxNqYXPKYadMs,2019-02-22,France
80,Djadja,Aya Nakamura,413370,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh,2019-02-22,France
81,Train de vie,Koba LaD,410867,https://open.spotify.com/track/6FqNHDHEsUTKqVWXBkMd9y,2019-02-22,France
82,Hope,The Chainsmokers,402590,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,2019-02-22,France
83,Ne m'en veux pas,KeBlack,402264,https://open.spotify.com/track/2SZugFCZTiDEZX7FEqGvwn,2019-02-22,France
84,La vérité,Lomepal,400704,https://open.spotify.com/track/1H0OfL0clmcI1odODWD2DS,2019-02-22,France
85,Let You Love Me,Rita Ora,397846,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP,2019-02-22,France
86,Ma Go Sure,Vegedream,392082,https://open.spotify.com/track/0UBA6zYjGWJwPzowdunlLt,2019-02-22,France
87,Je te le donne (en duo avec Slimane),Vitaa,391800,https://open.spotify.com/track/4yjqpsuyrbjyXHB6rC0mWo,2019-02-22,France
88,Mama,Maes,389228,https://open.spotify.com/track/3XbxOKMhF5DnOYue7JMsYm,2019-02-22,France
89,Aieaieouille,Kaaris,387953,https://open.spotify.com/track/5WpIIZ8PGiBL7353UNdwyZ,2019-02-22,France
90,Débrouillard,Kaaris,383810,https://open.spotify.com/track/5hYfXfLP8FL3v0zJlv2zUG,2019-02-22,France
91,Moonlight,Gaullin,382217,https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW,2019-02-22,France
92,Bae,RK,380851,https://open.spotify.com/track/5as5HurTt4u7BuFIT5j8am,2019-02-22,France
93,Bad Liar,Imagine Dragons,379383,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019-02-22,France
94,Gam Gam,Marnik,379140,https://open.spotify.com/track/3kf0ERnVuqQs62SIpj4HN8,2019-02-22,France
95,T'es où ?,Marwa Loud,378889,https://open.spotify.com/track/5YJkwOWNGM3IAyMK1FmlIj,2019-02-22,France
