,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
55,Aleluya,Reik,24014,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM
56,22,TINI,23812,https://open.spotify.com/track/07L6tEZIfCX3GZAWCpGj0e
57,"Amor A Primera Vista","Los Ángeles Azules",23699,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J
58,"La Respuesta","Becky G",23388,https://open.spotify.com/track/2fOjendzUzepHwR9QrVyYF
59,"Esclavo de Tus Besos","Manuel Turizo",23129,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
60,Destino,Greeicy,22802,https://open.spotify.com/track/041Kcvnw8nOdq8xiRibPTG
61,"Old Town Road - Remix","Lil Nas X",22720,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
62,"De Cero",CNCO,22713,https://open.spotify.com/track/4XfCa8VFYeTsKbXrVlpKIa
63,"Nunca Es Suficiente","Los Ángeles Azules",22551,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg
64,"bad guy","Billie Eilish",22540,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
65,"Ya No Tiene Novio","Sebastian Yatra",21745,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
66,"I Don't Care (with Justin Bieber)","Ed Sheeran",21317,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
67,"Cuando Te Besé","Becky G",21245,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
68,"Puntos Suspensivos","Piso 21",20925,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
69,"La Playa","Myke Towers",20734,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71
70,Delincuente,Farruko,20130,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6
71,"2 Pa' 2",Rombai,20009,https://open.spotify.com/track/1Vd3YqV8DYS1U3rsJads3H
72,"Punto G","KAROL G",19930,https://open.spotify.com/track/2E82gORVSA7UMEz5M1IP3b
73,"Te Soñé De Nuevo",Ozuna,19659,https://open.spotify.com/track/5s8LepdwU0THzpd0M7nLsa
74,"MIA (feat. Drake)","Bad Bunny",19272,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
75,"Amigos Con Derechos",Reik,18729,https://open.spotify.com/track/4yVO0wOhXsZC1RuPgHP524
76,"How Do You Sleep?","Sam Smith",18294,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
77,"Por Perro","Sebastian Yatra",18173,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
78,Believer,"Imagine Dragons",18167,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
79,"Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)","Paulo Londra",18031,https://open.spotify.com/track/3H9GDhVVTlmFQSmpt51qiP
80,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",17990,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
81,Ocean,"KAROL G",17956,https://open.spotify.com/track/6qoIFQfdmaQF9A1gb67tR7
82,"Que Le De","Rauw Alejandro",17763,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
83,DOLLAR,"Becky G",17676,https://open.spotify.com/track/4ziiAuFyXiY1HNSLGM1xv8
84,Sola,"Manuel Turizo",17436,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
85,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,17258,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
86,Rebota,Guaynaa,17087,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE
87,"Vaina Loca",Ozuna,16878,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
88,"Ni Gucci Ni Prada","Kenny Man",16687,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
89,"No Lo Trates",Pitbull,16639,https://open.spotify.com/track/4gqMVEJSaL5nNeKj5WmVoT
90,Adictiva,"Daddy Yankee",16501,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
91,"Date La Vuelta","Luis Fonsi",16402,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H
92,"No Te Contaron Mal","Christian Nodal",16349,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
93,"Me Rehúso","Danny Ocean",16268,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
94,"Me Voy",Rombai,16263,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf
95,Swing,"Danny Ocean",16128,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6
96,"Tú No Amas","Mambo Kingz",16112,https://open.spotify.com/track/5J64qSSq0VZuh0CiI9o9Nq
97,"Miss Lonely - Dimelo Flow Remix",Sech,15941,https://open.spotify.com/track/1ndlOUUT3Eq1SDCSdKJASw
98,Baby,Amenazzy,15839,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
99,"Te Olvidaré",MYA,15816,https://open.spotify.com/track/4jrZI0XdexLjrHlBwLbhzL
100,"Goodbyes (Feat. Young Thug)","Post Malone",15490,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
101,"7 rings","Ariana Grande",15376,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
102,"La Lá","Mike Bahía",15258,https://open.spotify.com/track/4kitLAHbmBBXYHt9g22md3
103,Imposible,"Luis Fonsi",15205,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF
104,Instagram,"Dimitri Vegas & Like Mike",15055,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
105,"Muito Calor",Ozuna,14364,https://open.spotify.com/track/5uVgsAzjO6eJR06VPrqUga
106,"Déjate Querer","Lalo Ebratt",14359,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8
107,Insomnio,"Danny Paz",14120,https://open.spotify.com/track/1EUiTj5BLfHfjq1SBBAToQ
108,Reggaeton,"J Balvin",14093,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
109,"No Es Justo","J Balvin",14030,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
110,"No Hay Nadie Más","Sebastian Yatra",14001,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
111,"Sin Pijama","Becky G",13988,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
112,"Dancin (feat. Luvli) - Krono Remix","Aaron Smith",13972,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM
113,"Bohemian Rhapsody - 2011 Mix",Queen,13884,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
114,"Lost on You",LP,13835,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC
115,"Nena Maldición (feat. Lenny Tavárez)","Paulo Londra",13749,https://open.spotify.com/track/77dMSg2VHi2wwXjXNrmcrZ
116,Culpables,"Manuel Turizo",13738,https://open.spotify.com/track/3RD0PGolM0mETGHaprwgMn
117,"Shape of You","Ed Sheeran",13728,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
118,"Nothing On You (feat. Paulo Londra & Dave)","Ed Sheeran",13653,https://open.spotify.com/track/2qRN7PWiHRLprw4FpDeI9N
119,Happier,Marshmello,13504,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
120,"Cuando Nadie Ve",Morat,13404,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k
121,"Amor Genuino",Ozuna,13382,https://open.spotify.com/track/6pK5edDoyrn4mWwRSVc2a5
122,Bubalu,"Becky G",13290,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
123,"bad guy (with Justin Bieber)","Billie Eilish",13260,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
124,"Beautiful People (feat. Khalid)","Ed Sheeran",13218,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
125,"Te Amo","Piso 21",13184,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
126,"Tiene Novio",Sech,13152,https://open.spotify.com/track/5V4u2EwJZLs03lWJ8PH9DA
127,"Baila Baila Baila",Ozuna,13029,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
128,"La Mentira - Remix",Brytiago,12980,https://open.spotify.com/track/4jBpZsZ9qx3cZhoEfuKElF
129,"Tra Tra Tra Remix - Remix","Ghetto Kids",12804,https://open.spotify.com/track/4YqCBC4FwzGXuhixt5cgmm
130,Vuelve,"Sebastian Yatra",12763,https://open.spotify.com/track/3wGRfBDRNQb0nFDFrUPvq6
131,"Mala Mía",Maluma,12445,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
132,"A Solas - Remix",Lunay,12378,https://open.spotify.com/track/77MsQNnI0Co0UZOkPyuid3
133,Soltera,Lunay,12244,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM
134,Guayo,"Zion & Lennox",12202,https://open.spotify.com/track/4MR1AZhe1p0zTuH2HGhX9L
135,"Fuentes de Ortiz","Ed Maverick",12151,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL
136,Amantes,Greeicy,12114,https://open.spotify.com/track/3IyPnNX142pvWx6D5CiimD
137,"Te Boté - Remix","Nio Garcia",12083,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
138,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",12045,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
139,"Sígueme - Remix",Feid,12000,https://open.spotify.com/track/7IpRYJ71dk98P0SmgnNLYh
140,Velitas,Darell,11999,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq
141,"Another One Bites The Dust - Remastered 2011",Queen,11960,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
142,"La Cartera",Farruko,11953,https://open.spotify.com/track/1g2Z2lOrwayOzDqOc8EfbR
143,Toda,"Alex Rouse",11916,https://open.spotify.com/track/2ZRIRIvlksw4LaC5g2ECGn
144,PPP,"Kevin Roldan",11915,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
145,MOJAITA,"J Balvin",11894,https://open.spotify.com/track/71pEiUWwfDFiRO6RmFpnBf
146,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",11800,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
147,"Baby Girl (feat. Lalo Ebratt)","Mario Bautista",11720,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc
148,"La player (Bandolera)","Zion & Lennox",11699,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
149,"Hookah & Sheridan s","Tommy Boysen",11546,https://open.spotify.com/track/3QfD4bxxkopZL7XZ8RaezH
150,"La Mujer Perfecta",KURT,11507,https://open.spotify.com/track/5XR1WyZ0uOSHRNhP85QxT4
151,"Me Dediqué a Perderte","Alejandro Fernández",11402,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
152,Culpables,"KAROL G",11335,https://open.spotify.com/track/4RGKft6YTTWHjpQeRIInuS
153,Déjalo,Nacho,11267,https://open.spotify.com/track/4VTTpwcAxVSQNzEZLi75d0
154,"Sigue Bailandome",Yannc,11256,https://open.spotify.com/track/0GmiGIxXDNrePrHBpijYDp
155,Nadie,Farruko,11238,https://open.spotify.com/track/0REjFxlMJRQxPqWSdmXiAT
156,Cambio,Ozuna,11232,https://open.spotify.com/track/3cg9A9GVyZAT2CPevqWr65
157,"Qué Más Pues",Sech,11153,https://open.spotify.com/track/5O3cRP4ZHC9vvVIHtET1f0
158,"Me Niego (feat. Ozuna & Wisin)",Reik,11150,https://open.spotify.com/track/4ggiDYAkJ7Yk8d5xOr7Xjo
159,"Besos En Guerra",Morat,11126,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA
160,"Get You The Moon (feat. Snøw)",Kina,11123,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
161,"Lamento Boliviano","Los Enanitos Verdes",11098,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
162,"El Efecto","Rauw Alejandro",11068,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
163,"Girls Like You (feat. Cardi B)","Maroon 5",10960,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
164,"Como Mirarte","Sebastian Yatra",10884,https://open.spotify.com/track/0CXEPVeQDLgDBfvcsQpXq1
165,"Si Estuviésemos Juntos","Bad Bunny",10826,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
166,Perdóname,"Mau y Ricky",10787,https://open.spotify.com/track/4mivRZXyZbIDecPTiCtOjw
167,"In My Mind",Dynoro,10775,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
168,Sucker,"Jonas Brothers",10754,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
169,Traicionera,"Sebastian Yatra",10629,https://open.spotify.com/track/4Ft0391aLVNtCPPseh98lp
170,Caraluna,Bacilos,10605,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums
171,"Robarte un Beso","Carlos Vives",10594,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
172,"La Incondicional","Luis Miguel",10575,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
173,"Dices Que Te Vas","KAROL G",10435,https://open.spotify.com/track/0QHOIQxRlIPYPJ1HLgIN8S
174,"Falsas Promesas",Sech,10342,https://open.spotify.com/track/6ATIufHUOw1R1A4q46BqrN
175,"Chica Paranormal","Paulo Londra",10333,https://open.spotify.com/track/3krzcyMKlRXjVkJFZqMN4t
176,"The Scientist",Coldplay,10299,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
177,"Otra vez (feat. J Balvin)","Zion & Lennox",10232,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
178,"Homerun (Intro)","Paulo Londra",10229,https://open.spotify.com/track/7kh95COsNZjnTmc6aF76n7
179,"Adiós Amor","Christian Nodal",10215,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
180,"Una Lady Como Tú","Manuel Turizo",10151,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
181,"Ay Corazón","Cali Y El Dandee",10092,https://open.spotify.com/track/3DN6Gss0WIEMXc1AvnrAA5
182,"La Señal",F4ST,10078,https://open.spotify.com/track/2o4K2lOcOTRsBYKv8sgzgu
183,"PPP - Remix","Kevin Roldan",10052,https://open.spotify.com/track/3jOn1ZdPldABfKQY4JBhov
184,"Lo siento (feat. Sofía Reyes)",Beret,10042,https://open.spotify.com/track/5dITA6jTX7f1gHwEAyS3YZ
185,Detective,"Rauw Alejandro",9958,https://open.spotify.com/track/5lFl0Aksww4t4CGiYYtpZz
186,"Creo en Ti",Reik,9939,https://open.spotify.com/track/0xXhgLXfEHnWJHVgRvFvdn
187,Perfect,"Ed Sheeran",9922,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
188,"Colgando en tus manos (con Marta Sánchez)","Carlos Baute",9878,https://open.spotify.com/track/3UI9I3e1g1y5T3SMfdgfGO
189,"Solo de Mi","Bad Bunny",9860,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
190,"NI BIEN NI MAL","Bad Bunny",9859,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
191,Presiento,Morat,9724,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp
192,"Every Breath You Take","The Police",9711,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
193,"A Partir De Hoy","David Bisbal",9700,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
194,"No Te Hagas la Loca",Noriel,9637,https://open.spotify.com/track/4NGbpyKrKMlJX4kP8iTQFJ
195,Photograph,"Ed Sheeran",9604,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
196,Creep,Radiohead,9550,https://open.spotify.com/track/6b2oQwSGFkzsMtQruIWm2p
197,"La flaca","Jarabe De Palo",9442,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb
198,Duele,Reik,9429,https://open.spotify.com/track/4eOPVWfx1n9vI26r4PfIJG
199,Flaca,"Andrés Calamaro",9385,https://open.spotify.com/track/1p7m9H4H8s0Y7SgRm7j3ED
200,"Oh Daddy","Natti Natasha",9364,https://open.spotify.com/track/2jOhhdNkBc94SfAcrg5Z28
