Position,Track Name,Artist,Streams,URL,Week,Region
1,Tusa,KAROL G,189880,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2019-12-06,Bolivia
2,Fantasias,Rauw Alejandro,112408,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,2019-12-06,Bolivia
3,Vete,Bad Bunny,104548,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,2019-12-06,Bolivia
4,Pa' Olvidarme De Ella,Piso 21,102404,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,2019-12-06,Bolivia
5,RITMO (Bad Boys For Life),Black Eyed Peas,100657,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2019-12-06,Bolivia
6,LA CANCIÓN,J Balvin,90654,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019-12-06,Bolivia
7,China,Anuel AA,85391,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-12-06,Bolivia
8,No Me Conoce - Remix,Jhay Cortez,75191,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019-12-06,Bolivia
9,Callaita,Bad Bunny,72494,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019-12-06,Bolivia
10,Dance Monkey,Tones And I,68769,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019-12-06,Bolivia
11,Si Te Vas,Sech,67086,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,2019-12-06,Bolivia
12,Whine Up,Nicky Jam,62539,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,2019-12-06,Bolivia
13,Que Tire Pa Lante,Daddy Yankee,61845,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,2019-12-06,Bolivia
14,Adicto (with Anuel AA & Ozuna),Tainy,61628,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2019-12-06,Bolivia
15,Indeciso,Reik,60094,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,2019-12-06,Bolivia
16,Tutu,Camilo,56023,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,2019-12-06,Bolivia
17,Quizas,Rich Music LTD,54793,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,2019-12-06,Bolivia
18,11 PM,Maluma,53557,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019-12-06,Bolivia
19,Hola - Remix,Dalex,52036,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,2019-12-06,Bolivia
20,Soltera - Remix,Lunay,51087,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,2019-12-06,Bolivia
21,Bellaquita,Dalex,49946,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ,2019-12-06,Bolivia
22,Qué Pena,Maluma,47445,https://open.spotify.com/track/5099x34vBakWpGkHourFxP,2019-12-06,Bolivia
23,Señorita,Shawn Mendes,47432,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-12-06,Bolivia
24,QUE PRETENDES,J Balvin,46877,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019-12-06,Bolivia
25,Desconocidos,Mau y Ricky,46310,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019-12-06,Bolivia
26,Aventura,Lunay,45994,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,2019-12-06,Bolivia
27,Bellaquita - Remix,Dalex,45338,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,2019-12-06,Bolivia
28,Otro Trago - Remix,Sech,43407,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2019-12-06,Bolivia
29,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,42444,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,2019-12-06,Bolivia
30,Pa Mí - Remix,Dalex,42332,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019-12-06,Bolivia
31,Detente,Mike Bahía,42182,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX,2019-12-06,Bolivia
32,Una Vida Para Recordar,Piso 21,41745,https://open.spotify.com/track/7pxL0DzPpCjjcdfQccvnus,2019-12-06,Bolivia
33,Que Mas Pues - Remix,Sech,39548,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019-12-06,Bolivia
34,Loco,Beéle,39439,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03,2019-12-06,Bolivia
35,Con Altura,ROSALÍA,39273,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-12-06,Bolivia
36,"Yo x Ti, Tu x Mi",ROSALÍA,39011,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,2019-12-06,Bolivia
37,Si Se Da - Remix,Myke Towers,38615,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,2019-12-06,Bolivia
38,Te Vi,Piso 21,38601,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-12-06,Bolivia
