Position,Track Name,Artist,Streams,URL,Week,Region
1,Otro Trago,Sech,168906,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-05-10,Bolivia
2,Pa Mí - Remix,Dalex,96441,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH,2019-05-10,Bolivia
3,HP,Maluma,95985,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW,2019-05-10,Bolivia
4,Tal Vez,Paulo Londra,94837,https://open.spotify.com/track/46lvmzK8wxAy66tjzXXSh0,2019-05-10,Bolivia
5,Con Calma,Daddy Yankee,84595,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-05-10,Bolivia
6,Desconocidos,Mau y Ricky,79142,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019-05-10,Bolivia
7,Verte Ir,DJ Luian,78377,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019-05-10,Bolivia
8,Secreto,Anuel AA,74978,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-05-10,Bolivia
9,Que Mas Pues - Remix,Sech,71927,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019-05-10,Bolivia
10,Te Vi,Piso 21,67362,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-05-10,Bolivia
11,Te Robaré,Nicky Jam,60714,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019-05-10,Bolivia
12,Esclavo de Tus Besos,Manuel Turizo,56741,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX,2019-05-10,Bolivia
13,Calma - Remix,Pedro Capó,56688,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-05-10,Bolivia
14,Un Año,Sebastian Yatra,53124,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0,2019-05-10,Bolivia
15,Adan y Eva,Paulo Londra,50657,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-05-10,Bolivia
16,Amanece,Anuel AA,48920,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-05-10,Bolivia
17,Con Altura,ROSALÍA,47326,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-05-10,Bolivia
18,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,44599,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX,2019-05-10,Bolivia
19,Punto G,KAROL G,43869,https://open.spotify.com/track/2E82gORVSA7UMEz5M1IP3b,2019-05-10,Bolivia
20,Contra La Pared,Sean Paul,43609,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,2019-05-10,Bolivia
21,Baila Baila Baila - Remix,Ozuna,43606,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,2019-05-10,Bolivia
22,Cristina,Sebastian Yatra,43247,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k,2019-05-10,Bolivia
23,Créeme,KAROL G,41069,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU,2019-05-10,Bolivia
24,Aullando,Wisin & Yandel,39752,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus,2019-05-10,Bolivia
25,Solita,Sech,38691,https://open.spotify.com/track/0tJCo71s7HT9Mu5Z4juuLw,2019-05-10,Bolivia
