Position,Track Name,Artist,Streams,URL,Week,Region
1,Dance Monkey,Tones And I,717884,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019-10-11,Belgium
2,Lalala,Y2K,318366,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019-10-11,Belgium
3,Señorita,Shawn Mendes,317928,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-10-11,Belgium
4,Hoe Het Danst,Marco Borsato,302324,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq,2019-10-11,Belgium
5,HIGHEST IN THE ROOM,Travis Scott,281151,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019-10-11,Belgium
6,Someone You Loved,Lewis Capaldi,249982,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-10-11,Belgium
7,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,240436,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2019-10-11,Belgium
8,Instagram,Dimitri Vegas & Like Mike,236426,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S,2019-10-11,Belgium
9,Ransom,Lil Tecca,225784,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2019-10-11,Belgium
10,POPOPOP,Gambi,223731,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM,2019-10-11,Belgium
11,Beautiful People (feat. Khalid),Ed Sheeran,209527,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-10-11,Belgium
12,Piece Of Your Heart,MEDUZA,202806,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019-10-11,Belgium
13,Reünie,Snelle,200598,https://open.spotify.com/track/0C9JPibPAdaBvt60rbwEsJ,2019-10-11,Belgium
14,bad guy,Billie Eilish,198986,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-10-11,Belgium
15,Circles,Post Malone,186559,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019-10-11,Belgium
16,I Don't Care (with Justin Bieber),Ed Sheeran,186408,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-10-11,Belgium
17,Pookie,Aya Nakamura,185251,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD,2019-10-11,Belgium
18,Goodbyes (Feat. Young Thug),Post Malone,179883,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019-10-11,Belgium
19,How Do You Sleep?,Sam Smith,174469,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-10-11,Belgium
20,Old Town Road - Remix,Lil Nas X,172490,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019-10-11,Belgium
21,HÉ OH,Gambi,171794,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9,2019-10-11,Belgium
22,Sun is Shining,Lost Frequencies,169471,https://open.spotify.com/track/5ucCPnp8gVYluxSXiy4J5d,2019-10-11,Belgium
23,Panini,Lil Nas X,164134,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,2019-10-11,Belgium
24,Higher Love,Kygo,159501,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2019-10-11,Belgium
25,Don't Call Me Up,Mabel,149154,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019-10-11,Belgium
26,Ritual,Tiësto,144656,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa,2019-10-11,Belgium
27,Takeaway (feat. Lennon Stella),The Chainsmokers,143885,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe,2019-10-11,Belgium
28,All Around The World (La La La),R3HAB,142192,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,2019-10-11,Belgium
29,Lippenstift,Marco Borsato,140062,https://open.spotify.com/track/3D9MKbMaHCZjSEcCWf4wDm,2019-10-11,Belgium
30,Summer Life (with Jake Reese & OT),Regi,137103,https://open.spotify.com/track/75uubllQ8LCxn54ZYfHOkC,2019-10-11,Belgium
31,Ride It,Regard,136431,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2019-10-11,Belgium
32,Liar,Camila Cabello,133724,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM,2019-10-11,Belgium
33,Blauwe Dag,Suzan & Freek,130641,https://open.spotify.com/track/0N1sqwppd1BwhNdjcIDEG2,2019-10-11,Belgium
34,It's You,Ali Gatie,126481,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,2019-10-11,Belgium
35,Memories,Maroon 5,126416,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019-10-11,Belgium
36,Als Het Avond Is,Suzan & Freek,121360,https://open.spotify.com/track/1MWpdDDf3Yk0w6o4oviMFY,2019-10-11,Belgium
37,Let Me Down Slowly,Alec Benjamin,119902,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019-10-11,Belgium
38,"fuck, i'm lonely",Lauv,116073,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0,2019-10-11,Belgium
39,Rescue Me,OneRepublic,115643,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,2019-10-11,Belgium
40,Flou,Angèle,113842,https://open.spotify.com/track/3b89BehicGUgc60pLBo092,2019-10-11,Belgium
41,Balance ton quoi,Angèle,113377,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa,2019-10-11,Belgium
42,You Say,Lauren Daigle,111017,https://open.spotify.com/track/6Up545NUflOiXo8cEraH49,2019-10-11,Belgium
43,SOS (feat. Aloe Blacc),Avicii,107373,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,2019-10-11,Belgium
44,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,104639,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN,2019-10-11,Belgium
45,Ma belle,Moha La Squale,104057,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D,2019-10-11,Belgium
46,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,103642,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,2019-10-11,Belgium
47,Truth Hurts,Lizzo,103238,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019-10-11,Belgium
48,"10,000 Hours (with Justin Bieber)",Dan + Shay,99620,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2019-10-11,Belgium
49,Shallow,Lady Gaga,99497,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-10-11,Belgium
50,Un peu de haine,PLK,95855,https://open.spotify.com/track/5yYfCoMrhcuxMP9CAmA2rU,2019-10-11,Belgium
51,boyfriend (with Social House),Ariana Grande,91228,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,2019-10-11,Belgium
52,Only Human,Jonas Brothers,86747,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2019-10-11,Belgium
53,So Am I,Ava Max,81969,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,2019-10-11,Belgium
54,Outnumbered,Dermot Kennedy,81427,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE,2019-10-11,Belgium
55,hot girl bummer,blackbear,80712,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019-10-11,Belgium
56,Saint-Tropez,Post Malone,80534,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq,2019-10-11,Belgium
57,Soleil,Roméo Elvis,77960,https://open.spotify.com/track/5SNfvgi4TUwx4Si0lFn3G2,2019-10-11,Belgium
58,Monster,LUM!X,77769,https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w,2019-10-11,Belgium
59,when the party's over,Billie Eilish,76668,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019-10-11,Belgium
60,Giant (with Rag'n'Bone Man),Calvin Harris,75863,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019-10-11,Belgium
61,Bandit (with YoungBoy Never Broke Again),Juice WRLD,75066,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2019-10-11,Belgium
62,Con Calma,Daddy Yankee,74042,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-10-11,Belgium
63,Médicament,Niska,71068,https://open.spotify.com/track/0udmmo0fTwWbm6VqEHAvYF,2019-10-11,Belgium
64,Table Of Fools,IBE,69921,https://open.spotify.com/track/0QSJddfRGIfStqy0DZ9pvw,2019-10-11,Belgium
65,Tout oublier,Angèle,68582,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71,2019-10-11,Belgium
66,lovely (with Khalid),Billie Eilish,68245,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2019-10-11,Belgium
67,Money In The Grave (Drake ft. Rick Ross),Drake,67394,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2019-10-11,Belgium
68,bad guy (with Justin Bieber),Billie Eilish,66720,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,2019-10-11,Belgium
69,Teeth,5 Seconds of Summer,66334,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6,2019-10-11,Belgium
70,RR 9.1,Koba LaD,64576,https://open.spotify.com/track/28fP6qcMGPfYOjrx8AOWFn,2019-10-11,Belgium
71,Elle est bonne sa mère,Vegedream,64334,https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J,2019-10-11,Belgium
72,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,63281,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2019-10-11,Belgium
73,Old Town Road,Lil Nas X,63056,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH,2019-10-11,Belgium
74,Sweet but Psycho,Ava Max,62762,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-10-11,Belgium
75,Méchant,Niska,61846,https://open.spotify.com/track/75bVc27bDSOAhMAL38cXpV,2019-10-11,Belgium
76,Be Alright,Dean Lewis,61706,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2019-10-11,Belgium
