Position,Track Name,Artist,Streams,URL,Week,Region
1,7 rings,Ariana Grande,418383,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,2019-01-25,Belgium
2,Sweet but Psycho,Ava Max,250811,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-01-25,Belgium
3,High Hopes,Panic! At The Disco,218608,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-01-25,Belgium
4,Without Me,Halsey,211674,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-01-25,Belgium
5,Wow.,Post Malone,188004,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-01-25,Belgium
6,Be Alright,Dean Lewis,183214,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019-01-25,Belgium
7,"thank u, next",Ariana Grande,181609,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-25,Belgium
8,Shallow,Lady Gaga,177200,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-01-25,Belgium
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,158835,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-01-25,Belgium
10,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,151746,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-25,Belgium
11,Dancing With A Stranger (with Normani),Sam Smith,146395,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-01-25,Belgium
12,In My Mind,Dynoro,135907,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-01-25,Belgium
13,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,135228,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019-01-25,Belgium
14,Happier,Marshmello,133887,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-01-25,Belgium
15,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,131845,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019-01-25,Belgium
16,Tout oublier,Angèle,129754,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71,2019-01-25,Belgium
17,when the party's over,Billie Eilish,129655,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019-01-25,Belgium
18,Giant (with Rag'n'Bone Man),Calvin Harris,124966,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019-01-25,Belgium
19,HUTS,The Blockparty,123405,https://open.spotify.com/track/0UMaqPntFC8dFOc7p3Iefj,2019-01-25,Belgium
20,Promises (with Sam Smith),Calvin Harris,122154,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019-01-25,Belgium
21,Youngblood,5 Seconds of Summer,121607,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019-01-25,Belgium
22,Ordinary,Regi,116946,https://open.spotify.com/track/1D4TcxXCgq6WVrM2JLPffr,2019-01-25,Belgium
23,Leef,André Hazes Jr.,108800,https://open.spotify.com/track/1MZkpg4JmhAWCvysue8VDd,2019-01-25,Belgium
24,Lost in the Fire,Gesaffelstein,108457,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG,2019-01-25,Belgium
25,Wazabi,3robi,108127,https://open.spotify.com/track/6C0VgaDh8IpcqexnACFwRd,2019-01-25,Belgium
26,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,105723,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019-01-25,Belgium
27,ZEZE (feat. Travis Scott & Offset),Kodak Black,104970,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019-01-25,Belgium
28,Djadja,Aya Nakamura,101619,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh,2019-01-25,Belgium
29,Shotgun,George Ezra,101110,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019-01-25,Belgium
30,Mo Bamba,Sheck Wes,100981,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019-01-25,Belgium
