,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Nummer 1","Capital Bra",310124,https://open.spotify.com/track/3drwaFqLSEjqzjNRbjap0R
2,Señorita,"Shawn Mendes",225569,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
3,Intro-Résumé,"Miami Yacine",191873,https://open.spotify.com/track/7kQMPnMzK1bykUxmF4QXbV
4,Roller,"Apache 207",176551,https://open.spotify.com/track/5dhQeuLGmlhfwlI6BWfSpo
5,Eiskalt,Loredana,174656,https://open.spotify.com/track/52UVKsw31NTOCTNPTpwbFJ
6,"bad guy","Billie Eilish",144549,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
7,"Dance Monkey","Tones And I",143900,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
8,Tilidin,"Capital Bra",140618,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
9,"Beautiful People (feat. Khalid)","Ed Sheeran",135332,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
10,Yeah,Luciano,131432,https://open.spotify.com/track/7HRuk2l86d8mgdmjhq4ypo
11,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",129376,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
12,Chaos,Mathea,126870,https://open.spotify.com/track/74GrgSGucjqiQ0l7ptknoB
13,Nummer,Ufo361,124196,https://open.spotify.com/track/4kna7DSzKjH1Be7Y3XYxYL
14,"Piece Of Your Heart",MEDUZA,122639,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
15,Brillis,"SHIRIN DAVID",118090,https://open.spotify.com/track/0sHeIbgbNzKF8rGspC1FHV
16,"Wieder Lila",Samra,114267,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
17,"No Name",MERO,110674,https://open.spotify.com/track/3NIRDSC2fcfOZkpx8UPMYd
18,"I Don't Care (with Justin Bieber)","Ed Sheeran",110611,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
19,Narcotic,Younotus,104263,https://open.spotify.com/track/7M9w4C8WenlvWfNRAulZOX
20,"Rollerblades (feat. KC Rebell)","Summer Cem",104088,https://open.spotify.com/track/3nTDSbzJoMnqcxWbVVrpza
