,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",255546,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,Eiskalt,Loredana,222896,https://open.spotify.com/track/52UVKsw31NTOCTNPTpwbFJ
3,Nummer,Ufo361,196337,https://open.spotify.com/track/4kna7DSzKjH1Be7Y3XYxYL
4,"Rollerblades (feat. KC Rebell)","Summer Cem",156170,https://open.spotify.com/track/3nTDSbzJoMnqcxWbVVrpza
5,Tilidin,"Capital Bra",148474,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
6,"Beautiful People (feat. Khalid)","Ed Sheeran",143750,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
7,Lost,Ufo361,138716,https://open.spotify.com/track/7Cdk5DrKF6xk4SDGy5nsFu
8,"Olé Olé",MERO,136758,https://open.spotify.com/track/3wL5sFFKpHM2oGJl9JCpXn
9,"bad guy","Billie Eilish",134374,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
10,"Piece Of Your Heart",MEDUZA,131779,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
11,"I Don't Care (with Justin Bieber)","Ed Sheeran",129385,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
12,Chaos,Mathea,127582,https://open.spotify.com/track/74GrgSGucjqiQ0l7ptknoB
13,Neptun,"KC Rebell",125941,https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp
14,04:30,Ufo361,125186,https://open.spotify.com/track/4SCM1b1vS70TtNQmO7Lo7B
15,"Jetzt rufst du an",Loredana,121656,https://open.spotify.com/track/5opjywL6TBjJRF22TcFDMo
16,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",120294,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
17,"Wieder Lila",Samra,119883,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
18,Narcotic,Younotus,114490,https://open.spotify.com/track/7M9w4C8WenlvWfNRAulZOX
19,"Run Run Run",Capo,113622,https://open.spotify.com/track/65NX0qTlnZTDYzTypKfOWD
20,"Goodbyes (Feat. Young Thug)","Post Malone",112443,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
21,Shot,Ufo361,108602,https://open.spotify.com/track/5HaEwK6Oml3ofO2XXSMEsV
22,"Rescue Me",OneRepublic,108017,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
23,"Richard Millie",Ufo361,107400,https://open.spotify.com/track/7Dkiyv0M2lxPUc4KojybgP
24,"Old Town Road - Remix","Lil Nas X",106533,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
25,"Dance Monkey","Tones And I",102846,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
26,"Diamonds (feat. Capital Bra)","Summer Cem",102010,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb
27,Zombie,Samra,96545,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM
28,"Someone You Loved","Lewis Capaldi",93389,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
29,Vincent,"Sarah Connor",90663,https://open.spotify.com/track/7vs1Yi6SUphHp0eW6ys8HG
30,"boyfriend (with Social House)","Ariana Grande",90338,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
