,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Wieder Lila",Samra,256222,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
2,"Irina Shayk",Ufo361,241314,https://open.spotify.com/track/4Sokm1cWK36H2WctWWRGf1
3,"Maghreb Gang (feat. French Montana & Khaled)","Farid Bang",221321,https://open.spotify.com/track/1IBUPdwV9TvaipSODdt8QY
4,NENENE,Fero47,212525,https://open.spotify.com/track/5AiqL0ezAAauDuVK5EJvXU
5,"I Don't Care (with Justin Bieber)","Ed Sheeran",209792,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
6,"La Haine",Luciano,191674,https://open.spotify.com/track/2AHJLtc81zIfj9EKcVEzmJ
7,"bad guy","Billie Eilish",177733,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
8,Labyrinth,Loredana,176376,https://open.spotify.com/track/1mLBX54nL0dwn54jesMXGU
9,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",174349,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
10,"SOS (feat. Aloe Blacc)",Avicii,163194,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
11,"Vermissen (feat. Henning May)",Juju,146816,https://open.spotify.com/track/1SSzM044DUbVpYNNHWIhYJ
12,Badewanne,"KC Rebell",145022,https://open.spotify.com/track/4qUjPb9J51kZ0PrGZWtpVc
13,Vintage,RIN,142305,https://open.spotify.com/track/6xwI9R3ZHT9nWtSYvffYQm
14,Malediven,MERO,131583,https://open.spotify.com/track/0H0MIfeqip6GKmafftx7kC
15,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",128872,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
16,"Marlboro Rot",Samra,118205,https://open.spotify.com/track/4e6l3QGj4RZesjDLVqYk3H
17,Nautilus,Shindy,116959,https://open.spotify.com/track/7IkZpSOJKGXCGhqAvHs7FG
18,"a miLLy",Dardan,114689,https://open.spotify.com/track/6kpOQJOBX0TjGkJk7oX7Pw
19,Rolex,"Capital Bra",113842,https://open.spotify.com/track/38lQ7lYhN3eSWepnZHaiBF
20,Sucker,"Jonas Brothers",112335,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
21,"Someone You Loved","Lewis Capaldi",110884,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
22,"If I Can't Have You","Shawn Mendes",109638,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
23,"Old Town Road","Lil Nas X",109540,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
24,Mary,Bausa,107518,https://open.spotify.com/track/6BZhkqUtaFJm57Hm5TTQSH
25,"cOcO MAmA",Dardan,106803,https://open.spotify.com/track/0oOPa0AlLnjCO6eci0HIdH
26,"Rescue Me",OneRepublic,106272,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
27,Vincent,"Sarah Connor",106016,https://open.spotify.com/track/7vs1Yi6SUphHp0eW6ys8HG
28,"Cherry Lady","Capital Bra",102555,https://open.spotify.com/track/4j5WelE5mkf9A2jmts729h
29,"Con Calma","Daddy Yankee",100779,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
30,"Don't Call Me Up",Mabel,95161,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
31,"Blei (feat. Veysel)","Kontra K",89475,https://open.spotify.com/track/0Cy2x4vkNHiZ2Z3XiZE5Yu
32,Heaven,Avicii,88684,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
33,"Letzte Träne","Kontra K",88630,https://open.spotify.com/track/1FuJKBi6XdFyf8Yzmck468
34,"Call You Mine","The Chainsmokers",88199,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
35,"500 PS","Bonez MC",85971,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
36,"Bad Liar","Imagine Dragons",81735,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
37,"Never Go Back","Dennis Lloyd",80026,https://open.spotify.com/track/2QrXzOqLCVDRZHkToA0tSR
38,"Michel Vaillant",Veysel,78339,https://open.spotify.com/track/0Jsk2j8PiNWMQN1EymsLAU
39,Barrio,Olexesh,78113,https://open.spotify.com/track/3mbGX2yy83BtCiPO59mE5r
40,"Piece Of Your Heart",MEDUZA,77909,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
41,"Wir ticken","Capital Bra",77679,https://open.spotify.com/track/1ag6DENIjtcmRFCx5JjUng
42,"All Around The World (La La La)",R3HAB,77604,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
43,"Wie im Traum","Ardian Bujupi",77499,https://open.spotify.com/track/3ld409h4DdrdPJzEdeU1WS
44,Prinzessa,"Capital Bra",76312,https://open.spotify.com/track/0Tq0EhQpVeQJwV3E3P5Jti
45,DNA,"KC Rebell",74430,https://open.spotify.com/track/43DtCXAz2qUJ4YiTX6ICT0
46,"Sweet but Psycho","Ava Max",70515,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
47,"Never Really Over","Katy Perry",70346,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
48,2x,Mathea,69817,https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw
49,"don't lie to me",Lena,69589,https://open.spotify.com/track/6hyl5rtrQw0FyGOWueYQsd
