,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tilidin,"Capital Bra",435900,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
2,Señorita,"Shawn Mendes",372755,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
3,Shot,Ufo361,290980,https://open.spotify.com/track/7yosVOH7pRWrKANBDbsBqI
4,"Diamonds (feat. Capital Bra)","Summer Cem",227442,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb
5,"ON OFF (feat. Maître Gims)","SHIRIN DAVID",223811,https://open.spotify.com/track/554Ip3S1rbeES9TNWXGoK1
6,"Wieder Lila",Samra,221803,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
7,"I Don't Care (with Justin Bieber)","Ed Sheeran",214700,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
8,"Im Plus",Luciano,182704,https://open.spotify.com/track/4HzB8cumQgivTBscS2b487
9,"Beautiful People (feat. Khalid)","Ed Sheeran",179179,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97
10,"bad guy","Billie Eilish",172329,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
11,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",169668,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
12,"Royal Rumble",Kalazh44,161810,https://open.spotify.com/track/4Rif4wqdvzy84dhP1apC4Y
13,"weR mAChT PaRA 2",Dardan,153305,https://open.spotify.com/track/2nvmHDiEWXRzS6FUDzUhVL
14,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",125249,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
15,"Vermissen (feat. Henning May)",Juju,123024,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
16,"Rescue Me",OneRepublic,122619,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
17,"Piece Of Your Heart",MEDUZA,116272,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
