,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",234367,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,Eiskalt,Loredana,199584,https://open.spotify.com/track/52UVKsw31NTOCTNPTpwbFJ
3,Yeah,Luciano,167210,https://open.spotify.com/track/7HRuk2l86d8mgdmjhq4ypo
4,"bad guy","Billie Eilish",147486,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
5,Tilidin,"Capital Bra",141612,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
6,"Beautiful People (feat. Khalid)","Ed Sheeran",138716,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
7,Nummer,Ufo361,135284,https://open.spotify.com/track/4kna7DSzKjH1Be7Y3XYxYL
8,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",125500,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
9,"Piece Of Your Heart",MEDUZA,123888,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
10,Chaos,Mathea,122744,https://open.spotify.com/track/74GrgSGucjqiQ0l7ptknoB
11,"I Don't Care (with Justin Bieber)","Ed Sheeran",119353,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
12,"Wieder Lila",Samra,118169,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
13,"Rollerblades (feat. KC Rebell)","Summer Cem",114354,https://open.spotify.com/track/3nTDSbzJoMnqcxWbVVrpza
14,"Dance Monkey","Tones And I",113277,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15,"Jetzt rufst du an",Loredana,110420,https://open.spotify.com/track/5opjywL6TBjJRF22TcFDMo
16,Narcotic,Younotus,106139,https://open.spotify.com/track/7M9w4C8WenlvWfNRAulZOX
17,Neptun,"KC Rebell",105411,https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp
18,"Goodbyes (Feat. Young Thug)","Post Malone",103778,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
19,"Rescue Me",OneRepublic,103245,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
20,"Run Run Run",Capo,101044,https://open.spotify.com/track/65NX0qTlnZTDYzTypKfOWD
21,gENAuSo,Dardan,99226,https://open.spotify.com/track/5nmVf5dSgH4A25qsev28Mi
