,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",279843,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,Roller,"Apache 207",274522,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
3,"Skifahren (feat. Joshi Mizu)","The Cratez",191159,https://open.spotify.com/track/1E1YyZjbteIz2XQyLvtRxD
4,110,"Capital Bra",159766,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
5,"everything i wanted","Billie Eilish",152726,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
6,"Wieso tust Du dir das an?","Apache 207",148502,https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89
7,KARMA,Nimo,144636,https://open.spotify.com/track/6oX9RuILbVIglevEhbg8iM
8,"200 km/h","Apache 207",138015,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
9,"Puta Madre - Bonustrack","RAF Camora",137121,https://open.spotify.com/track/0bg9us6qbMWTAMSF3y4egO
10,Falling,"Trevor Daniel",129770,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
11,2002,Sido,123667,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
12,ROXANNE,"Arizona Zervas",122533,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
13,Circles,"Post Malone",118579,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
14,"All I Want for Christmas Is You","Mariah Carey",117787,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
15,"Lose You To Love Me","Selena Gomez",117135,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
16,"hot girl bummer",blackbear,114274,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
17,Unnormal,"RAF Camora",112742,https://open.spotify.com/track/7CzSP7spDpZBP8edbtPIwI
18,Memories,"Maroon 5",109725,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
19,"Last Christmas",Wham!,105377,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
20,Adriana,"RAF Camora",105228,https://open.spotify.com/track/5YbcMbH4xHRfep9rSxLRDt
21,Swish,"Summer Cem",104609,https://open.spotify.com/track/4ktwDUoKdVlk50lUlSIMEY
22,"Honda Civic","The Cratez",103165,https://open.spotify.com/track/0WFgtxiLNr99YaoSdYR3Ud
23,"Ride It",Regard,102241,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
24,"HIGHEST IN THE ROOM","Travis Scott",101255,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
