,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Vendetta,"RAF Camora",385468,https://open.spotify.com/track/28r8yfatcoOTY7ZjqhKaJM
2,"UP IN SMOKE",RIN,261766,https://open.spotify.com/track/01vR5Z7AHinp9D2wu2BNQS
3,"Dance Monkey","Tones And I",215708,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,Señorita,"Shawn Mendes",208535,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
5,Roller,"Apache 207",202821,https://open.spotify.com/track/5dhQeuLGmlhfwlI6BWfSpo
6,"Fendi Drip",Luciano,183755,https://open.spotify.com/track/1e9QSdX5uLUw6vbrkZJyXi
7,"Nummer 1","Capital Bra",179372,https://open.spotify.com/track/3drwaFqLSEjqzjNRbjap0R
8,Eiskalt,Loredana,155439,https://open.spotify.com/track/52UVKsw31NTOCTNPTpwbFJ
9,Primetime,"Summer Cem",155062,https://open.spotify.com/track/1pUaqU8EUStLTqERPzcp3O
10,Intro-Résumé,"Miami Yacine",142409,https://open.spotify.com/track/7kQMPnMzK1bykUxmF4QXbV
11,"bad guy","Billie Eilish",136976,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
12,"Beautiful People (feat. Khalid)","Ed Sheeran",135057,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
13,Tilidin,"Capital Bra",127098,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
14,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",124014,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
15,Yeah,Luciano,121860,https://open.spotify.com/track/0qpJmNY2DvYNj2MeqTHcYY
16,Chaos,Mathea,116360,https://open.spotify.com/track/74GrgSGucjqiQ0l7ptknoB
17,"Piece Of Your Heart",MEDUZA,109774,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
18,"Wieder Lila",Samra,108611,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
19,High,Sido,106152,https://open.spotify.com/track/406zkeKglOewTtDKfOo7FP
20,Nummer,Ufo361,105961,https://open.spotify.com/track/4kna7DSzKjH1Be7Y3XYxYL
21,Circles,"Post Malone",105396,https://open.spotify.com/track/4VginDwYTP2eaHJzO0QMjG
22,"I Don't Care (with Justin Bieber)","Ed Sheeran",104821,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
23,"Goodbyes (Feat. Young Thug)","Post Malone",100206,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
24,"Rescue Me",OneRepublic,99673,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
25,"Jetzt rufst du an",Loredana,95674,https://open.spotify.com/track/5opjywL6TBjJRF22TcFDMo
