,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Hobby Hobby",MERO,477263,https://open.spotify.com/track/260R90ctQ1SiPax90PuEsT
2,Benzema,"Capital Bra",229748,https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E
3,DODI,Shindy,224728,https://open.spotify.com/track/63THFs9ovzO3WQsz4lzh0H
4,"7 rings","Ariana Grande",214276,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF
5,"Sweet but Psycho","Ava Max",201514,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
6,"Wenn die Sonne untergeht",Azet,192951,https://open.spotify.com/track/23N0z3XkwS2ErcNKsgCWAb
7,"Baller los",MERO,169594,https://open.spotify.com/track/1IPRghUN3LFPNbCTsfBJx9
8,"High Hopes","Panic! At The Disco",162081,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
9,JAJA,Fero47,157725,https://open.spotify.com/track/5z3vuYzS9UF6rD6TmBEdUf
10,"Tausend Tattoos",Sido,148994,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu
11,Warnung,"Kontra K",148921,https://open.spotify.com/track/3OgD9c7c6GhEWUK660Ezbr
12,"HaifischNikez Allstars",LX,131419,https://open.spotify.com/track/0kLA41xkWzzYzMIEGFuDkP
13,"Without Me",Halsey,122177,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
14,#niemalsantäuschen,"Farid Bang",122117,https://open.spotify.com/track/4mI0sGmXHviRF9QbY4bfq7
15,Wow.,"Post Malone",114773,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
16,"500 PS","Bonez MC",113849,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
17,"Be Alright","Dean Lewis",113702,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
18,Lelele,Azet,110484,https://open.spotify.com/track/31Zs71Yb7YoPlFx2p1uKRX
19,"Speechless (feat. Erika Sirola)","Robin Schulz",107494,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
20,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,104483,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
21,"Perfekt (feat. Sofiane)","RAF Camora",94713,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
22,Cataleya,Samra,92504,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR
23,Fading,"Alle Farben",90787,https://open.spotify.com/track/2RP8Svo0pMwZXnVcmOffDw
24,Happier,Marshmello,90119,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
25,"In My Mind",Dynoro,86173,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
26,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",84153,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
27,Kokain,"Bonez MC",83114,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
28,Feuer,"Capital Bra",80419,https://open.spotify.com/track/3yuMTMJQ2gkvLhMVZLrcRV
29,"Ich liebe es (feat. XATAR & SAMY)","Capital Bra",77067,https://open.spotify.com/track/71XGMPKmWtVxO7bGcGZhbn
30,"thank u, next","Ariana Grande",76478,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
31,"Eastside (with Halsey & Khalid)","benny blanco",76376,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
32,Zoey,Nimo,76237,https://open.spotify.com/track/0dGSOCj6hdV5Nr0V8FjONc
33,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",75929,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
34,"Let You Love Me","Rita Ora",74718,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
35,"Shem Shem & Sex",Nimo,74669,https://open.spotify.com/track/6ujq8IjOGkbJrp09qarW1E
36,"Dior 2001",RIN,72244,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
37,"Like I Love You (feat. The NGHBRS)","Lost Frequencies",72018,https://open.spotify.com/track/30K9xVNSog0DVr5ey5yVoY
38,Shallow,"Lady Gaga",70894,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
39,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",69111,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
40,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",68886,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
41,Meer,Luciano,67504,https://open.spotify.com/track/1LcvTvRfWrQjrF6aymfugd
42,"Body (feat. brando)","Loud Luxury",66901,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
43,"Love Someone","Lukas Graham",66076,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
44,"Say My Name","David Guetta",65028,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
45,"Lambo Diablo GT (feat. Nimo & Juju) - Remix",Capo,63740,https://open.spotify.com/track/3TMW1GOB1lsmvf8er2dE8g
46,"Melodien (feat. Juju)","Capital Bra",63356,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
47,Facetime,Dardan,60742,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
48,"Crack, Koks, Piece Unternehmen",Nash,58855,https://open.spotify.com/track/7Kl0tRgiMu5USwbZM5274a
49,"Better Now","Post Malone",58846,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
50,Casanova,"Summer Cem",56862,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40
51,UFF,Veysel,56526,https://open.spotify.com/track/3Rq0ElVcisouAl71RtnTUS
52,"Dancing With A Stranger (with Normani)","Sam Smith",56249,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
53,2x,Mathea,55985,https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw
54,Allein,"Capital Bra",55526,https://open.spotify.com/track/4tW7mc0pab35DznfVlr3px
55,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,53388,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
56,Neymar,"Capital Bra",52911,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN
57,"Nummer unterdrückt","Bonez MC",52653,https://open.spotify.com/track/2SRVj6ceeIffVEm9NFyRHI
58,"Promises (with Sam Smith)","Calvin Harris",52015,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
59,"Saturday Nights",Khalid,51594,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
60,MILLIONDOLLAR$MILE,Loredana,51508,https://open.spotify.com/track/4nBcGqwztDJ29cyHVJtXsB
61,"when the party's over","Billie Eilish",51187,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
62,Risiko,"Bonez MC",50381,https://open.spotify.com/track/4HIv1dRF270YMyfvuxnF0d
63,"Ala bin","Seiler und Speer",50215,https://open.spotify.com/track/6hSbkhKnY0INN355GvKmgO
64,Hope,"The Chainsmokers",50009,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
65,"SICKO MODE","Travis Scott",49036,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
66,"Lost in the Fire",Gesaffelstein,48158,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG
67,2002,Anne-Marie,47235,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
68,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",46662,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
69,"Look Back at It","A Boogie Wit da Hoodie",46526,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
70,Mercedes,Eno,46508,https://open.spotify.com/track/3FHppoOv1gMexzC9XyMCFz
71,"Ruin My Life","Zara Larsson",46199,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
72,Rise,"Jonas Blue",45807,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
73,Thunderclouds,Sia,45737,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP
74,SAD!,XXXTENTACION,45356,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
75,"BONNIE & CLYDE",Loredana,45346,https://open.spotify.com/track/5UtiebKGhsSce9gX1qCqic
76,Farben,"Kontra K",45322,https://open.spotify.com/track/6hFmSZIw5gmn9mK4hfqozy
77,"Girls Like You (feat. Cardi B)","Maroon 5",45229,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
78,"Giant (with Rag'n'Bone Man)","Calvin Harris",45167,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
79,"Roli Glitzer Glitzer (feat. Luciano & Eno)","Capital Bra",44553,https://open.spotify.com/track/5P8EPCYTLW2bR4PanlvEpI
