,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tilidin,"Capital Bra",693631,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
2,Señorita,"Shawn Mendes",327686,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
3,"Diamonds (feat. Capital Bra)","Summer Cem",250077,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb
4,"weR mAChT PaRA 2",Dardan,243405,https://open.spotify.com/track/2nvmHDiEWXRzS6FUDzUhVL
5,"Wieder Lila",Samra,225094,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
6,"Royal Rumble",Kalazh44,219227,https://open.spotify.com/track/4Rif4wqdvzy84dhP1apC4Y
7,EFH,Shindy,194055,https://open.spotify.com/track/1fsaruaCPeyVquN9iQLHzX
8,"I Don't Care (with Justin Bieber)","Ed Sheeran",190932,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
9,"bad guy","Billie Eilish",172302,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
10,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",159878,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
11,"Maghreb Gang (feat. French Montana & Khaled)","Farid Bang",148240,https://open.spotify.com/track/1IBUPdwV9TvaipSODdt8QY
12,"Dein Fahrer","Sero El Mero",143548,https://open.spotify.com/track/3pXy4LGgbDzRGQyj506Kfy
13,Cabrio,"Yung Hurn",138862,https://open.spotify.com/track/40KdBH4W22BLxr6emgBIry
14,Olabilir,MERO,138242,https://open.spotify.com/track/5b195aHKKd6oTr4f7DoRCo
15,"Vermissen (feat. Henning May)",Juju,133643,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
16,Labyrinth,Loredana,124527,https://open.spotify.com/track/1mLBX54nL0dwn54jesMXGU
17,NENENE,Fero47,123580,https://open.spotify.com/track/5AiqL0ezAAauDuVK5EJvXU
18,AUTOPILOT,Milonair,120901,https://open.spotify.com/track/2OjZTGCw6DlaPXFhzTtHiu
19,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",119751,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
20,"SOS (feat. Aloe Blacc)",Avicii,114917,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
21,"La Haine",Luciano,113737,https://open.spotify.com/track/2AHJLtc81zIfj9EKcVEzmJ
22,"Rescue Me",OneRepublic,112112,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
23,"Irina Shayk",Ufo361,105583,https://open.spotify.com/track/4Sokm1cWK36H2WctWWRGf1
24,Mary,Bausa,104962,https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV
25,Rolex,"Capital Bra",101754,https://open.spotify.com/track/38lQ7lYhN3eSWepnZHaiBF
26,Vincent,"Sarah Connor",101328,https://open.spotify.com/track/7vs1Yi6SUphHp0eW6ys8HG
27,"Someone You Loved","Lewis Capaldi",99715,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
28,"If I Can't Have You","Shawn Mendes",98952,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
29,"Piece Of Your Heart",MEDUZA,94822,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
30,Sucker,"Jonas Brothers",94419,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
31,Badewanne,"KC Rebell",92628,https://open.spotify.com/track/4qUjPb9J51kZ0PrGZWtpVc
32,"You Need To Calm Down","Taylor Swift",90617,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
33,"Old Town Road","Lil Nas X",90583,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
34,Nautilus,Shindy,90445,https://open.spotify.com/track/7IkZpSOJKGXCGhqAvHs7FG
35,"cOcO MAmA",Dardan,89682,https://open.spotify.com/track/0oOPa0AlLnjCO6eci0HIdH
36,"Con Calma","Daddy Yankee",88939,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
37,Vintage,RIN,87991,https://open.spotify.com/track/6xwI9R3ZHT9nWtSYvffYQm
38,"Call You Mine","The Chainsmokers",85330,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
39,"Cherry Lady","Capital Bra",84640,https://open.spotify.com/track/4j5WelE5mkf9A2jmts729h
40,"500 PS","Bonez MC",84250,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
41,"All Around The World (La La La)",R3HAB,84247,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
42,"Don't Call Me Up",Mabel,83249,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
43,"Never Really Over","Katy Perry",78453,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
44,Strassenbande,LX,75146,https://open.spotify.com/track/25nlS0F60UxPJtpSGAhsPP
45,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",75059,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
46,"Marlboro Rot",Samra,74974,https://open.spotify.com/track/4e6l3QGj4RZesjDLVqYk3H
47,"Money (feat. Kazad)",Fero47,74264,https://open.spotify.com/track/7LVb4ZljO7779lokwBu9w4
48,"Money In The Grave (Drake ft. Rick Ross)",Drake,72713,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
49,Prinzessa,"Capital Bra",72476,https://open.spotify.com/track/0Tq0EhQpVeQJwV3E3P5Jti
50,"Hi Babe",Juju,70196,https://open.spotify.com/track/6erIvryBSsAdebNU4a7Mrs
51,Panini,"Lil Nas X",69438,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
52,DNA,"KC Rebell",66059,https://open.spotify.com/track/43DtCXAz2qUJ4YiTX6ICT0
53,"Bad Liar","Imagine Dragons",66015,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
54,"Letzte Träne","Kontra K",65981,https://open.spotify.com/track/1FuJKBi6XdFyf8Yzmck468
55,"a miLLy",Dardan,65606,https://open.spotify.com/track/6kpOQJOBX0TjGkJk7oX7Pw
56,Barrio,Olexesh,64046,https://open.spotify.com/track/3mbGX2yy83BtCiPO59mE5r
57,"Never Go Back","Dennis Lloyd",63422,https://open.spotify.com/track/2QrXzOqLCVDRZHkToA0tSR
58,"Glad You Came",VIZE,63291,https://open.spotify.com/track/0Nq7JtZtjHjJ2fprzzgwio
59,"Wir ticken","Capital Bra",62896,https://open.spotify.com/track/1ag6DENIjtcmRFCx5JjUng
60,Malediven,MERO,60554,https://open.spotify.com/track/0H0MIfeqip6GKmafftx7kC
61,2x,Mathea,58961,https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw
62,Unforgettable,"Nico Santos",57892,https://open.spotify.com/track/30f7TNgvsS1AWtyuVqMucH
63,"Blei (feat. Veysel)","Kontra K",57850,https://open.spotify.com/track/0Cy2x4vkNHiZ2Z3XiZE5Yu
64,"All This Love (feat. Harlœ)","Robin Schulz",57724,https://open.spotify.com/track/0nxYyX5PIHJqF4VSb4CIFV
65,"3 Nights","Dominic Fike",57668,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
66,"Wie im Traum","Ardian Bujupi",57084,https://open.spotify.com/track/3ld409h4DdrdPJzEdeU1WS
67,Benzema,"Capital Bra",57075,https://open.spotify.com/track/0gyO8zq1Hw5GTQ33EXcc40
68,"Herr Inspektor","Seiler und Speer",56972,https://open.spotify.com/track/2LoIqZWtpAo92Dp3d5WiZB
69,Sixteen,"Ellie Goulding",56693,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
