,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",418588,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,Roller,"Apache 207",308957,https://open.spotify.com/track/5dhQeuLGmlhfwlI6BWfSpo
3,"Wieso tust Du dir das an?","Apache 207",300312,https://open.spotify.com/track/4zj2FEHN6Hw6a5vqN70PvL
4,"Puta Madre","RAF Camora",285376,https://open.spotify.com/track/6cHxkkZ3TZUKsjd13pIO1p
5,110,"Capital Bra",282485,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
6,"Keine Liebe",RIN,256605,https://open.spotify.com/track/41wZE5FpxbPaZqXtlmBhPG
7,"Honda Civic","The Cratez",184181,https://open.spotify.com/track/0WFgtxiLNr99YaoSdYR3Ud
8,"200 km/h","Apache 207",182537,https://open.spotify.com/track/2wvLtM25eMpHK7hkidqte2
9,"HIGHEST IN THE ROOM","Travis Scott",171666,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
10,2002,Sido,167784,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
11,"Berlin lebt wie nie zuvor","Capital Bra",153537,https://open.spotify.com/track/2pfio0uHpT4USTPBNeTIWo
12,Adriana,"RAF Camora",132627,https://open.spotify.com/track/4G3gFk4oyvt8klQEVJBzea
13,Tilidin,"Capital Bra",132039,https://open.spotify.com/track/0Dlcu2fgHklOnajVu2dUNU
14,Circles,"Post Malone",130729,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
15,"hot girl bummer",blackbear,123823,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
16,Huracan,Samra,119008,https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1
17,Señorita,"Shawn Mendes",114348,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
18,"Kein Plan",Loredana,112125,https://open.spotify.com/track/2d3WpbJFBND2vwMJyULdfU
19,"Beautiful People (feat. Khalid)","Ed Sheeran",108011,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
20,Eiskalt,Loredana,102454,https://open.spotify.com/track/5sMugAU31Ug5SAUUbhBIKU
21,"Summer Cem (feat. Luciano)","Summer Cem",101974,https://open.spotify.com/track/3QIrkRSTz3yPd44HzN6qJr
22,"bad guy","Billie Eilish",101838,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
23,"Someone You Loved","Lewis Capaldi",101114,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
24,Normal,Veysel,97779,https://open.spotify.com/track/5Xygw8IfTkwf1tn2InQrZB
25,Fabergé,RIN,95556,https://open.spotify.com/track/7lnQCEtaDJeMZN75siSxLc
26,Better,Lena,95272,https://open.spotify.com/track/5Pwu8NkDhEkObPp8TvHMUn
27,"Wieder Lila",Samra,94785,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
28,Memories,"Maroon 5",92043,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
29,Genick,Loredana,88147,https://open.spotify.com/track/1AGjF8pckOxTGeb5zubyqH
30,"Ride It",Regard,85280,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
31,"Im Rhythmus gefangen",Capo,85175,https://open.spotify.com/track/6gKOawgWqBvLXpKMp1307L
32,"Lieber Gott","Capital Bra",83977,https://open.spotify.com/track/1vbkGTBLNJYRvT5GJlWXLf
33,"Takeaway (feat. Lennon Stella)","The Chainsmokers",83782,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
34,Chaos,Mathea,82071,https://open.spotify.com/track/74GrgSGucjqiQ0l7ptknoB
35,Outnumbered,"Dermot Kennedy",76081,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE
36,"Nummer 1","Capital Bra",75816,https://open.spotify.com/track/3ME2RHvx9JyVQjFFMbLIvt
37,"Perfekt (feat. RAF Camora, Sofiane & Dardan) - Remix",AriBeatz,75732,https://open.spotify.com/track/6CH2g6h4e4Z24AeIXj0Rx9
38,"Higher Love",Kygo,75522,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
39,"500 PS","Bonez MC",75445,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
40,"Piece Of Your Heart",MEDUZA,73980,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
41,"I Don't Care (with Justin Bieber)","Ed Sheeran",73572,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
42,"Rescue Me",OneRepublic,73477,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
43,"Purple Rain","Capital Bra",69888,https://open.spotify.com/track/5BQwQDyMKyo4GCV7cDId21
44,"UP IN SMOKE",RIN,69559,https://open.spotify.com/track/01vR5Z7AHinp9D2wu2BNQS
45,"Lights Up","Harry Styles",69190,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
46,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",68736,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
47,"Lose You To Love Me","Selena Gomez",67260,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
48,"Goodbyes (Feat. Young Thug)","Post Malone",66054,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
49,Vendetta,"RAF Camora",65825,https://open.spotify.com/track/28r8yfatcoOTY7ZjqhKaJM
50,"Jetzt rufst du an",Loredana,64387,https://open.spotify.com/track/46QHfb0an5B7cgHRfuDHas
51,gENAuSo,Dardan,64047,https://open.spotify.com/track/5nmVf5dSgH4A25qsev28Mi
52,"Wir sind Kral",Ufo361,64016,https://open.spotify.com/track/44Fc0oSgRn1MFwu18TcY8S
53,"10,000 Hours (with Justin Bieber)","Dan + Shay",63959,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
54,Primetime,"Summer Cem",63288,https://open.spotify.com/track/1pUaqU8EUStLTqERPzcp3O
55,"Kein Problem","Apache 207",63237,https://open.spotify.com/track/3Zigq1lfHmFRlyoRrh9k2s
56,Lowrider,KALIM,62392,https://open.spotify.com/track/6zltHqh8Xjg6Rr6skelFdm
57,MONEYHONEYDRIP,Jamule,62288,https://open.spotify.com/track/7uj8AUQSUg8ZAzabYLwt8f
58,Lalala,Y2K,61254,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
59,Stars,VIZE,60355,https://open.spotify.com/track/0TId5TSbdcBP32haUV4Aet
60,"Diamonds (feat. Capital Bra)","Summer Cem",60006,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb
61,"Vermissen (feat. Henning May)",Juju,59798,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
62,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",59257,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
63,Instagram,"Dimitri Vegas & Like Mike",58286,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
64,Hoch,"Tim Bendzko",58007,https://open.spotify.com/track/7gqefhSJfWyN1qQ2huvEze
65,Zombie,Samra,57080,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM
66,Narcotic,Younotus,56636,https://open.spotify.com/track/7M9w4C8WenlvWfNRAulZOX
67,Mary,Bausa,54580,https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV
68,Neptun,"KC Rebell",54298,https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp
69,Nummer,Ufo361,53647,https://open.spotify.com/track/4kna7DSzKjH1Be7Y3XYxYL
70,Liar,"Camila Cabello",53552,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
71,"Augen Husky",Olexesh,53172,https://open.spotify.com/track/5prGTLP3EeAVa7UFXkwF4d
72,"Zeit steht",Trettmann,52473,https://open.spotify.com/track/22ET3BvBsXcGiwxy1uXPbU
73,"How Do You Sleep?","Sam Smith",52359,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
74,"1000x COOLER",TJ_beastboy,52173,https://open.spotify.com/track/5ZtRzAXZG81zaFY2DRwAgk
75,"Fendi Drip",Luciano,51537,https://open.spotify.com/track/1e9QSdX5uLUw6vbrkZJyXi
76,"Mr. Miyagi","Capital Bra",50455,https://open.spotify.com/track/7gIORSoIKw1q4BtD9xLv6K
77,Vincent,"Sarah Connor",50214,https://open.spotify.com/track/7vs1Yi6SUphHp0eW6ys8HG
78,"Run Run Run",Capo,49923,https://open.spotify.com/track/65NX0qTlnZTDYzTypKfOWD
79,"World At Our Feet","Timmy Trumpet",49612,https://open.spotify.com/track/3IAxzaV3IrnAxyDsVVbIR2
80,"Old Town Road - Remix","Lil Nas X",49480,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
81,Monster,LUM!X,49317,https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w
82,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",49244,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
83,"Bittersweet Symphony (feat. Emily Roberts)","GAMPER & DADONI",49170,https://open.spotify.com/track/6sYJuVcEu4gFHmeTLdHzRz
