,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,DNA,"KC Rebell",210875,https://open.spotify.com/track/4BD9yUEFI07WaDJ381DDMq
2,Ferrari,Eno,189987,https://open.spotify.com/track/4AgK0CwpwcekXVdAoYB2VO
3,"Capital Bra je m'appelle","Capital Bra",189844,https://open.spotify.com/track/6VMAFT0zfide2Jg8MVZAPz
4,"Gib Ihm","SHIRIN DAVID",184786,https://open.spotify.com/track/5iIgIxtMNeogKaFUfvuAbs
5,Prinzessa,"Capital Bra",171417,https://open.spotify.com/track/7r55d7IhAj5UGKiYbXBwRP
6,"Sweet but Psycho","Ava Max",143617,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
7,2x,Mathea,141962,https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw
8,"Hobby Hobby",MERO,139904,https://open.spotify.com/track/260R90ctQ1SiPax90PuEsT
9,"500 PS","Bonez MC",136362,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
10,Fragen,Azet,130941,https://open.spotify.com/track/26pr9oLIVAc1L62F2exIRT
11,"7 rings","Ariana Grande",130067,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
12,Benzema,"Capital Bra",126418,https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E
13,Road2Goat,Shindy,123406,https://open.spotify.com/track/7jmyKXzjmjgmloEBZdFIRn
14,"High Hopes","Panic! At The Disco",117777,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
15,Shallow,"Lady Gaga",114160,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
16,"Speechless (feat. Erika Sirola)","Robin Schulz",112540,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
17,Sucker,"Jonas Brothers",110941,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
18,"Baller los",MERO,106422,https://open.spotify.com/track/1IPRghUN3LFPNbCTsfBJx9
19,"Tausend Tattoos",Sido,105976,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu
20,Diablo,Luciano,105400,https://open.spotify.com/track/2myuZYePLUQV4I9KDbMmiW
21,"Giant (with Rag'n'Bone Man)","Calvin Harris",104958,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
22,"break up with your girlfriend, i'm bored","Ariana Grande",97827,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
23,Kokain,"Bonez MC",95025,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
24,"bury a friend","Billie Eilish",92191,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
