,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Zombie,Samra,388812,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM
2,Señorita,"Shawn Mendes",310487,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
3,Tilidin,"Capital Bra",251253,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
4,Raffaello,Shindy,221172,https://open.spotify.com/track/7GGhY0m7PZ408BYVXgXtjt
5,"Jetzt rufst du an",Loredana,217933,https://open.spotify.com/track/5opjywL6TBjJRF22TcFDMo
6,"I Don't Care (with Justin Bieber)","Ed Sheeran",194895,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
7,"Beautiful People (feat. Khalid)","Ed Sheeran",182708,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
8,Energie,Sido,177211,https://open.spotify.com/track/13d0lM7B8ermJVn9C1rOTD
9,"Wieder Lila",Samra,174556,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
10,"Goodbyes (Feat. Young Thug)","Post Malone",155406,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
11,"Diamonds (feat. Capital Bra)","Summer Cem",146959,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb
12,"Yallah Goodbye (feat. Gringo)","Summer Cem",142903,https://open.spotify.com/track/70zRDnEkOhVb51fZA13khd
13,"bad guy","Billie Eilish",142575,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
14,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",131708,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
15,Shot,Ufo361,128575,https://open.spotify.com/track/7yosVOH7pRWrKANBDbsBqI
16,"ON OFF (feat. Maître Gims)","SHIRIN DAVID",123949,https://open.spotify.com/track/554Ip3S1rbeES9TNWXGoK1
17,"Antisocial (with Travis Scott)","Ed Sheeran",123211,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
18,"Rescue Me",OneRepublic,115211,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
19,"Piece Of Your Heart",MEDUZA,114591,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
20,Babygirl,Shindy,110231,https://open.spotify.com/track/5RVjk9aH22Z9Mwg2ZaOPNT
21,"Vermissen (feat. Henning May)",Juju,105005,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
22,"Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran",104528,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec
23,Nautilus,Shindy,103814,https://open.spotify.com/track/4qOTcNt9fUBA1PhA2VFg8W
24,"Someone You Loved","Lewis Capaldi",102203,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
25,Vincent,"Sarah Connor",101252,https://open.spotify.com/track/7vs1Yi6SUphHp0eW6ys8HG
26,Babyblau,Shindy,98609,https://open.spotify.com/track/765SUkf7pLlponXr94on4Q
27,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",97216,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
28,Chaos,Mathea,94872,https://open.spotify.com/track/74GrgSGucjqiQ0l7ptknoB
