,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",471032,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,110,"Capital Bra",389598,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
3,"Berlin lebt wie nie zuvor","Capital Bra",307213,https://open.spotify.com/track/2pfio0uHpT4USTPBNeTIWo
4,Roller,"Apache 207",291149,https://open.spotify.com/track/5dhQeuLGmlhfwlI6BWfSpo
5,"HIGHEST IN THE ROOM","Travis Scott",269482,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
6,"Honda Civic","The Cratez",253506,https://open.spotify.com/track/0WFgtxiLNr99YaoSdYR3Ud
7,"200 km/h","Apache 207",192533,https://open.spotify.com/track/2wvLtM25eMpHK7hkidqte2
8,Tilidin,"Capital Bra",176488,https://open.spotify.com/track/0Dlcu2fgHklOnajVu2dUNU
9,2002,Sido,174105,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
10,Adriana,"RAF Camora",169479,https://open.spotify.com/track/4G3gFk4oyvt8klQEVJBzea
11,Huracan,Samra,163299,https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1
12,"Lieber Gott","Capital Bra",154222,https://open.spotify.com/track/1vbkGTBLNJYRvT5GJlWXLf
13,"Summer Cem (feat. Luciano)","Summer Cem",138079,https://open.spotify.com/track/3QIrkRSTz3yPd44HzN6qJr
14,Fabergé,RIN,136712,https://open.spotify.com/track/7lnQCEtaDJeMZN75siSxLc
15,Señorita,"Shawn Mendes",132986,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
16,"Kein Plan",Loredana,127110,https://open.spotify.com/track/2d3WpbJFBND2vwMJyULdfU
17,Circles,"Post Malone",126075,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
18,"Mr. Miyagi","Capital Bra",124812,https://open.spotify.com/track/7gIORSoIKw1q4BtD9xLv6K
19,"Nummer 1","Capital Bra",123984,https://open.spotify.com/track/3ME2RHvx9JyVQjFFMbLIvt
20,"So alleine","Capital Bra",120924,https://open.spotify.com/track/3tvgQvCRAzZrVelEy3ca0t
21,Safe,"Capital Bra",118839,https://open.spotify.com/track/48MObOqsm6N19vdc3AdYsu
22,"Purple Rain","Capital Bra",117429,https://open.spotify.com/track/5BQwQDyMKyo4GCV7cDId21
23,"Beautiful People (feat. Khalid)","Ed Sheeran",116256,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
24,"bad guy","Billie Eilish",114450,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
25,Tranquillo,"Capital Bra",110490,https://open.spotify.com/track/2JGCmuEB2wYvxyBuuXSfDu
26,"Kalt Bruder","Capital Bra",108963,https://open.spotify.com/track/4yoqO3xixoJN4lxysk6aFB
27,Eiskalt,Loredana,107943,https://open.spotify.com/track/5sMugAU31Ug5SAUUbhBIKU
28,"Kriminal 2","Capital Bra",104111,https://open.spotify.com/track/0IYeDX2PULhKBySpB2mYmF
29,"Someone You Loved","Lewis Capaldi",103581,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
30,"hot girl bummer",blackbear,102849,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
31,Genick,Loredana,96320,https://open.spotify.com/track/1AGjF8pckOxTGeb5zubyqH
32,Colombiana,"Capital Bra",95305,https://open.spotify.com/track/79QY2nAPZA9NqN66fvD8AH
33,"Wieder Lila",Samra,94216,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
34,Zombie,Samra,88427,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM
35,"10,000 Hours (with Justin Bieber)","Dan + Shay",87349,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
36,Chaos,Mathea,86660,https://open.spotify.com/track/74GrgSGucjqiQ0l7ptknoB
37,"UP IN SMOKE",RIN,84721,https://open.spotify.com/track/01vR5Z7AHinp9D2wu2BNQS
38,Satellit,"Capital Bra",83098,https://open.spotify.com/track/3VyRiEUfiieIiF4kVrS1CF
39,"Takeaway (feat. Lennon Stella)","The Chainsmokers",83061,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
40,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",81487,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
41,"Piece Of Your Heart",MEDUZA,80460,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
