,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Wieder Lila",Samra,290440,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
2,"La Haine",Luciano,255802,https://open.spotify.com/track/2AHJLtc81zIfj9EKcVEzmJ
3,"I Don't Care (with Justin Bieber)","Ed Sheeran",213062,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
4,Malediven,MERO,209043,https://open.spotify.com/track/0H0MIfeqip6GKmafftx7kC
5,Vintage,RIN,179966,https://open.spotify.com/track/6xwI9R3ZHT9nWtSYvffYQm
6,"bad guy","Billie Eilish",179674,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
7,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",166406,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
8,"Vermissen (feat. Henning May)",Juju,162914,https://open.spotify.com/track/1SSzM044DUbVpYNNHWIhYJ
9,"Marlboro Rot",Samra,154428,https://open.spotify.com/track/4e6l3QGj4RZesjDLVqYk3H
10,SOS,Avicii,145661,https://open.spotify.com/track/0n2nEtLP3OzDdi12ziIekx
11,Nautilus,Shindy,133772,https://open.spotify.com/track/7IkZpSOJKGXCGhqAvHs7FG
12,"a miLLy",Dardan,132742,https://open.spotify.com/track/6kpOQJOBX0TjGkJk7oX7Pw
13,"Someone You Loved","Lewis Capaldi",120286,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
14,"Old Town Road","Lil Nas X",119729,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
15,Rolex,"Capital Bra",118827,https://open.spotify.com/track/38lQ7lYhN3eSWepnZHaiBF
16,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",118473,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
17,"Letzte Träne","Kontra K",112953,https://open.spotify.com/track/1FuJKBi6XdFyf8Yzmck468
18,"If I Can't Have You","Shawn Mendes",111376,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
19,"Cherry Lady","Capital Bra",108366,https://open.spotify.com/track/4j5WelE5mkf9A2jmts729h
20,Mary,Bausa,107672,https://open.spotify.com/track/6BZhkqUtaFJm57Hm5TTQSH
21,"cOcO MAmA",Dardan,104995,https://open.spotify.com/track/0oOPa0AlLnjCO6eci0HIdH
22,Sucker,"Jonas Brothers",103559,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
