,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Cherry Lady","Capital Bra",401891,https://open.spotify.com/track/3r1cV21xPMkgCmxk8VqWOB
2,Affalterbach,Shindy,278881,https://open.spotify.com/track/1L8LtC2s161XwY6YrtnQjw
3,"bad guy","Billie Eilish",250010,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,"Wir ticken","Capital Bra",229635,https://open.spotify.com/track/1mdJ39D1lrR3aWIOhgeNaE
5,"Blackberry Sky",Eno,225131,https://open.spotify.com/track/4cawYWrqMRz0T0hOIVxk6j
6,"Wolke 10",MERO,220788,https://open.spotify.com/track/200cTjC6si5Xz9af2QeHi2
7,"Puerto Rico",Fero47,214853,https://open.spotify.com/track/0ypCvaP431mEM6znlVHNRP
8,"Pass auf wen du liebst",Ufo361,191446,https://open.spotify.com/track/5NsCv3I7o0f6vSQScG01f1
9,Alleen,"KC Rebell",188321,https://open.spotify.com/track/3UDsmMZsEMsvM82OcdqJWu
10,"Ya Salame",Luciano,164826,https://open.spotify.com/track/0EDSU9JYeKABA14OcOuM7b
11,2x,Mathea,151106,https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw
12,DNA,"KC Rebell",145564,https://open.spotify.com/track/4BD9yUEFI07WaDJ381DDMq
13,Prinzessa,"Capital Bra",144267,https://open.spotify.com/track/7r55d7IhAj5UGKiYbXBwRP
14,"Jay Jay",MERO,137736,https://open.spotify.com/track/3YxCKq3YPnTekAofhaHABZ
15,"wish you were gay","Billie Eilish",124955,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
16,"bury a friend","Billie Eilish",124581,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
17,Mary,Bausa,123984,https://open.spotify.com/track/6BZhkqUtaFJm57Hm5TTQSH
18,DEUTSCHLAND,Rammstein,120683,https://open.spotify.com/track/1T8IRUJBga0JXioJZvxjBR
19,"Gib Ihm","SHIRIN DAVID",119262,https://open.spotify.com/track/5iIgIxtMNeogKaFUfvuAbs
20,"Super Lemon Haze",LX,117758,https://open.spotify.com/track/2Y6m0Qh5HvO3rikg7dlCav
21,"500 PS","Bonez MC",112431,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
22,Benzema,"Capital Bra",110486,https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E
23,"Hobby Hobby",MERO,110002,https://open.spotify.com/track/0dmrz4V5kiezQAqQ3VqGob
24,"Sweet but Psycho","Ava Max",109583,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
25,"Capital Bra je m'appelle","Capital Bra",105281,https://open.spotify.com/track/6VMAFT0zfide2Jg8MVZAPz
26,"all the good girls go to hell","Billie Eilish",103096,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
27,Sucker,"Jonas Brothers",102657,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
28,"Baller los",MERO,100367,https://open.spotify.com/track/1uNzKXVNwq7jwV0rhjXqLB
29,"Con Calma","Daddy Yankee",99078,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
30,"High Hopes","Panic! At The Disco",97389,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
31,Ferrari,Eno,97167,https://open.spotify.com/track/4AgK0CwpwcekXVdAoYB2VO
32,"when the party's over","Billie Eilish",95181,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
33,xanny,"Billie Eilish",93758,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
34,"Don't Call Me Up",Mabel,92697,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
35,"Giant (with Rag'n'Bone Man)","Calvin Harris",88545,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
36,"Bad Liar","Imagine Dragons",87830,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
37,"Speechless (feat. Erika Sirola)","Robin Schulz",87299,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
38,"Perfekt (feat. Sofiane)","RAF Camora",86895,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
39,"i'm so tired...",Lauv,86234,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
