,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Neptun,"KC Rebell",384774,https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp
2,Señorita,"Shawn Mendes",302633,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
3,Zombie,Samra,235783,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM
4,Tilidin,"Capital Bra",205215,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
5,"On Time",Ufo361,190597,https://open.spotify.com/track/4e3VIoNlhRV6seqSAerKtG
6,"Jetzt rufst du an",Loredana,181287,https://open.spotify.com/track/5opjywL6TBjJRF22TcFDMo
7,"I Don't Care (with Justin Bieber)","Ed Sheeran",168133,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
8,"Beautiful People (feat. Khalid)","Ed Sheeran",160792,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
9,"Im Film",Luciano,154220,https://open.spotify.com/track/7FGhMXAnM4rHN8zN2eBhXI
10,"Wieder Lila",Samra,153040,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
11,"Goodbyes (Feat. Young Thug)","Post Malone",139467,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
12,"bad guy","Billie Eilish",136462,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
13,Energie,Sido,130060,https://open.spotify.com/track/13d0lM7B8ermJVn9C1rOTD
14,"Diamonds (feat. Capital Bra)","Summer Cem",128817,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb
15,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",124002,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
16,Raffaello,Shindy,122658,https://open.spotify.com/track/7GGhY0m7PZ408BYVXgXtjt
17,"Piece Of Your Heart",MEDUZA,119082,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
18,"Rescue Me",OneRepublic,116407,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
19,"Yallah Goodbye (feat. Gringo)","Summer Cem",104636,https://open.spotify.com/track/70zRDnEkOhVb51fZA13khd
20,kAdaLe,Dardan,103805,https://open.spotify.com/track/18VRnJOBksZVjCwwvMazA3
21,Vincent,"Sarah Connor",102957,https://open.spotify.com/track/7vs1Yi6SUphHp0eW6ys8HG
22,"ON OFF (feat. Maître Gims)","SHIRIN DAVID",100287,https://open.spotify.com/track/554Ip3S1rbeES9TNWXGoK1
23,Chaos,Mathea,99945,https://open.spotify.com/track/74GrgSGucjqiQ0l7ptknoB
24,Shot,Ufo361,97964,https://open.spotify.com/track/7yosVOH7pRWrKANBDbsBqI
