,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Benzema,"Capital Bra",239522,https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E
2,"Sweet but Psycho","Ava Max",211072,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
3,"HaifischNikez Allstars",LX,172298,https://open.spotify.com/track/0kLA41xkWzzYzMIEGFuDkP
4,"High Hopes","Panic! At The Disco",165977,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
5,"Tausend Tattoos",Sido,153586,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu
6,"Baller los",MERO,152457,https://open.spotify.com/track/1IPRghUN3LFPNbCTsfBJx9
7,Lelele,Azet,123732,https://open.spotify.com/track/31Zs71Yb7YoPlFx2p1uKRX
8,Wow.,"Post Malone",109715,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
9,"Be Alright","Dean Lewis",109710,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
10,"500 PS","Bonez MC",109226,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
11,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,102027,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
12,"Crack, Koks, Piece Unternehmen",Nash,101329,https://open.spotify.com/track/7Kl0tRgiMu5USwbZM5274a
13,"Without Me",Halsey,100143,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
14,Feuer,"Capital Bra",95319,https://open.spotify.com/track/3yuMTMJQ2gkvLhMVZLrcRV
15,Happier,Marshmello,91865,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
16,"Perfekt (feat. Sofiane)","RAF Camora",88237,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
17,"Speechless (feat. Erika Sirola)","Robin Schulz",87225,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
18,"In My Mind",Dynoro,86241,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
19,Zoey,Nimo,82435,https://open.spotify.com/track/0dGSOCj6hdV5Nr0V8FjONc
20,"thank u, next","Ariana Grande",82250,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
21,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",80730,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
22,Cataleya,Samra,80112,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR
23,Kokain,"Bonez MC",78735,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
24,Shallow,"Lady Gaga",77587,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
25,"Let You Love Me","Rita Ora",74040,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
26,Meer,Luciano,73911,https://open.spotify.com/track/1LcvTvRfWrQjrF6aymfugd
27,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",73190,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
28,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",71710,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
29,"Eastside (with Halsey & Khalid)","benny blanco",71072,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
30,"Ich liebe es (feat. XATAR & SAMY)","Capital Bra",70250,https://open.spotify.com/track/71XGMPKmWtVxO7bGcGZhbn
31,"Dior 2001",RIN,69446,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
32,Fading,"Alle Farben",65679,https://open.spotify.com/track/2RP8Svo0pMwZXnVcmOffDw
33,MILLIONDOLLAR$MILE,Loredana,64663,https://open.spotify.com/track/4nBcGqwztDJ29cyHVJtXsB
34,Facetime,Dardan,63487,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
35,"Body (feat. brando)","Loud Luxury",63164,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
36,"Melodien (feat. Juju)","Capital Bra",62468,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
37,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,62304,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
