,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",316946,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,Roller,"Apache 207",293115,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
3,KARMA,Nimo,221986,https://open.spotify.com/track/6oX9RuILbVIglevEhbg8iM
4,"Kafa Leyla",BRADO,192961,https://open.spotify.com/track/1BEo3epznRQuYhuQH8bZu9
5,110,"Capital Bra",189550,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
6,"Puta Madre - Bonustrack","RAF Camora",180826,https://open.spotify.com/track/0bg9us6qbMWTAMSF3y4egO
7,"Wieso tust Du dir das an?","Apache 207",172535,https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89
8,Unnormal,"RAF Camora",164279,https://open.spotify.com/track/7CzSP7spDpZBP8edbtPIwI
9,Swish,"Summer Cem",158675,https://open.spotify.com/track/4ktwDUoKdVlk50lUlSIMEY
10,Seele,Azet,156865,https://open.spotify.com/track/0b9tA3TNHCzfbTh9mGloNx
11,"200 km/h","Apache 207",156324,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
12,"Lose You To Love Me","Selena Gomez",149141,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
13,Adriana,"RAF Camora",132360,https://open.spotify.com/track/5YbcMbH4xHRfep9rSxLRDt
14,2002,Sido,129353,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
15,Circles,"Post Malone",128001,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
16,"hot girl bummer",blackbear,124423,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
17,"Honda Civic","The Cratez",124103,https://open.spotify.com/track/0WFgtxiLNr99YaoSdYR3Ud
18,Alphagenetik,Kollegah,114012,https://open.spotify.com/track/41mcqIrCMHnA6YuusaqPLc
19,"HIGHEST IN THE ROOM","Travis Scott",113503,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
20,"Keine Liebe",RIN,109128,https://open.spotify.com/track/41wZE5FpxbPaZqXtlmBhPG
21,"Doch in der Nacht","Apache 207",106928,https://open.spotify.com/track/3uhTOxvu2h2YEm0uPNF2vi
22,"Don't Start Now","Dua Lipa",106716,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
23,"Sag ihnen 2","RAF Camora",103866,https://open.spotify.com/track/7vvMntVANXAQMGJZV6nWvw
24,"PHANTOM (feat. Summer Cem)",reezy,103503,https://open.spotify.com/track/1s0nANz8q6gEZOms034GbU
