,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Vermissen (feat. Henning May)",Juju,251599,https://open.spotify.com/track/1SSzM044DUbVpYNNHWIhYJ
2,"bad guy","Billie Eilish",195879,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
3,Rolex,"Capital Bra",174270,https://open.spotify.com/track/38lQ7lYhN3eSWepnZHaiBF
4,"Cherry Lady","Capital Bra",156476,https://open.spotify.com/track/3r1cV21xPMkgCmxk8VqWOB
5,Next,Ufo361,151135,https://open.spotify.com/track/1x4MJYA9mJRph3fygU51K4
6,SOS,Avicii,151091,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
7,"Old Town Road","Lil Nas X",147237,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
8,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",143102,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
9,"If I Can't Have You","Shawn Mendes",142680,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
10,"Ohne Sinn","Sero El Mero",140936,https://open.spotify.com/track/7KO3iofeNz34vOQgSnKuU1
11,Quarterback,"KC Rebell",112649,https://open.spotify.com/track/0WGG3xWyW6AlXOaW6CHu4A
12,Harami,Samra,109756,https://open.spotify.com/track/5xIODxqlpUnRVA9ewZUCug
13,"Wir ticken","Capital Bra",106651,https://open.spotify.com/track/1ag6DENIjtcmRFCx5JjUng
14,Homicide,Logic,106412,https://open.spotify.com/track/0Lw6aQcBFWTQ9m4MSwwwes
15,Ghetto,Samra,105565,https://open.spotify.com/track/5h10tw9LYCWPFgqJttM2U0
16,"Don't Call Me Up",Mabel,105354,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
17,Prinzessa,"Capital Bra",103565,https://open.spotify.com/track/0Tq0EhQpVeQJwV3E3P5Jti
18,"cOcO MAmA",Dardan,102984,https://open.spotify.com/track/0oOPa0AlLnjCO6eci0HIdH
19,DNA,"KC Rebell",100855,https://open.spotify.com/track/43DtCXAz2qUJ4YiTX6ICT0
20,2x,Mathea,97813,https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw
21,"Wolke 10",MERO,97003,https://open.spotify.com/track/200cTjC6si5Xz9af2QeHi2
22,"Blackberry Sky",Eno,96529,https://open.spotify.com/track/11rBlJlRoWNj69twOOki03
23,"Someone You Loved","Lewis Capaldi",95965,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
24,"Blei (feat. Veysel)","Kontra K",94976,https://open.spotify.com/track/5kLUig6aFQQzY1n2TKzzYD
25,Mary,Bausa,94647,https://open.spotify.com/track/6BZhkqUtaFJm57Hm5TTQSH
26,"Con Calma","Daddy Yankee",94021,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
27,"Bad Liar","Imagine Dragons",91739,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
28,"Wie im Traum","Ardian Bujupi",89967,https://open.spotify.com/track/3ld409h4DdrdPJzEdeU1WS
29,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",87955,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
30,"500 PS","Bonez MC",87653,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
31,Alleen,"KC Rebell",84950,https://open.spotify.com/track/0geta4Y77R76wvOVlGWnsl
32,Sucker,"Jonas Brothers",83022,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
33,Benzema,"Capital Bra",80759,https://open.spotify.com/track/0gyO8zq1Hw5GTQ33EXcc40
34,"Sweet but Psycho","Ava Max",80645,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
35,"bury a friend","Billie Eilish",77779,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
36,Affalterbach,Shindy,76512,https://open.spotify.com/track/1L8LtC2s161XwY6YrtnQjw
37,"Bella Donna","Pietro Lombardi",73929,https://open.spotify.com/track/3v9OYjvyB1tJ9sMrZIlfcz
38,"Shoote ma Shoote",Samra,72817,https://open.spotify.com/track/7FOQJQcTDqzXZJ72hZikCl
39,"High Hopes","Panic! At The Disco",72503,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
40,"i'm so tired...",Lauv,71468,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
41,"Mercy Mercy",LX,71225,https://open.spotify.com/track/3Zg80xruh2KHx3jXrkSz6u
42,"Bye Bye","Capital Bra",70922,https://open.spotify.com/track/60yqRJXgkrPEvP977ZIOWb
43,"Puerto Rico",Fero47,70737,https://open.spotify.com/track/0ypCvaP431mEM6znlVHNRP
44,Earth,"Lil Dicky",69938,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
45,"Gib Ihm","SHIRIN DAVID",66553,https://open.spotify.com/track/5iIgIxtMNeogKaFUfvuAbs
46,Shallow,"Lady Gaga",66509,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
47,"So Am I","Ava Max",66447,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
48,"Pass auf wen du liebst",Ufo361,66366,https://open.spotify.com/track/5NsCv3I7o0f6vSQScG01f1
49,"FMFL 3.0","18 Karat",65029,https://open.spotify.com/track/27gLwOU9v0yUwVB5c7nPWB
50,"Capital Bra je m'appelle","Capital Bra",60969,https://open.spotify.com/track/5bAZzGAgjY3SZHmciyh8h7
51,"when the party's over","Billie Eilish",60629,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
52,"Speechless (feat. Erika Sirola)","Robin Schulz",60030,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
53,"Here With Me",Marshmello,58221,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
54,Ferrari,Eno,57168,https://open.spotify.com/track/69ytBtCGuiXKRF1qXkthsR
55,"Herr Inspektor","Seiler und Speer",56440,https://open.spotify.com/track/2LoIqZWtpAo92Dp3d5WiZB
56,Kokain,"Bonez MC",56411,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
57,"wish you were gay","Billie Eilish",56073,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
58,Souvenir,Eno,55364,https://open.spotify.com/track/5A2GDu00u74QrfSP3ca5s7
59,"Blue Lagoon",Gringo,54738,https://open.spotify.com/track/1h5MrUHi364AESVNuP0rIk
60,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",54494,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
61,"7 rings","Ariana Grande",54404,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
62,Wow.,"Post Malone",54238,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
63,"Baller los",MERO,53901,https://open.spotify.com/track/1uNzKXVNwq7jwV0rhjXqLB
64,"Let Me Down Slowly","Alec Benjamin",53740,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
65,"Boy With Luv (feat. Halsey)",BTS,53001,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
66,"Jay Jay",MERO,52983,https://open.spotify.com/track/3YxCKq3YPnTekAofhaHABZ
67,"Perfekt (feat. Sofiane)","RAF Camora",51704,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
68,"Van der Vaart","Capital Bra",51184,https://open.spotify.com/track/22X5tbeWf9jQQjl7zb63eU
69,"Hobby Hobby",MERO,50658,https://open.spotify.com/track/0dmrz4V5kiezQAqQ3VqGob
70,"Giant (with Rag'n'Bone Man)","Calvin Harris",49585,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
71,"In My Mind",Dynoro,49345,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
72,"Tausend Tattoos",Sido,48295,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu
73,lovely,"Billie Eilish",48274,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
74,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,48226,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
75,JAJA,Fero47,47283,https://open.spotify.com/track/5z3vuYzS9UF6rD6TmBEdUf
76,"3 Nights","Dominic Fike",46940,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
77,Millies,Luciano,46761,https://open.spotify.com/track/5lytS4eOWjLWKad2jipjc7
78,Yapma,"C ARMA",46390,https://open.spotify.com/track/1194zYf7UfSXP4omxVTmPa
79,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",46360,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
80,"Without Me",Halsey,46328,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
81,"Walk Me Home",P!nk,46014,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
82,Fragen,Azet,45099,https://open.spotify.com/track/3gs4lX2JSAFc8v8piogE3i
83,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,45008,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
84,"Talk (feat. Disclosure)",Khalid,44893,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
85,Paradise,Bazzi,44032,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
86,Happier,Marshmello,43840,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
87,"Be Alright","Dean Lewis",43812,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
88,"Steh auf","Capital Bra",43698,https://open.spotify.com/track/2IeMkz2ienHzdse2MsvKYv
89,Cataleya,Samra,43573,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR
90,Mosaik,Samra,43137,https://open.spotify.com/track/5nGrQOgkGVzqTGJHyEPvVu
91,"Never Go Back","Dennis Lloyd",42692,https://open.spotify.com/track/2QrXzOqLCVDRZHkToA0tSR
92,"Schon ok","Capital Bra",41929,https://open.spotify.com/track/2s5nIYmnd65kDMLsPw1VuW
93,"Later Bitches","The Prince Karma",41872,https://open.spotify.com/track/2MhnrAz9dreS8zLzEuDflG
