,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Nautilus,Shindy,384100,https://open.spotify.com/track/7IkZpSOJKGXCGhqAvHs7FG
2,"I Don't Care (with Justin Bieber)","Ed Sheeran",312240,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
3,"Vermissen (feat. Henning May)",Juju,270617,https://open.spotify.com/track/1SSzM044DUbVpYNNHWIhYJ
4,"bad guy","Billie Eilish",204324,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
5,Rolex,"Capital Bra",162002,https://open.spotify.com/track/38lQ7lYhN3eSWepnZHaiBF
6,SOS,Avicii,153919,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
7,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",153691,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
8,Ghetto,Samra,150236,https://open.spotify.com/track/5h10tw9LYCWPFgqJttM2U0
9,Perdono,LX,147546,https://open.spotify.com/track/6vqwNBT87x37nNvfmuNTaJ
10,"Old Town Road","Lil Nas X",142347,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
11,"Cherry Lady","Capital Bra",139217,https://open.spotify.com/track/4j5WelE5mkf9A2jmts729h
12,"If I Can't Have You","Shawn Mendes",133865,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
13,"Someone You Loved","Lewis Capaldi",114105,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
14,"Wie Papa",Sido,113721,https://open.spotify.com/track/1qr2aRlz6DfGg5jjcUTW9y
15,"1K Shotz",SosMula,112730,https://open.spotify.com/track/2WueTxY1xyhYzGfDEq2eDX
16,Next,Ufo361,111673,https://open.spotify.com/track/1x4MJYA9mJRph3fygU51K4
17,"cOcO MAmA",Dardan,108917,https://open.spotify.com/track/0oOPa0AlLnjCO6eci0HIdH
18,"Don't Call Me Up",Mabel,103389,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
19,"Ohne Sinn","Sero El Mero",102738,https://open.spotify.com/track/7KO3iofeNz34vOQgSnKuU1
20,Quarterback,"KC Rebell",102476,https://open.spotify.com/track/0WGG3xWyW6AlXOaW6CHu4A
21,Mary,Bausa,102290,https://open.spotify.com/track/6BZhkqUtaFJm57Hm5TTQSH
22,Harami,Samra,99169,https://open.spotify.com/track/5xIODxqlpUnRVA9ewZUCug
23,"Wir ticken","Capital Bra",97252,https://open.spotify.com/track/1ag6DENIjtcmRFCx5JjUng
24,Prinzessa,"Capital Bra",96438,https://open.spotify.com/track/0Tq0EhQpVeQJwV3E3P5Jti
25,"Con Calma","Daddy Yankee",95562,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
26,DNA,"KC Rebell",95475,https://open.spotify.com/track/43DtCXAz2qUJ4YiTX6ICT0
27,2x,Mathea,94278,https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw
