,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,110,"Capital Bra",549468,https://open.spotify.com/track/5sdQ7VUx6GOfsRoSxnK1YG
2,Adriana,"RAF Camora",455019,https://open.spotify.com/track/4G3gFk4oyvt8klQEVJBzea
3,"Dance Monkey","Tones And I",451666,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,Ronin,Bushido,277053,https://open.spotify.com/track/2l2UsmkfgmRC6fIDwwsiNM
5,Roller,"Apache 207",273819,https://open.spotify.com/track/5dhQeuLGmlhfwlI6BWfSpo
6,"Summer Cem (feat. Luciano)","Summer Cem",257762,https://open.spotify.com/track/3QIrkRSTz3yPd44HzN6qJr
7,"200 km/h","Apache 207",234971,https://open.spotify.com/track/2wvLtM25eMpHK7hkidqte2
8,"Kein Plan",Loredana,196948,https://open.spotify.com/track/2d3WpbJFBND2vwMJyULdfU
9,Huracan,Samra,189999,https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1
10,Genick,Loredana,161392,https://open.spotify.com/track/1AGjF8pckOxTGeb5zubyqH
11,Señorita,"Shawn Mendes",160573,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
12,Eiskalt,Loredana,135500,https://open.spotify.com/track/5sMugAU31Ug5SAUUbhBIKU
13,"Nur mit Dir (feat. Xavier Naidoo)","SHIRIN DAVID",132311,https://open.spotify.com/track/6hh1ikcv3CPsq3a7e9ItNR
14,"bad guy","Billie Eilish",128011,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
15,Tilidin,"Capital Bra",124272,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
16,"Beautiful People (feat. Khalid)","Ed Sheeran",121914,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
17,Circles,"Post Malone",119464,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
18,Vendetta,"RAF Camora",117063,https://open.spotify.com/track/28r8yfatcoOTY7ZjqhKaJM
19,"Schau mich an",Fero47,115825,https://open.spotify.com/track/0HM0ZmnfqRIazmU3coNEwt
20,"UP IN SMOKE",RIN,111648,https://open.spotify.com/track/01vR5Z7AHinp9D2wu2BNQS
21,"Meine Hand",MERO,109441,https://open.spotify.com/track/5raQQliFM0RvfFl1YfKXg8
22,Chaos,Mathea,101652,https://open.spotify.com/track/74GrgSGucjqiQ0l7ptknoB
23,"Someone You Loved","Lewis Capaldi",101078,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
24,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",99306,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
25,"Augen Husky",Olexesh,99157,https://open.spotify.com/track/5prGTLP3EeAVa7UFXkwF4d
26,"Wieder Lila",Samra,98531,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
27,Barcelona,Gringo,96803,https://open.spotify.com/track/7GoQIEDTGyYLKgQv4XGkxO
28,"Nummer 1","Capital Bra",95830,https://open.spotify.com/track/3drwaFqLSEjqzjNRbjap0R
29,"Goodbyes (Feat. Young Thug)","Post Malone",95432,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
30,Primetime,"Summer Cem",95274,https://open.spotify.com/track/1pUaqU8EUStLTqERPzcp3O
31,"Piece Of Your Heart",MEDUZA,93505,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
32,Saint-Tropez,"Post Malone",88455,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
33,"I Don't Care (with Justin Bieber)","Ed Sheeran",86773,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
34,"Jetzt rufst du an",Loredana,86176,https://open.spotify.com/track/46QHfb0an5B7cgHRfuDHas
35,Lalala,Y2K,85773,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
36,"Diamonds (feat. Capital Bra)","Summer Cem",81711,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb
37,"Fendi Drip",Luciano,81449,https://open.spotify.com/track/1e9QSdX5uLUw6vbrkZJyXi
38,"Rescue Me",OneRepublic,80711,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
39,Vincent,"Sarah Connor",79852,https://open.spotify.com/track/7vs1Yi6SUphHp0eW6ys8HG
40,"Higher Love",Kygo,78652,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
41,Narcotic,Younotus,77676,https://open.spotify.com/track/7M9w4C8WenlvWfNRAulZOX
42,"Takeaway (feat. Lennon Stella)","The Chainsmokers",77245,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
43,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",76574,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
44,"500 PS","Bonez MC",73870,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
45,Nummer,Ufo361,72012,https://open.spotify.com/track/4kna7DSzKjH1Be7Y3XYxYL
46,"Vermissen (feat. Henning May)",Juju,71335,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
47,Neptun,"KC Rebell",70636,https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp
48,gENAuSo,Dardan,69958,https://open.spotify.com/track/5nmVf5dSgH4A25qsev28Mi
49,Ransom,"Lil Tecca",69004,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
50,Intro-Résumé,"Miami Yacine",68550,https://open.spotify.com/track/7kQMPnMzK1bykUxmF4QXbV
51,"Old Town Road - Remix","Lil Nas X",67339,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
52,"Zeit steht",Trettmann,65107,https://open.spotify.com/track/22ET3BvBsXcGiwxy1uXPbU
53,Instagram,"Dimitri Vegas & Like Mike",62548,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
54,"Run Run Run",Capo,60645,https://open.spotify.com/track/65NX0qTlnZTDYzTypKfOWD
55,"Hollywood's Bleeding","Post Malone",58640,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
56,Better,Lena,58350,https://open.spotify.com/track/5Pwu8NkDhEkObPp8TvHMUn
57,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",57943,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
58,"fuck, i'm lonely",Lauv,57922,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
59,Mary,Bausa,57907,https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV
60,Pyramiden,Sido,54091,https://open.spotify.com/track/56epjqn9SL1hcduovvV4ZJ
61,Brillis,"SHIRIN DAVID",53993,https://open.spotify.com/track/1ATzY5RQJj7nC2n3WN4jYx
62,Panini,"Lil Nas X",52439,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
63,Ozean,AnnenMayKantereit,51962,https://open.spotify.com/track/7ED8m8m3QJvDCnYFOi6VXB
