,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",404335,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,"Kein Plan",Loredana,266144,https://open.spotify.com/track/2d3WpbJFBND2vwMJyULdfU
3,Genick,Loredana,236971,https://open.spotify.com/track/1AGjF8pckOxTGeb5zubyqH
4,Huracan,Samra,229923,https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1
5,Roller,"Apache 207",217581,https://open.spotify.com/track/5dhQeuLGmlhfwlI6BWfSpo
6,Señorita,"Shawn Mendes",181726,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
7,Eiskalt,Loredana,163345,https://open.spotify.com/track/5sMugAU31Ug5SAUUbhBIKU
8,Barcelona,Gringo,151102,https://open.spotify.com/track/7GoQIEDTGyYLKgQv4XGkxO
9,Vendetta,"RAF Camora",148579,https://open.spotify.com/track/28r8yfatcoOTY7ZjqhKaJM
10,"bad guy","Billie Eilish",142601,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
11,"UP IN SMOKE",RIN,142189,https://open.spotify.com/track/01vR5Z7AHinp9D2wu2BNQS
12,Circles,"Post Malone",135031,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
13,"Beautiful People (feat. Khalid)","Ed Sheeran",130152,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
14,Tilidin,"Capital Bra",122608,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
15,Primetime,"Summer Cem",122341,https://open.spotify.com/track/1pUaqU8EUStLTqERPzcp3O
16,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",115729,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
17,"Goodbyes (Feat. Young Thug)","Post Malone",112565,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
18,Chaos,Mathea,111112,https://open.spotify.com/track/74GrgSGucjqiQ0l7ptknoB
19,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",110832,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
20,"Jetzt rufst du an",Loredana,108368,https://open.spotify.com/track/46QHfb0an5B7cgHRfuDHas
21,"Fendi Drip",Luciano,107083,https://open.spotify.com/track/1e9QSdX5uLUw6vbrkZJyXi
22,"Nummer 1","Capital Bra",106458,https://open.spotify.com/track/3drwaFqLSEjqzjNRbjap0R
23,"Augen Husky",Olexesh,106388,https://open.spotify.com/track/5prGTLP3EeAVa7UFXkwF4d
24,"Wieder Lila",Samra,105604,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
25,"Someone You Loved","Lewis Capaldi",104456,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
26,Saint-Tropez,"Post Malone",102063,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
27,"Piece Of Your Heart",MEDUZA,101008,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
28,"Zeit steht",Trettmann,96257,https://open.spotify.com/track/22ET3BvBsXcGiwxy1uXPbU
29,"I Don't Care (with Justin Bieber)","Ed Sheeran",93350,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
30,Lalala,Y2K,88360,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
31,"Diamonds (feat. Capital Bra)","Summer Cem",87441,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb
32,Narcotic,Younotus,86287,https://open.spotify.com/track/7M9w4C8WenlvWfNRAulZOX
33,"Higher Love",Kygo,85143,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
34,Intro-Résumé,"Miami Yacine",85045,https://open.spotify.com/track/7kQMPnMzK1bykUxmF4QXbV
35,Nummer,Ufo361,84340,https://open.spotify.com/track/4kna7DSzKjH1Be7Y3XYxYL
36,"Rescue Me",OneRepublic,83081,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
37,"Hollywood's Bleeding","Post Malone",82714,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
38,"Takeaway (feat. Lennon Stella)","The Chainsmokers",81935,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
39,Vincent,"Sarah Connor",81414,https://open.spotify.com/track/7vs1Yi6SUphHp0eW6ys8HG
40,HANA,Loredana,79833,https://open.spotify.com/track/0klloeA8do6cvPgsHgZ1WW
41,Neptun,"KC Rebell",79325,https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp
42,"Zove Vienna","Jala Brat",79194,https://open.spotify.com/track/0ggCqXnLqUncpLFHOBXIjM
43,"Old Town Road - Remix","Lil Nas X",76842,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
44,Ransom,"Lil Tecca",76670,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
45,"500 PS","Bonez MC",75467,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
46,"Vermissen (feat. Henning May)",Juju,74354,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
47,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",71889,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
48,gENAuSo,Dardan,69896,https://open.spotify.com/track/5nmVf5dSgH4A25qsev28Mi
49,Instagram,"Dimitri Vegas & Like Mike",67755,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
50,"Run Run Run",Capo,66310,https://open.spotify.com/track/65NX0qTlnZTDYzTypKfOWD
51,Labyrinth,Loredana,65456,https://open.spotify.com/track/1geogqfmpCymIWX5fD5iBt
52,"FULU$ (feat. Musiye & Blueface)","Farid Bang",64027,https://open.spotify.com/track/6kUyJHjBWQgmZo4WWW4KXt
53,LaLaLa,Olexesh,63726,https://open.spotify.com/track/4RvS94Li3lohRtTSz5X3xZ
54,Mary,Bausa,62877,https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV
55,Yeah,Luciano,61119,https://open.spotify.com/track/0qpJmNY2DvYNj2MeqTHcYY
56,"Du weißt",Trettmann,60106,https://open.spotify.com/track/0mNUJ3jK7QnbEz0mcPkTlq
57,"Junior Neymar","EREN CAN",59242,https://open.spotify.com/track/2y2Y9NYYK9pSqbTIaSxu1X
58,Better,Lena,59163,https://open.spotify.com/track/5Pwu8NkDhEkObPp8TvHMUn
59,"fuck, i'm lonely",Lauv,58776,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
60,"Bye Bye aka Delicious",Trettmann,58353,https://open.spotify.com/track/5thTifzv6XFkdaQSrV6Pqk
61,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",58266,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
62,"Enemies (feat. DaBaby)","Post Malone",57560,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
63,"Die For Me (feat. Future & Halsey)","Post Malone",57109,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK
64,Liar,"Camila Cabello",55452,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
65,"Nicht wie Du",Loredana,55009,https://open.spotify.com/track/2BCmOXG13my90q9qDV0XhJ
66,Panini,"Lil Nas X",54936,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
67,"Rollerblades (feat. KC Rebell)","Summer Cem",54934,https://open.spotify.com/track/3nTDSbzJoMnqcxWbVVrpza
68,"How Do You Sleep?","Sam Smith",53511,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
69,"All Around The World (La La La)",R3HAB,51311,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
70,Paradies,Mikael,51211,https://open.spotify.com/track/0KVMii9yiSjh4az2KzAWnl
71,Zombie,Samra,50477,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM
72,"SOS (feat. Aloe Blacc)",Avicii,48376,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
73,"Bittersweet Symphony (feat. Emily Roberts)","GAMPER & DADONI",48288,https://open.spotify.com/track/6sYJuVcEu4gFHmeTLdHzRz
74,Stars,VIZE,48181,https://open.spotify.com/track/0TId5TSbdcBP32haUV4Aet
75,2x,Mathea,47422,https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw
76,China,"Anuel AA",47289,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
77,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",46706,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
78,"Don't Call Me Up",Mabel,46705,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
79,"Slide Away","Miley Cyrus",46194,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
80,kaleidoskop,"Pizzera & Jaus",45825,https://open.spotify.com/track/2yzLtKL4lIQs53SQ1B0EhK
81,"Let Me Down Slowly","Alec Benjamin",45167,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
82,"Keine Rosen",Loredana,44704,https://open.spotify.com/track/7jIufx3bkN7cUR6jIgBGAP
83,DNA,"KC Rebell",44639,https://open.spotify.com/track/43DtCXAz2qUJ4YiTX6ICT0
84,04:30,Ufo361,44410,https://open.spotify.com/track/4SCM1b1vS70TtNQmO7Lo7B
85,"boyfriend (with Social House)","Ariana Grande",44172,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
86,High,Sido,44153,https://open.spotify.com/track/406zkeKglOewTtDKfOo7FP
87,Kokain,"Bonez MC",44129,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
88,Sucker,"Jonas Brothers",43601,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
89,Shot,Ufo361,43577,https://open.spotify.com/track/5HaEwK6Oml3ofO2XXSMEsV
90,"A Thousand Bad Times","Post Malone",43466,https://open.spotify.com/track/2J0NXdHr6MYvKDSxB7k3V2
91,"On The Road (feat. Meek Mill & Lil Baby)","Post Malone",43428,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2
92,"La Haine",Luciano,43404,https://open.spotify.com/track/1ERXF9U6jJlnhYMHRXSAKG
93,Graveyard,Halsey,43102,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
94,Barrio,Olexesh,42822,https://open.spotify.com/track/76lhP9FyhTDoSvuIZWv2Br
95,"World At Our Feet","Timmy Trumpet",42806,https://open.spotify.com/track/3IAxzaV3IrnAxyDsVVbIR2
96,Teeth,"5 Seconds of Summer",42610,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
97,Prinzessa,"Capital Bra",42470,https://open.spotify.com/track/0Tq0EhQpVeQJwV3E3P5Jti
98,"Sweet but Psycho","Ava Max",42229,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
99,"Mad Love",Mabel,42195,https://open.spotify.com/track/0Zp10WiPeEi6EUJZvWcNT9
100,Rolex,"Capital Bra",42001,https://open.spotify.com/track/38lQ7lYhN3eSWepnZHaiBF
101,Wow.,"Post Malone",41577,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
102,"Cherry Lady","Capital Bra",41573,https://open.spotify.com/track/4j5WelE5mkf9A2jmts729h
103,"One Thing Right",Marshmello,41471,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
104,"Verliebt in einen Gangster 2 (feat. Nura)","18 Karat",41459,https://open.spotify.com/track/3idg3BQI5yc5wnfItAgKkT
105,Brillis,"SHIRIN DAVID",41308,https://open.spotify.com/track/0sHeIbgbNzKF8rGspC1FHV
106,"Truth Hurts",Lizzo,41199,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
107,"Nicht allein",Loredana,41019,https://open.spotify.com/track/6qgskTqkdSMpCIPoCJCEJq
108,OMG,Loredana,40712,https://open.spotify.com/track/3b7V2fsO7jmO4gojZIk04e
109,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,40028,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
110,"Viva la Dealer",SDP,39913,https://open.spotify.com/track/2vuFdbSOLje3khV4rLSEpm
111,"Retro Shirt",Trettmann,39903,https://open.spotify.com/track/3YHs4REANQ6TVDWFsrBaFA
112,Monster,LUM!X,39620,https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w
113,"3 Nights","Dominic Fike",39375,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
114,"when the party's over","Billie Eilish",39079,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
115,"Perfekt (feat. Sofiane)","RAF Camora",39006,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
116,"cOcO MAmA",Dardan,38765,https://open.spotify.com/track/3rn5zo49rHQdIR4G8wvXNb
117,"All This Love (feat. Harlœ)","Robin Schulz",38623,https://open.spotify.com/track/0nxYyX5PIHJqF4VSb4CIFV
118,"It's You","Ali Gatie",38567,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
119,"lovely (with Khalid)","Billie Eilish",38539,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
120,"Calma - Remix","Pedro Capó",38392,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
121,"Kein Problem","Apache 207",38273,https://open.spotify.com/track/3Zigq1lfHmFRlyoRrh9k2s
122,Shallow,"Lady Gaga",38231,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
123,"In My Mind",Dynoro,38186,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
124,"Durch die Nacht",Loredana,38150,https://open.spotify.com/track/63pQ2DG91CD8m2GnrvNlRJ
125,"hot girl bummer",blackbear,38086,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
126,"Herr Inspektor","Seiler und Speer",38000,https://open.spotify.com/track/6ofn7B56ZwvBvayGOdKjIY
127,tuansackl,"Pizzera & Jaus",37978,https://open.spotify.com/track/0zPijVtzahDZbK3SLOVpEk
128,Stolpersteine,Trettmann,37899,https://open.spotify.com/track/5U0xzeW4o26c0bzDxafwQ6
129,"You Need To Calm Down","Taylor Swift",37609,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
130,"Dior 2001",RIN,37540,https://open.spotify.com/track/6WusSsncC0Oo9sFHKwQii6
131,Karneval,"Raf Camor",37533,https://open.spotify.com/track/4KIBxmbLQr7k0BXkINfXdC
132,"all the good girls go to hell","Billie Eilish",37190,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
133,"Old Town Road","Lil Nas X",37187,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
134,Nautilus,Shindy,36077,https://open.spotify.com/track/4qOTcNt9fUBA1PhA2VFg8W
135,"The London (feat. J. Cole & Travis Scott)","Young Thug",35777,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
136,"Ohne mein Team","Bonez MC",35723,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
137,"bury a friend","Billie Eilish",35664,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
138,Entourage,Eno,35256,https://open.spotify.com/track/6c9BTouejmbCClzUFXnKY6
139,Benzin,Olexesh,35204,https://open.spotify.com/track/5K1jztd5hlfmlPIRyVT4jf
140,Vintage,RIN,35166,https://open.spotify.com/track/6xwI9R3ZHT9nWtSYvffYQm
141,Feuer,Loredana,34993,https://open.spotify.com/track/7oDWj0EAydQqkR1QXRhXUR
142,"Be Alright","Dean Lewis",34804,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
143,"Hätten wir sein können",Trettmann,34759,https://open.spotify.com/track/23XgusOb0SLiIMnUKmiB3V
144,fiji*,"Data Luv",34757,https://open.spotify.com/track/5pwD2ohJAN7byIBQczbFyE
145,MDMDF,Trettmann,34725,https://open.spotify.com/track/2xdUpWc9ze3Id96OPKmons
146,"High Hopes","Panic! At The Disco",34657,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
147,Benzema,"Capital Bra",34383,https://open.spotify.com/track/0gyO8zq1Hw5GTQ33EXcc40
148,"Money In The Grave (Drake ft. Rick Ross)",Drake,34295,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
149,"If I Can't Have You","Shawn Mendes",34058,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
150,"Love On Myself","Felix Jaehn",33902,https://open.spotify.com/track/4KmfgzXQ1trtD2eY7CtUAP
151,"Ride It",Regard,33814,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
152,"Letzte Träne","Kontra K",33780,https://open.spotify.com/track/1FuJKBi6XdFyf8Yzmck468
153,99,"Jala Brat",33669,https://open.spotify.com/track/4xuXlbg8VPLUytXi3cFFyv
154,"What I Like About You (feat. Theresa Rex)","Jonas Blue",33513,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
155,"bad guy (with Justin Bieber)","Billie Eilish",33363,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
156,"Yallah Goodbye (feat. Gringo)","Summer Cem",33323,https://open.spotify.com/track/70zRDnEkOhVb51fZA13khd
157,"Tausend Tattoos",Sido,33296,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu
158,"ON OFF (feat. Maître Gims)","SHIRIN DAVID",33183,https://open.spotify.com/track/554Ip3S1rbeES9TNWXGoK1
159,"Blei (feat. Veysel)","Kontra K",33017,https://open.spotify.com/track/0Cy2x4vkNHiZ2Z3XiZE5Yu
160,Tempomat,Bausa,32824,https://open.spotify.com/track/1Net9qe5SMC39rBDHyFI8U
161,"So Am I","Ava Max",32780,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
162,"Im Film",Luciano,32683,https://open.spotify.com/track/7KkRdt5G4MsF1Dm0QobdRZ
163,"Never Really Over","Katy Perry",32487,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
164,Bonbon,Kalazh44,32246,https://open.spotify.com/track/2KIXeJqdCFV3Y7IBJyqnMV
165,"Hi Babe",Juju,32151,https://open.spotify.com/track/6erIvryBSsAdebNU4a7Mrs
166,Hoch,"Tim Bendzko",31856,https://open.spotify.com/track/4SWu9u2dLzmYa8dMieyayQ
167,"Jean Paul Gaultier",Luciano,31812,https://open.spotify.com/track/56DP74K3QXG718EKuVIB2U
168,Outnumbered,"Dermot Kennedy",31737,https://open.spotify.com/track/6UjZ2Yx2g2a52XxiA8ONxZ
169,"Gib Ihm","SHIRIN DAVID",31654,https://open.spotify.com/track/5iIgIxtMNeogKaFUfvuAbs
170,"Glad You Came",VIZE,31652,https://open.spotify.com/track/0Nq7JtZtjHjJ2fprzzgwio
171,"Royal Rumble",Kalazh44,31544,https://open.spotify.com/track/4Rif4wqdvzy84dhP1apC4Y
172,Suizid,"PA Sports",31494,https://open.spotify.com/track/6c1N7X3dDuHz3GXUHwVcNV
173,"Wir ticken","Capital Bra",31449,https://open.spotify.com/track/1ag6DENIjtcmRFCx5JjUng
174,Sixteen,"Ellie Goulding",31414,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
