,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Benzema,"Capital Bra",279649,https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E
2,"Sweet but Psycho","Ava Max",218424,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
3,"HaifischNikez Allstars",LX,209407,https://open.spotify.com/track/0kLA41xkWzzYzMIEGFuDkP
4,"Baller los",MERO,165799,https://open.spotify.com/track/1IPRghUN3LFPNbCTsfBJx9
5,"High Hopes","Panic! At The Disco",165659,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
6,"Tausend Tattoos",Sido,163039,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu
7,Lelele,Azet,143228,https://open.spotify.com/track/31Zs71Yb7YoPlFx2p1uKRX
8,"500 PS","Bonez MC",119486,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
9,"In My Mind",Dynoro,113421,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
10,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,110328,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
11,Feuer,"Capital Bra",105167,https://open.spotify.com/track/3yuMTMJQ2gkvLhMVZLrcRV
12,Wow.,"Post Malone",104675,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
13,Happier,Marshmello,103608,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
14,"Be Alright","Dean Lewis",99402,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
15,"Perfekt (feat. Sofiane)","RAF Camora",93981,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
16,"Without Me",Halsey,90782,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
17,Zoey,Nimo,90473,https://open.spotify.com/track/0dGSOCj6hdV5Nr0V8FjONc
18,"thank u, next","Ariana Grande",88630,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
19,Cataleya,Samra,86508,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR
20,Kokain,"Bonez MC",84996,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
21,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",84112,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
22,"Body (feat. brando)","Loud Luxury",79391,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
23,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",77823,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
24,"Speechless (feat. Erika Sirola)","Robin Schulz",77130,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
25,"Ich liebe es (feat. XATAR & SAMY)","Capital Bra",74049,https://open.spotify.com/track/71XGMPKmWtVxO7bGcGZhbn
26,Meer,Luciano,71949,https://open.spotify.com/track/1LcvTvRfWrQjrF6aymfugd
27,"Eastside (with Halsey & Khalid)","benny blanco",71329,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
28,Shallow,"Lady Gaga",68723,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
