,Position,Track Name,Artist,Streams,URL,Week,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,valence,year
172,83,Believer,Imagine Dragons,6879520,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,01-18,0.0622,['Imagine Dragons'],0.7759999999999999,204347.0,0.78,0.0,0pqnGHJpmpxLKifKRmU6WP,0.0,10.0,0.081,-4.374,0.0,87.0,2017-06-23,0.128,124.949,0.6659999999999999,2017.0
173,83,Believer,Imagine Dragons,6879520,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,01-18,0.00761,['Ozzy Osbourne'],0.32299999999999995,316613.0,0.8490000000000001,0.0,3RorbkQNdbHrHEURfWWohv,0.00033,5.0,0.0925,-6.367000000000001,0.0,40.0,1981-11-07,0.0694,100.512,0.365,1981.0
174,84,IDGAF,Dua Lipa,6801258,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,01-18,0.0298,['Lil Peep'],0.615,214293.0,0.66,1.0,6zZhlOWizcEG1T7zsTdI6N,0.0,9.0,0.106,-5.55,0.0,65.0,2018-11-09,0.032,115.037,0.185,2018.0
175,84,IDGAF,Dua Lipa,6801258,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,01-18,0.00312,['Kevin Gates'],0.728,247320.0,0.55,1.0,5KJ7TOWSkcRCbgnRmGatnA,0.0,2.0,0.0871,-6.0489999999999995,1.0,45.0,2013-04-09,0.379,139.863,0.305,2013.0
176,84,IDGAF,Dua Lipa,6801258,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,01-18,0.0403,['Dua Lipa'],0.836,217947.0,0.544,1.0,76cy1WJvNGJTj78UqeA5zr,0.0,7.0,0.0824,-5.975,1.0,81.0,2017-06-02,0.0943,97.02799999999999,0.51,2017.0
177,85,Another One Bites The Dust - Remastered 2011,Queen,6766253,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,01-18,0.11199999999999999,['Queen'],0.9329999999999999,214653.0,0.528,0.0,57JVGBtBLCfHw2muk5416J,0.32899999999999996,5.0,0.163,-6.472,0.0,73.0,1980-06-27,0.162,109.975,0.7559999999999999,1980.0
178,86,Te Boté - Remix,Nio Garcia,6609022,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,01-18,0.542,"['Nio Garcia', 'Casper Magico', 'Bad Bunny', 'Darell', 'Ozuna', 'Nicky Jam']",0.903,417920.0,0.675,1.0,3V8UKqhEK5zBkBb6d6ub8i,1.28e-05,11.0,0.0595,-3.445,0.0,79.0,2018-04-13,0.214,96.507,0.442,2018.0
179,87,Perfect,Ed Sheeran,6520151,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-18,0.523,['Alanis Morissette'],0.387,187893.0,0.284,0.0,05LfzP4KR5qmTNSKazaLuO,0.0,4.0,0.131,-11.18,1.0,34.0,1995-06-09,0.0301,169.858,0.0794,1995.0
180,87,Perfect,Ed Sheeran,6520151,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-18,0.0273,['Simple Plan'],0.494,277027.0,0.672,0.0,4j3X4KX8rURekAVIFUhI23,0.0,3.0,0.105,-4.877,1.0,69.0,2018-04-06,0.0405,156.208,0.557,2018.0
181,87,Perfect,Ed Sheeran,6520151,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-18,0.133,['The The'],0.718,335400.0,0.66,0.0,5fcZFpXkS4NLUfoP3y99WW,0.0214,4.0,0.13,-12.183,1.0,25.0,1983,0.0426,109.25399999999999,0.963,1983.0
182,87,Perfect,Ed Sheeran,6520151,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-18,0.102,['Hedley'],0.428,251427.0,0.8540000000000001,0.0,2ir98K9reYP5iiHKLeeoXt,0.0,0.0,0.0953,-4.5089999999999995,1.0,49.0,2009,0.0564,153.24,0.32799999999999996,2009.0
183,87,Perfect,Ed Sheeran,6520151,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-18,0.163,['Ed Sheeran'],0.599,263400.0,0.44799999999999995,0.0,0tgVpDi06FyKpA1z0VMD4v,0.0,8.0,0.106,-6.312,1.0,86.0,2017-03-03,0.0232,95.05,0.168,2017.0
184,87,Perfect,Ed Sheeran,6520151,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-18,0.0598,['One Direction'],0.647,230333.0,0.823,0.0,3NLnwwAQbbFKcEcV8hDItk,0.0,2.0,0.11900000000000001,-5.231,1.0,75.0,2015-11-13,0.0762,99.93299999999999,0.396,2015.0
185,87,Perfect,Ed Sheeran,6520151,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-18,0.00911,['The Smashing Pumpkins'],0.644,202853.0,0.912,0.0,5DuaMIvmPyT3oEvuccx6JO,0.647,7.0,0.449,-6.327000000000001,1.0,52.0,1998,0.0436,114.289,0.54,1998.0
186,87,Perfect,Ed Sheeran,6520151,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-18,0.292,['Fairground Attraction'],0.579,216573.0,0.203,0.0,2X90tKH59XlulLjbT4vci1,0.0,9.0,0.0866,-15.216,0.0,44.0,1988-08-08,0.0657,138.798,0.602,1988.0
187,87,Perfect,Ed Sheeran,6520151,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,01-18,0.26,['Yung Pinch'],0.68,219867.0,0.542,0.0,1JmEymqQwLXvCg3sJ7gz0n,0.0,9.0,0.11199999999999999,-8.847999999999997,0.0,68.0,2019-06-14,0.0974,148.942,0.27399999999999997,2019.0
188,88,MALA,6ix9ine,6514966,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,01-18,0.6890000000000001,"['6ix9ine', 'Anuel AA']",0.7190000000000001,206550.0,0.825,1.0,6AuTg5HcKndQ4baqOSBE2I,0.0,5.0,0.10300000000000001,-3.627,0.0,73.0,2018-11-27,0.0424,100.006,0.789,2018.0
189,89,Don't Stop Me Now - 2011 Mix,Queen,6496381,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,01-18,0.0472,['Queen'],0.563,209413.0,0.865,0.0,7hQJA50XrCWABAu5v6QZ4i,0.00019099999999999998,5.0,0.77,-5.277,1.0,74.0,1978-11-10,0.16,156.27100000000004,0.601,1978.0
190,90,Havana (feat. Young Thug),Camila Cabello,6481381,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,01-18,0.184,"['Camila Cabello', 'Young Thug']",0.765,217307.0,0.523,0.0,1rfofaqEpACxVEHIZBJe6W,3.5600000000000005e-05,2.0,0.132,-4.333,1.0,82.0,2018-01-12,0.03,104.988,0.39399999999999996,2018.0
191,91,"Fire On Fire - From ""Watership Down""",Sam Smith,6427867,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND,01-18,0.47600000000000003,['Sam Smith'],0.584,246735.0,0.40700000000000003,0.0,5rFj8OzffT0iggSjcBaeND,0.0,1.0,0.18,-7.356,0.0,79.0,2018-12-21,0.046,115.124,0.341,2018.0
192,92,Armed And Dangerous,Juice WRLD,6427376,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,01-18,0.00259,['Anthrax'],0.132,343360.0,0.9229999999999999,0.0,1XlHSTBvVz9vy0f9nEs816,0.17600000000000002,2.0,0.16699999999999998,-13.106,0.0,34.0,1985-10,0.247,205.497,0.19899999999999998,1985.0
193,92,Armed And Dangerous,Juice WRLD,6427376,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,01-18,0.18600000000000005,['Juice WRLD'],0.736,169999.0,0.67,1.0,5wujBwqG7INdStqGd4tRMX,0.0,10.0,0.114,-6.702000000000001,1.0,82.0,2018-12-10,0.311,130.032,0.845,2018.0
194,93,Say My Name,David Guetta,6376259,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,01-18,0.13699999999999998,"['David Guetta', 'Bebe Rexha', 'J Balvin']",0.703,198947.0,0.66,0.0,3MoV1UsAJmz64LHqyiRMp0,0.0,10.0,0.192,-5.119,0.0,66.0,2018-09-14,0.12300000000000001,95.031,0.79,2018.0
195,93,Say My Name,David Guetta,6376259,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,01-18,0.345,"['Alex Brightman', 'Sophia Anne Caruso', 'Kerry Butler', 'Rob McClure']",0.534,235286.0,0.754,0.0,3PzAUMMxPcaXEfWEvMx469,0.0,5.0,0.248,-5.937,0.0,66.0,2019-06-07,0.221,93.646,0.7020000000000001,2019.0
196,93,Say My Name,David Guetta,6376259,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,01-18,0.273,"[""Destiny's Child""]",0.713,271333.0,0.6779999999999999,0.0,7H6ev70Weq6DdpZyyTmUXk,0.0,5.0,0.149,-3.525,0.0,76.0,1999-07-27,0.102,138.009,0.7340000000000001,1999.0
197,93,Say My Name,David Guetta,6376259,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,01-18,0.311,"[""Destiny's Child""]",0.632,268027.0,0.631,0.0,6WAhLCL1XchQzYjl15rnFp,0.0,5.0,0.142,-3.801,0.0,48.0,2000-02-21,0.13,68.88,0.684,2000.0
198,94,No Stylist (feat. Drake),French Montana,6360105,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,01-18,0.0215,"['French Montana', 'Drake']",0.765,192172.0,0.7040000000000001,1.0,04MLEeAMuV9IlHEsD8vF6A,0.0,5.0,0.22699999999999998,-4.5889999999999995,0.0,73.0,2018-09-20,0.127,147.055,0.498,2018.0
199,95,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,6321324,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47,01-18,0.168,"['benny blanco', 'Juice WRLD', 'Brendon Urie']",0.612,223543.0,0.601,1.0,1KVczjazCcCCgM3gXXUl47,0.0,8.0,0.11699999999999999,-7.0889999999999995,1.0,77.0,2018-12-07,0.16399999999999998,147.018,0.525,2018.0
200,95,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,6321324,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47,01-18,0.166,"['benny blanco', 'Juice WRLD', 'Brendon Urie']",0.613,223543.0,0.6,1.0,5YAP8zpqj1eIX88makBjDe,0.0,8.0,0.11699999999999999,-7.097,1.0,72.0,2018-12-05,0.154,147.059,0.532,2018.0
201,96,Shotgun,George Ezra,6296836,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,01-18,0.155,['Jr. Walker & The All Stars'],0.7509999999999999,176627.0,0.6829999999999999,0.0,6VzM9C7CXyn1BQdgTJVqDx,7.85e-06,1.0,0.0611,-5.771,1.0,58.0,1965-01-01,0.0338,120.98299999999999,0.631,1965.0
202,96,Shotgun,George Ezra,6296836,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,01-18,0.28600000000000003,['George Ezra'],0.672,201287.0,0.735,0.0,4ofwffwvvnbSkrMSCKQDaC,0.0,5.0,0.242,-4.7330000000000005,1.0,81.0,2018-03-23,0.0457,115.741,0.754,2018.0
203,97,I Like Me Better,Lauv,6258578,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,01-18,0.535,['Lauv'],0.752,197437.0,0.505,0.0,2P91MQbaiQOfbiz9VqhqKQ,2.55e-06,9.0,0.10400000000000001,-7.621,1.0,85.0,2018-05-31,0.253,91.97,0.419,2018.0
204,97,I Like Me Better,Lauv,6258578,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,01-18,0.534,['Lauv'],0.753,197437.0,0.505,0.0,1y5OEF8FWW35Wagb3EQRL0,2.58e-06,9.0,0.10400000000000001,-7.621,1.0,27.0,2020-06-04,0.255,91.97200000000001,0.419,2020.0
205,98,Falling Down - Bonus Track,Lil Peep,6255381,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9,01-18,0.0175,"['Lil Peep', 'XXXTENTACION']",0.669,196400.0,0.574,1.0,4jvjzW7Hm0yK4LvvE0Paz9,0.00294,4.0,0.146,-6.442,0.0,83.0,2018-11-09,0.0286,120.01299999999999,0.273,2018.0
206,99,I Love It (& Lil Pump),Kanye West,6240478,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,01-18,0.0114,"['Kanye West', 'Lil Pump']",0.9009999999999999,127947.0,0.522,1.0,4S8d14HvHb70ImctNgVzQQ,0.0,2.0,0.259,-8.304,1.0,76.0,2018-09-07,0.33,104.053,0.32899999999999996,2018.0
207,100,FEFE,6ix9ine,6229148,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK,01-18,0.08800000000000001,"['6ix9ine', 'Nicki Minaj', 'Murda Beatz']",0.9309999999999999,179405.0,0.387,1.0,2l8nEO0vsTRCRnGqQty6qx,0.0,1.0,0.136,-9.127,1.0,81.0,2018-11-27,0.41200000000000003,125.978,0.376,2018.0
208,101,breathin,Ariana Grande,6211330,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,01-18,0.0211,['Ariana Grande'],0.568,198160.0,0.6559999999999999,1.0,4OafepJy2teCjYJbvFE60J,1.3699999999999998e-05,8.0,0.213,-5.412999999999999,1.0,77.0,2018-08-17,0.0433,100.04899999999999,0.364,2018.0
209,102,I Fall Apart,Post Malone,6165561,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,01-18,0.0689,['Post Malone'],0.556,223347.0,0.5379999999999999,1.0,75ZvA4QfFiZvzhj2xkaWAh,0.0,8.0,0.196,-5.4079999999999995,0.0,83.0,2016-12-09,0.0382,143.95,0.29100000000000004,2016.0
210,102,I Fall Apart,Post Malone,6165561,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,01-18,0.107,['Rory Gallagher'],0.36200000000000004,312400.0,0.614,0.0,4MqFHxNM8uM7UEW4t56nzU,0.0012,7.0,0.12300000000000001,-13.297,0.0,51.0,1971-05-23,0.0961,79.432,0.664,1971.0
211,103,Rise,Jonas Blue,6149574,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-18,0.0002,['Disturbed'],0.597,235827.0,0.976,0.0,0JgLSK4sra7kZhPDYbsBLA,0.000164,11.0,0.114,-3.998,0.0,41.0,2002-09-16,0.0646,97.59700000000001,0.584,2002.0
212,103,Rise,Jonas Blue,6149574,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-18,0.5489999999999999,['Hans Zimmer'],0.12,435884.0,0.313,0.0,5NFAE8XxEjBrpNu4tEvhqG,0.882,2.0,0.096,-16.93,0.0,45.0,2012-07-17,0.0351,94.943,0.0416,2012.0
213,103,Rise,Jonas Blue,6149574,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-18,0.327,"['Jonas Blue', 'Jack & Jack']",0.687,194408.0,0.785,0.0,5ZSl6gDoV6bPPxzmLeneV9,0.0,1.0,0.203,-4.65,1.0,71.0,2018-11-09,0.0333,106.046,0.655,2018.0
214,103,Rise,Jonas Blue,6149574,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-18,0.000117,['State of Mine'],0.4920000000000001,197008.0,0.87,0.0,5f92OpAQ0TenbweMyWR3Fb,0.000102,9.0,0.251,-5.295,1.0,59.0,2016-09-15,0.0348,101.28399999999999,0.107,2016.0
215,103,Rise,Jonas Blue,6149574,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-18,0.00795,['Public Image Ltd.'],0.526,378360.0,0.873,0.0,6u91CCTziobh3twCDMBlEk,7.36e-06,0.0,0.33899999999999997,-5.28,1.0,50.0,1987-04-07,0.0754,86.31299999999996,0.629,1987.0
216,103,Rise,Jonas Blue,6149574,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-18,0.133,['Herb Alpert'],0.8140000000000001,457400.0,0.45399999999999996,0.0,7znZstuIvZjldNIO1E11U4,0.8390000000000001,10.0,0.0863,-10.802,1.0,50.0,1979-09-01,0.0413,99.265,0.903,1979.0
217,103,Rise,Jonas Blue,6149574,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-18,2.4e-05,['Pantera'],0.361,276573.0,0.885,1.0,1GgdgDHlEdmwbCZLLzV4Ik,0.10099999999999999,11.0,0.0789,-10.515999999999998,0.0,50.0,1992-02-21,0.059000000000000004,92.524,0.331,1992.0
218,103,Rise,Jonas Blue,6149574,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-18,0.9059999999999999,['Eddie Vedder'],0.401,156453.0,0.58,0.0,1bhpBRCLsVg3p7BWARbaDS,0.217,7.0,0.134,-6.86,1.0,61.0,2007-09-18,0.0541,173.27700000000004,0.526,2007.0
219,103,Rise,Jonas Blue,6149574,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-18,0.0127,['Skillet'],0.57,260787.0,0.9209999999999999,0.0,1W0YS64vF9qgMVLuN76aqg,0.0,4.0,0.818,-3.892,0.0,61.0,2013-06-21,0.0724,87.93799999999996,0.381,2013.0
220,103,Rise,Jonas Blue,6149574,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-18,0.0468,['Katy Perry'],0.5529999999999999,203475.0,0.639,0.0,1CwNogTShsnsn1C8UhRmYX,0.0,11.0,0.107,-6.445,1.0,65.0,2016-07-15,0.0458,101.41799999999999,0.442,2016.0
221,103,Rise,Jonas Blue,6149574,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,01-18,0.32299999999999995,"['Jonas Blue', 'Jack & Jack']",0.69,194408.0,0.784,0.0,3u1S1OmAUhx5DRlLrXqyp3,0.0,1.0,0.203,-4.6530000000000005,1.0,75.0,2018-05-25,0.032,106.066,0.669,2018.0
222,104,Ya No Tiene Novio,Sebastian Yatra,6069075,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,01-18,0.048,"['Sebastian Yatra', 'Mau y Ricky']",0.632,198933.0,0.8320000000000001,0.0,7uQmJ1jgNzBpATSoWKSPFu,0.0,7.0,0.0705,-1.9480000000000002,0.0,73.0,2018-08-10,0.154,182.18400000000003,0.784,2018.0
223,105,NI BIEN NI MAL,Bad Bunny,6039873,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,01-18,0.556,['Bad Bunny'],0.826,236216.0,0.449,1.0,278kSqsZIiYp8p3QjYAqa8,1.85e-05,5.0,0.273,-8.33,0.0,76.0,2018-12-23,0.0674,128.028,0.337,2018.0
224,106,The Middle,Zedd,6024466,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,01-18,0.0371,['Jimmy Eat World'],0.643,165853.0,0.8490000000000001,0.0,6GG73Jik4jUlQCkKg9JuGO,0.0,2.0,0.057999999999999996,-5.428,1.0,77.0,2001-07-17,0.0526,162.15200000000004,0.903,2001.0
225,106,The Middle,Zedd,6024466,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,01-18,0.171,"['Zedd', 'Maren Morris', 'Grey']",0.753,184732.0,0.657,0.0,09IStsImFySgyp0pIQdqAc,0.0,7.0,0.11199999999999999,-3.0610000000000004,1.0,82.0,2018-01-23,0.0449,107.01,0.4370000000000001,2018.0
226,107,changes,XXXTENTACION,6023636,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,01-18,0.883,['XXXTENTACION'],0.669,121887.0,0.308,0.0,7AFASza1mXqntmGtbxXprO,0.0,11.0,0.0984,-10.068,1.0,84.0,2018-03-16,0.028999999999999998,64.934,0.52,2018.0
227,108,YOSEMITE,Travis Scott,6020702,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,01-18,0.28300000000000003,['Travis Scott'],0.785,150043.0,0.5539999999999999,1.0,7lAK3oHbfEnvUQWosrMMpR,3.4e-06,0.0,0.11599999999999999,-6.5710000000000015,1.0,81.0,2018-08-03,0.0409,128.047,0.14400000000000002,2018.0
228,109,Thunder,Imagine Dragons,6016230,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,01-18,0.0038,['The Runaways'],0.675,152080.0,0.6920000000000001,0.0,2din1KjgWL2TZKkMJHq1B8,0.0,9.0,0.371,-10.398,1.0,26.0,1976,0.0485,131.501,0.9540000000000001,1976.0
229,109,Thunder,Imagine Dragons,6016230,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,01-18,0.013000000000000001,['Prince'],0.716,345440.0,0.821,0.0,1NTVmPyCUbYVwgeWzUo1b1,0.000365,7.0,0.0557,-9.299,1.0,26.0,1991-10-01,0.0852,120.095,0.4970000000000001,1991.0
230,109,Thunder,Imagine Dragons,6016230,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,01-18,0.00671,['Imagine Dragons'],0.605,187147.0,0.8220000000000001,0.0,1zB4vmk8tFRmM9UULNzbLB,0.134,0.0,0.147,-4.833,1.0,84.0,2017-06-23,0.0438,167.997,0.28800000000000003,2017.0
231,109,Thunder,Imagine Dragons,6016230,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,01-18,0.223,['Boys Like Girls'],0.508,236680.0,0.821,0.0,1MrNveiYvWyKNAMiqn8xS8,0.0,2.0,0.316,-5.279,1.0,55.0,2007-08-31,0.0395,75.057,0.46299999999999997,2007.0
232,109,Thunder,Imagine Dragons,6016230,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,01-18,0.0292,['Roy Blair'],0.667,313663.0,0.316,1.0,0afGLa6wcYiLLXFZ48ZQpY,0.00613,0.0,0.147,-9.132,1.0,67.0,2017-12-08,0.0262,100.99799999999999,0.156,2017.0
233,110,Undecided,Chris Brown,5977064,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,01-18,0.602,['Louis Armstrong'],0.39899999999999997,221200.0,0.885,0.0,1xrd5ad9GohJbZCAuIh89d,0.0574,5.0,0.835,-10.659,0.0,3.0,1955,0.742,155.769,0.424,1955.0
234,110,Undecided,Chris Brown,5977064,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,01-18,0.9209999999999999,['Curtis Fuller Quintet'],0.601,432307.0,0.26899999999999996,0.0,4LbnJDnTsTasunDJ5djkSA,0.304,5.0,0.087,-18.142,0.0,15.0,1959-01-01,0.0441,95.634,0.705,1959.0
235,110,Undecided,Chris Brown,5977064,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,01-18,0.882,['Beverly Kenney'],0.56,132840.0,0.302,0.0,6nd4ACWYI4y2M9fCFWYJm3,3.58e-06,0.0,0.0975,-10.552999999999999,1.0,8.0,1959-01-01,0.16,173.67700000000005,0.805,1959.0
236,110,Undecided,Chris Brown,5977064,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,01-18,0.7120000000000001,"['Louis Prima', 'Sam Butera & The Witnesses', 'Gia Maione']",0.73,137613.0,0.486,0.0,5oD0TgJcXFZPV1h4Qjjn3f,4.5600000000000004e-05,0.0,0.8109999999999999,-10.927999999999999,0.0,14.0,1962-11-01,0.247,95.14,0.85,1962.0
237,110,Undecided,Chris Brown,5977064,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,01-18,0.292,['Chris Brown'],0.40700000000000003,185000.0,0.612,1.0,58oryymPZNdtS2z8Une6NJ,0.0,5.0,0.198,-4.387,0.0,67.0,2019-06-28,0.129,96.943,0.488,2019.0
238,110,Undecided,Chris Brown,5977064,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,01-18,0.8909999999999999,['Lew Stone'],0.626,169787.0,0.326,0.0,09mFJbVlyYkFkVL6riofl4,0.00778,10.0,0.225,-14.459000000000001,1.0,1.0,1939,0.0448,153.918,0.792,1939.0
239,110,Undecided,Chris Brown,5977064,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,01-18,0.932,['Benny Goodman Sextet'],0.446,339373.0,0.34,0.0,1kRRiHfLnqqBZ9wAVFXYnz,0.7120000000000001,8.0,0.0963,-16.059,1.0,7.0,1950,0.0462,208.68099999999998,0.848,1950.0
240,110,Undecided,Chris Brown,5977064,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,01-18,0.889,"['Ella Fitzgerald', 'Chick Webb']",0.701,199227.0,0.29600000000000004,0.0,36KStm44i8gAqnQkm3PY9c,1.98e-06,4.0,0.27899999999999997,-9.821,1.0,52.0,1993-06-30,0.2,102.101,0.9640000000000001,1993.0
241,110,Undecided,Chris Brown,5977064,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,01-18,0.862,['George Shearing Quintet'],0.677,157333.0,0.473,0.0,3AGGjEI2u6XQxTLiThHZv4,0.293,0.0,0.16699999999999998,-13.56,1.0,5.0,1953-01-01,0.107,135.094,0.665,1953.0
242,110,Undecided,Chris Brown,5977064,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,01-18,0.995,['The Soft Winds'],0.483,201840.0,0.053,0.0,3tnZZ1qifa9sl99HHFeagH,0.943,9.0,0.102,-29.684,0.0,0.0,1947,0.0425,101.911,0.835,1947.0
243,111,FRIENDS,Marshmello,5968014,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,01-18,0.49,['LAUNDRY DAY'],0.522,266472.0,0.5539999999999999,0.0,3usbnvDFtOhY09cRNar8Zg,1.04e-05,5.0,0.155,-6.978,1.0,63.0,2019-03-22,0.028999999999999998,87.051,0.512,2019.0
244,111,FRIENDS,Marshmello,5968014,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,01-18,0.205,"['Marshmello', 'Anne-Marie']",0.626,202621.0,0.88,1.0,08bNPGLD8AhKpnnERrAc6G,0.0,9.0,0.128,-2.384,0.0,82.0,2018-02-09,0.0504,95.079,0.534,2018.0
245,112,SOLO,JENNIE,5956033,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,01-18,0.0861,['JENNIE'],0.7509999999999999,169567.0,0.642,0.0,2wVDWtLKXunswWecARNILj,0.0,3.0,0.0953,-5.165,0.0,71.0,2018-11-12,0.087,95.045,0.38799999999999996,2018.0
246,113,New Rules,Dua Lipa,5925292,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,01-18,0.0026100000000000003,['Dua Lipa'],0.762,209320.0,0.7,0.0,6tF92PMv01Ug9Dh8Rmy6nH,1.56e-05,9.0,0.153,-6.021,0.0,55.0,2017-06-02,0.0694,116.073,0.608,2017.0
247,113,New Rules,Dua Lipa,5925292,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,01-18,0.0026100000000000003,['Dua Lipa'],0.762,209320.0,0.7,0.0,2ekn2ttSfGqwhhate0LSR0,1.56e-05,9.0,0.153,-6.021,0.0,82.0,2017-06-02,0.0694,116.073,0.608,2017.0
248,114,This Feeling,The Chainsmokers,5925138,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,01-18,0.41100000000000003,['mike.'],0.715,191765.0,0.672,1.0,5SECgk6Gf1TVMy2FApJmSO,0.000459,9.0,0.152,-8.155,1.0,54.0,2016-08-16,0.127,92.085,0.361,2016.0
249,114,This Feeling,The Chainsmokers,5925138,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,01-18,0.0558,"['The Chainsmokers', 'Kelsea Ballerini']",0.575,197947.0,0.5710000000000001,0.0,4NBTZtAt1F13VvlSKe6KTl,0.0,1.0,0.0912,-7.9060000000000015,1.0,79.0,2018-12-14,0.0439,105.04899999999999,0.449,2018.0
250,114,This Feeling,The Chainsmokers,5925138,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,01-18,0.8340000000000001,['Alabama Shakes'],0.628,268853.0,0.32899999999999996,0.0,3IBhpCAFOJxynTfrw0t2LN,0.00335,7.0,0.11,-11.424000000000001,1.0,59.0,2015-04-21,0.036000000000000004,130.808,0.305,2015.0
