,title,artist,top genre,year,added,bpm,nrgy,dnce,dB,live,val,dur,acous,spch,pop,country
601,ROXANNE,Arizona Zervas,pop rap,2019,12/31/1969,117,60,62,-6,46,46,164,5,15,99,usa
602,Circles,Post Malone,dfw rap,2019,12/31/1969,120,76,70,-3,9,55,215,19,4,99,usa
606,Bandit (with YoungBoy Never Broke Again),Juice WRLD,chicago rap,2019,12/31/1969,180,63,47,-6,13,43,189,7,34,94,usa
612,BOP,DaBaby,nc hip hop,2019,12/31/1969,127,79,77,-4,13,84,160,19,37,92,usa
615,Futsal Shuffle 2020,Lil Uzi Vert,melodic rap,2019,12/31/1969,137,46,88,-8,23,30,199,3,16,90,usa
618,The Box,Roddy Ricch,melodic rap,2019,12/31/1969,117,59,90,-7,79,64,197,10,6,89,usa
627,Like It's Christmas,Jonas Brothers,boy band,2019,12/31/1969,146,57,73,-6,5,61,201,2,10,87,usa
641,Christmas (Baby Please Come Home),Darlene Love,adult standards,2019,12/31/1969,126,76,34,-7,8,36,166,39,5,82,usa
647,Sleigh Ride,The Ronettes,adult standards,2019,12/31/1969,92,77,53,-7,32,85,181,40,3,77,usa
