,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",717884,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,Lalala,Y2K,318366,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
3,Señorita,"Shawn Mendes",317928,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
4,"Hoe Het Danst","Marco Borsato",302324,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq
5,"HIGHEST IN THE ROOM","Travis Scott",281151,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
6,"Someone You Loved","Lewis Capaldi",249982,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
7,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",240436,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
8,Instagram,"Dimitri Vegas & Like Mike",236426,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
9,Ransom,"Lil Tecca",225784,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
10,POPOPOP,Gambi,223731,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
11,"Beautiful People (feat. Khalid)","Ed Sheeran",209527,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
12,"Piece Of Your Heart",MEDUZA,202806,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
13,Reünie,Snelle,200598,https://open.spotify.com/track/0C9JPibPAdaBvt60rbwEsJ
14,"bad guy","Billie Eilish",198986,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
15,Circles,"Post Malone",186559,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
16,"I Don't Care (with Justin Bieber)","Ed Sheeran",186408,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
17,Pookie,"Aya Nakamura",185251,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
18,"Goodbyes (Feat. Young Thug)","Post Malone",179883,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
19,"How Do You Sleep?","Sam Smith",174469,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
20,"Old Town Road - Remix","Lil Nas X",172490,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
21,"HÉ OH",Gambi,171794,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
22,"Sun is Shining","Lost Frequencies",169471,https://open.spotify.com/track/5ucCPnp8gVYluxSXiy4J5d
23,Panini,"Lil Nas X",164134,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
24,"Higher Love",Kygo,159501,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
25,"Don't Call Me Up",Mabel,149154,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
26,Ritual,Tiësto,144656,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
27,"Takeaway (feat. Lennon Stella)","The Chainsmokers",143885,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
28,"All Around The World (La La La)",R3HAB,142192,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
