,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"bad guy","Billie Eilish",342773,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
2,"Old Town Road","Lil Nas X",332171,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
3,SOS,Avicii,313789,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
4,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",292553,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
5,"Don't Call Me Up",Mabel,262271,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
6,"Let Me Down Slowly","Alec Benjamin",231706,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
7,"Balance ton quoi",Angèle,209553,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
8,"Con Calma","Daddy Yankee",207958,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
9,"Someone You Loved","Lewis Capaldi",207170,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
10,Shallow,"Lady Gaga",191574,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
11,"Giant (with Rag'n'Bone Man)","Calvin Harris",190796,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
12,Sucker,"Jonas Brothers",183185,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
13,"If I Can't Have You","Shawn Mendes",179946,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
14,"bury a friend","Billie Eilish",174013,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
15,"7 rings","Ariana Grande",171557,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
16,"Au DD",PNL,170114,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
17,"Als Het Avond Is","Suzan & Freek",163835,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT
18,"Sweet but Psycho","Ava Max",160340,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
19,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",152578,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
20,"Power Over Me","Dermot Kennedy",151540,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
21,"High Hopes","Panic! At The Disco",149414,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
22,"Always Remember Us This Way","Lady Gaga",144492,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
23,"So Am I","Ava Max",137883,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
