,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",455837,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,"Hoe Het Danst","Marco Borsato",388043,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq
3,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",311072,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
4,"Old Town Road - Remix","Lil Nas X",301219,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
5,"Piece Of Your Heart",MEDUZA,298832,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
6,"I Don't Care (with Justin Bieber)","Ed Sheeran",285910,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
7,Instagram,"Dimitri Vegas & Like Mike",262776,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
8,"Someone You Loved","Lewis Capaldi",240864,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
9,"bad guy","Billie Eilish",210611,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
10,"Beautiful People (feat. Khalid)","Ed Sheeran",209730,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
11,"Don't Call Me Up",Mabel,204966,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
12,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",184335,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
13,"Goodbyes (Feat. Young Thug)","Post Malone",184300,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
14,"SOS (feat. Aloe Blacc)",Avicii,178974,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
15,Ransom,"Lil Tecca",169188,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
16,Pookie,"Aya Nakamura",169090,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
17,"All Around The World (La La La)",R3HAB,168129,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
18,Ritual,Tiësto,162083,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
19,"boyfriend (with Social House)","Ariana Grande",161782,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
20,"Con Calma","Daddy Yankee",161190,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
21,"Balance ton quoi",Angèle,152288,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
22,"Let Me Down Slowly","Alec Benjamin",147543,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
23,"If I Can't Have You","Shawn Mendes",142295,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
24,Sucker,"Jonas Brothers",139517,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
25,"How Do You Sleep?","Sam Smith",138025,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
26,"Als Het Avond Is","Suzan & Freek",136692,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT
27,"Summer Life (with Jake Reese & OT)",Regi,136447,https://open.spotify.com/track/75uubllQ8LCxn54ZYfHOkC
28,"bad guy (with Justin Bieber)","Billie Eilish",127663,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
29,"Money In The Grave (Drake ft. Rick Ross)",Drake,126851,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
30,Arcade,"Duncan Laurence",126190,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
31,"So Am I","Ava Max",124638,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
32,"Higher Love",Kygo,121305,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
33,Panini,"Lil Nas X",120854,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
