,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Old Town Road","Lil Nas X",349803,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
2,"bad guy","Billie Eilish",344885,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
3,SOS,Avicii,303253,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
4,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",275798,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
5,"Don't Call Me Up",Mabel,267809,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
6,"Let Me Down Slowly","Alec Benjamin",233171,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
7,"Balance ton quoi",Angèle,220550,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
8,"Con Calma","Daddy Yankee",220480,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
9,Shallow,"Lady Gaga",198509,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
10,"Giant (with Rag'n'Bone Man)","Calvin Harris",195733,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
11,"Au DD",PNL,192190,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
12,"Someone You Loved","Lewis Capaldi",188414,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
13,Sucker,"Jonas Brothers",188305,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
14,"bury a friend","Billie Eilish",183263,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
15,"7 rings","Ariana Grande",182683,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
16,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",176436,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
17,"Sweet but Psycho","Ava Max",168261,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
18,"Tout oublier",Angèle,160906,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
19,"High Hopes","Panic! At The Disco",156573,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
20,"Als Het Avond Is","Suzan & Freek",150543,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT
21,"Always Remember Us This Way","Lady Gaga",146238,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
22,"Speechless (feat. Erika Sirola)","Robin Schulz",138625,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
23,"Bad Liar","Imagine Dragons",138511,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
24,Wow.,"Post Malone",135263,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
25,"Be Alright","Dean Lewis",134053,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
26,"Dancing With A Stranger (with Normani)","Sam Smith",128255,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
27,"Here With Me",Marshmello,125683,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
28,"when the party's over","Billie Eilish",119301,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
29,"Power Over Me","Dermot Kennedy",118959,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
30,"Walk Me Home",P!nk,118354,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
31,"So Am I","Ava Max",118080,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
32,Happier,Marshmello,115458,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
33,"Talk (feat. Disclosure)",Khalid,114513,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
34,Malade,"Roméo Elvis",112362,https://open.spotify.com/track/35e7ckbWgHjHI9n3oL6jnd
35,"Who Do You Love","The Chainsmokers",110801,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
36,Earth,"Lil Dicky",110026,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
37,Pookie,"Aya Nakamura",107681,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
