,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",401794,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
2,"I Don't Care (with Justin Bieber)","Ed Sheeran",351712,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
3,"bad guy","Billie Eilish",339701,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,Tricheur,Nekfeu,331195,https://open.spotify.com/track/5ZwRTJD1bTACtIuW5Iibnu
5,"SOS (feat. Aloe Blacc)",Avicii,300924,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
6,"Someone You Loved","Lewis Capaldi",279264,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
7,"Piece Of Your Heart",MEDUZA,273306,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
8,Arcade,"Duncan Laurence",252206,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
9,"Don't Call Me Up",Mabel,237180,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
10,"Old Town Road","Lil Nas X",223018,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
11,"Con Calma","Daddy Yankee",211622,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
12,Sucker,"Jonas Brothers",200186,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
13,"Balance ton quoi",Angèle,195580,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
14,"If I Can't Have You","Shawn Mendes",194912,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
15,"Let Me Down Slowly","Alec Benjamin",192247,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
16,"Dans l'univers",Nekfeu,190398,https://open.spotify.com/track/3OmMEncU5Z8hZJVKwAMZpk
17,Cheum,Nekfeu,188091,https://open.spotify.com/track/3eG36tERWexe2lm75Ea3Y8
18,"Elle pleut",Nekfeu,172797,https://open.spotify.com/track/31ljIjVJOgopnyNposqPhm
19,"Les étoiles vagabondes",Nekfeu,167449,https://open.spotify.com/track/1FN3Bo2tGTBxvEb5b83vFV
20,"MOWGLI II",PNL,165449,https://open.spotify.com/track/1w2OwBeojIZI8hTI5WkMkV
21,Heaven,Avicii,165303,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
22,Shallow,"Lady Gaga",164770,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
23,"Voyage léger",Nekfeu,163147,https://open.spotify.com/track/0sSvwmaVvkcIARs3uaLmlj
24,"Als Het Avond Is","Suzan & Freek",160220,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT
25,"Giant (with Rag'n'Bone Man)","Calvin Harris",157665,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
26,Pookie,"Aya Nakamura",157573,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
27,Alunissons,Nekfeu,156399,https://open.spotify.com/track/48MQ3gJuiksM6zyLPRTFKj
28,"So Am I","Ava Max",152238,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
29,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",149911,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
30,"Power Over Me","Dermot Kennedy",146307,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
31,Takotsubo,Nekfeu,145495,https://open.spotify.com/track/2SlzpQnpdEetONMktRWUKS
32,"Menteur menteur",Nekfeu,139712,https://open.spotify.com/track/5BX0UF54txMgYG73sVNeJJ
33,"bury a friend","Billie Eilish",134350,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
34,"Premier pas",Nekfeu,132334,https://open.spotify.com/track/6vsaj9lO1gyNjRmfIz0CTj
35,"Le bruit qui court",Nekfeu,131583,https://open.spotify.com/track/7rOhUcPhUnEmOLXLtNjuZO
36,"Compte les hommes",Nekfeu,130875,https://open.spotify.com/track/6j0sTlEg74brXngEeMQ5mJ
37,"7 rings","Ariana Grande",130699,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
38,"Always Remember Us This Way","Lady Gaga",130517,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
39,"Ciel noir",Nekfeu,128319,https://open.spotify.com/track/2613pAp7RThnv3hjAfNn8m
40,"Óλά Καλά",Nekfeu,122517,https://open.spotify.com/track/6ky5QlD64Sq1NMb9BkmIJw
41,"De mon mieux",Nekfeu,119590,https://open.spotify.com/track/7Dk92DM38obUOQknmSDku6
42,"when the party's over","Billie Eilish",118093,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
43,"High Hopes","Panic! At The Disco",117981,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
