,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Au DD",PNL,382770,https://open.spotify.com/track/6VSaNvPPagk4U5Skxp6XfV
2,"bad guy","Billie Eilish",331777,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
3,"Don't Call Me Up",Mabel,261611,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
4,"bury a friend","Billie Eilish",255567,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
5,"7 rings","Ariana Grande",238595,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
6,"Giant (with Rag'n'Bone Man)","Calvin Harris",238526,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
7,Shallow,"Lady Gaga",236610,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,"Let Me Down Slowly","Alec Benjamin",230882,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
9,"Con Calma","Daddy Yankee",222854,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
10,"Sweet but Psycho","Ava Max",210861,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
11,"Someone You Loved","Lewis Capaldi",210145,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
12,Sucker,"Jonas Brothers",203203,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
13,"wish you were gay","Billie Eilish",198146,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
14,"High Hopes","Panic! At The Disco",188998,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
15,Wow.,"Post Malone",186531,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
16,"when the party's over","Billie Eilish",174062,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
17,"Tout oublier",Angèle,163474,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
18,"Dancing With A Stranger (with Normani)","Sam Smith",158845,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
19,"Maman ne le sait pas (feat. Niska)",Ninho,154232,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
20,"break up with your girlfriend, i'm bored","Ariana Grande",151804,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
21,"all the good girls go to hell","Billie Eilish",150049,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
22,"Be Alright","Dean Lewis",149294,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
23,"Always Remember Us This Way","Lady Gaga",145322,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
24,"Bad Liar","Imagine Dragons",144810,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
25,Happier,Marshmello,144385,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
26,xanny,"Billie Eilish",132976,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
27,"Speechless (feat. Erika Sirola)","Robin Schulz",132944,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
28,"Without Me",Halsey,130941,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
29,"you should see me in a crown","Billie Eilish",124871,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
30,"Say My Name","David Guetta",120702,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
31,"Who Do You Love","The Chainsmokers",120284,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
32,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",117843,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
33,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",117333,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
34,"Old Town Road","Lil Nas X",117274,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
35,"Goutte d'eau",Ninho,116030,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf
36,"my strange addiction","Billie Eilish",115740,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
37,DEUTSCHLAND,Rammstein,114033,https://open.spotify.com/track/1T8IRUJBga0JXioJZvxjBR
38,"Power Over Me","Dermot Kennedy",113997,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
39,Gimma,Josylvio,110019,https://open.spotify.com/track/62pAAdYOtoGtgJn4p55Pfl
40,Khapta,"Heuss L'enfoiré",109894,https://open.spotify.com/track/6stxV2bl7xSiPUornxwyNR
41,"i love you","Billie Eilish",109677,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
42,"Here With Me",Marshmello,108783,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
43,"La vie qu'on mène",Ninho,106662,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
44,"In My Mind",Dynoro,106618,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
45,Youngblood,"5 Seconds of Summer",106572,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
46,Putana,Ninho,104777,https://open.spotify.com/track/5oePa8PlOTPAlRaGs2OZ3A
47,ilomilo,"Billie Eilish",103263,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD
48,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",102282,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
49,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",100670,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
50,Leef,"André Hazes Jr.",97531,https://open.spotify.com/track/1MZkpg4JmhAWCvysue8VDd
51,"i'm so tired...",Lauv,97264,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
52,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",97223,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
53,"Balance ton quoi",Angèle,97207,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
54,"listen before i go","Billie Eilish",94617,https://open.spotify.com/track/0tMSssfxAL2oV8Vri0mFHE
55,Djadja,"Aya Nakamura",92391,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
56,"Walk Me Home",P!nk,88988,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE
57,"Promises (with Sam Smith)","Calvin Harris",87133,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
58,8,"Billie Eilish",86099,https://open.spotify.com/track/6X29iaaazwho3ab7GNue5r
59,"thank u, next","Ariana Grande",84889,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
60,Shotgun,"George Ezra",83289,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
61,"MIDDLE CHILD","J. Cole",82758,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
62,"Let You Love Me","Rita Ora",80704,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
63,lovely,"Billie Eilish",80184,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
64,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",78576,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
65,"Recognise (feat. Flynn)","Lost Frequencies",77364,https://open.spotify.com/track/6tLvHzljZ7uvH7XS95LjdI
66,"Paris c'est magique",Ninho,76601,https://open.spotify.com/track/5gNZjp6r2TfC3uh9iopWxt
67,"Better Now","Post Malone",76428,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
68,"Trop beau",Lomepal,76337,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
69,Talk,Khalid,72885,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
70,"Als Het Avond Is","Suzan & Freek",72632,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT
71,"Leave a Light On","Tom Walker",72600,https://open.spotify.com/track/4iVVU8DyQvOVsKafv3KWIF
72,Ordinary,Regi,72287,https://open.spotify.com/track/1D4TcxXCgq6WVrM2JLPffr
73,Malade,"Roméo Elvis",72187,https://open.spotify.com/track/0MEriM1ajYAQOZTzLSz7o7
74,goodbye,"Billie Eilish",70404,https://open.spotify.com/track/3LgWsmilsrWXiPYQFRD0T7
75,"Sans peine",Ninho,69407,https://open.spotify.com/track/4smLSyGtyNJLPb9J1Iuwsb
76,2002,Anne-Marie,69371,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
77,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",69204,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
78,"Going Bad (feat. Drake)","Meek Mill",69019,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
79,"Baila Baila Baila",Ozuna,69005,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
80,"Bohemian Rhapsody - 2011 Mix",Queen,68494,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
81,"Murder On My Mind","YNW Melly",68333,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
82,"Mo Bamba","Sheck Wes",67918,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
83,"One Kiss (with Dua Lipa)","Calvin Harris",67713,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
84,Moonlight,XXXTENTACION,65376,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
85,"I Don’t Even Know You Anymore (feat. Bazzi & Lil Wayne)",Netsky,65119,https://open.spotify.com/track/5pzeevBDvU6GVXqUKoiYDX
86,"Jamais (feat. Dadju)",Ninho,64728,https://open.spotify.com/track/6nIr35G9lVYMcuedV4NY2t
87,"Happy Now",Kygo,64162,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
88,"Eastside (with Halsey & Khalid)","benny blanco",63997,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
89,"Jeune Lossa",Ninho,63671,https://open.spotify.com/track/1AaJX4YEeklJyRYisD10JT
90,"La vivance (feat. Koba LaD)",Ninho,62674,https://open.spotify.com/track/4waeGjPW1ovLjhbScVibAH
91,HUTS,"The Blockparty",62395,https://open.spotify.com/track/0UMaqPntFC8dFOc7p3Iefj
92,Normal,"Roméo Elvis",62289,https://open.spotify.com/track/0npA9GphYezBzAJov24Mjh
93,SAD!,XXXTENTACION,62155,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
94,"Shape of You","Ed Sheeran",61885,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
95,"Jusqu'à minuit (feat. JuL)",Ninho,61173,https://open.spotify.com/track/4DwppHaJ76CJ0GYOFwrQoJ
96,"Last Hurrah","Bebe Rexha",60668,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
97,"rockstar (feat. 21 Savage)","Post Malone",60120,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
98,"Please Me","Cardi B",59793,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
99,"Body (feat. brando)","Loud Luxury",58391,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
100,"My Bad",Khalid,58369,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
101,"Lucid Dreams","Juice WRLD",58317,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
102,Rise,"Jonas Blue",58029,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
103,Africa,TOTO,57889,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
104,"Big Pac",Ninho,57783,https://open.spotify.com/track/5C6WBcv7ILoSpREAZsnArO
105,1000°C,Lomepal,57528,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou
106,Tokarev,Ninho,57411,https://open.spotify.com/track/1WqP758rbjGxxZQm28PBme
107,Panamera,Ashafar,57410,https://open.spotify.com/track/10Uvn3MavopnDgYERT1Z0H
108,"À Kinshasa (feat. Fally Ipupa)",Ninho,57194,https://open.spotify.com/track/7bLy8fxBMroDuV0zxwGSn6
109,Thotiana,Blueface,56960,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
110,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,56874,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2
111,"Like I Love You (feat. The NGHBRS)","Lost Frequencies",56600,https://open.spotify.com/track/30K9xVNSog0DVr5ey5yVoY
112,"Money (feat. Faouzia)",Ninho,56282,https://open.spotify.com/track/1NUC8l1gq50VuHzmWRMA2G
113,"Girls Like You (feat. Cardi B)","Maroon 5",55885,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
114,"Electricity (with Dua Lipa)","Silk City",55771,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
115,"Just You and I","Tom Walker",55697,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo
116,"So Am I","Ava Max",55313,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
117,365,Zedd,54894,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
118,Robbery,"Juice WRLD",54879,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
119,"No Sleep (feat. Bonn)","Martin Garrix",54303,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
120,Polaroid,"Jonas Blue",53958,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU
121,"Don't Stop Me Now - 2011 Mix",Queen,53820,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
122,IJskoud,Nielson,53427,https://open.spotify.com/track/2zVNIG9cfMyFxt8XqJ64s4
123,"Verleden Tijd",Frenna,53399,https://open.spotify.com/track/7qkqUFKET2tAjVHLxlLYOe
124,"MIA (feat. Drake)","Bad Bunny",52663,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
125,"Solo (feat. Demi Lovato)","Clean Bandit",51881,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
126,"SICKO MODE","Travis Scott",51674,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
127,FRIENDS,Marshmello,50996,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
128,idontwannabeyouanymore,"Billie Eilish",50558,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
129,"Pure Water (with Migos)",Mustard,50517,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
130,"Wonderwall - Remastered",Oasis,50441,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
131,"Fully Fendi","Mula B",50418,https://open.spotify.com/track/1N8MStmoXxyf3cB1j5KtOZ
132,"God's Plan",Drake,50175,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
