,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",410562,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
2,"I Don't Care (with Justin Bieber)","Ed Sheeran",375259,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
3,"bad guy","Billie Eilish",350270,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,"Someone You Loved","Lewis Capaldi",292270,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
5,"Piece Of Your Heart",MEDUZA,291289,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
6,SOS,Avicii,290845,https://open.spotify.com/track/0n2nEtLP3OzDdi12ziIekx
7,Arcade,"Duncan Laurence",280807,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
8,"Don't Call Me Up",Mabel,266460,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
9,"Old Town Road","Lil Nas X",259595,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
10,"Con Calma","Daddy Yankee",234651,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
11,"If I Can't Have You","Shawn Mendes",215753,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
12,"Balance ton quoi",Angèle,211060,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
13,"Let Me Down Slowly","Alec Benjamin",205386,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
14,Sucker,"Jonas Brothers",203664,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
15,"Giant (with Rag'n'Bone Man)","Calvin Harris",183151,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
16,Shallow,"Lady Gaga",177727,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
17,"Als Het Avond Is","Suzan & Freek",167656,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT
18,"So Am I","Ava Max",167497,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
19,"Power Over Me","Dermot Kennedy",160371,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
20,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",153507,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
21,"7 rings","Ariana Grande",152770,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
22,Pookie,"Aya Nakamura",152554,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
23,"bury a friend","Billie Eilish",148473,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
24,"Here With Me",Marshmello,145427,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
25,"Always Remember Us This Way","Lady Gaga",137474,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
26,"High Hopes","Panic! At The Disco",135411,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
27,"Sweet but Psycho","Ava Max",131207,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
28,"Speechless (feat. Erika Sirola)","Robin Schulz",122623,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
29,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,122287,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
30,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",121144,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
31,"when the party's over","Billie Eilish",120993,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
32,"Never Really Over","Katy Perry",119110,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
33,"The London (feat. J. Cole & Travis Scott)","Young Thug",117050,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
34,"Dancing With A Stranger (with Normani)","Sam Smith",115879,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
35,"Be Alright","Dean Lewis",115669,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
36,"Au DD",PNL,114830,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
37,"Tout oublier",Angèle,114453,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
38,EARFQUAKE,"Tyler, The Creator",113040,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
39,Happier,Marshmello,112732,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
40,Wow.,"Post Malone",109062,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
41,"Talk (feat. Disclosure)",Khalid,108936,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
42,"Walk Me Home",P!nk,108592,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
43,"MOWGLI II",PNL,108294,https://open.spotify.com/track/1w2OwBeojIZI8hTI5WkMkV
44,"Truth Hurts",Lizzo,105705,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
45,Médicament,Niska,103403,https://open.spotify.com/track/55mCsKCo4bPuYtZvHppp8z
46,"Bad Liar","Imagine Dragons",101861,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
47,"3 Nights","Dominic Fike",99732,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
48,"i'm so tired...",Lauv,99096,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
49,Earth,"Lil Dicky",91645,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
50,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",90896,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
51,"Dichterbij Je","Lil Kleine",88050,https://open.spotify.com/track/5TU8eIPFfQ7uUeOITnxxpb
52,Easier,"5 Seconds of Summer",83692,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
53,"Who Do You Love","The Chainsmokers",82464,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
54,"Calma - Remix","Pedro Capó",82452,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
55,"All Day And Night - Jax Jones & Martin Solveig Present Europa","Jax Jones",80610,https://open.spotify.com/track/3O83h4LS797N23DpweeRAa
56,Malade,"Roméo Elvis",78155,https://open.spotify.com/track/35e7ckbWgHjHI9n3oL6jnd
57,"Maman ne le sait pas (feat. Niska)",Ninho,78036,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
58,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",76234,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
59,"Rescue Me",OneRepublic,75106,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
60,"In My Mind",Dynoro,74846,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
61,"Recognise (feat. Flynn)","Lost Frequencies",74278,https://open.spotify.com/track/0XE5gYX1tMmHFPvedjvfBy
62,"lovely (with Khalid)","Billie Eilish",74130,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
63,"Mother's Daughter","Miley Cyrus",73750,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
64,"RR 9.1","Koba LaD",72059,https://open.spotify.com/track/28fP6qcMGPfYOjrx8AOWFn
65,Soldi,Mahmood,71923,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
66,"You Say","Lauren Daigle",70024,https://open.spotify.com/track/6Up545NUflOiXo8cEraH49
67,Shotgun,"George Ezra",69204,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
68,Youngblood,"5 Seconds of Summer",69188,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
69,Djadja,"Aya Nakamura",69177,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
70,"Shape of You","Ed Sheeran",67181,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
71,"Without Me",Halsey,66995,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
72,"Call You Mine","The Chainsmokers",66352,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
73,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",65081,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
74,"Find U Again (feat. Camila Cabello)","Mark Ronson",63701,https://open.spotify.com/track/1HpzOCZbNWzxvvXfSGtSrX
75,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",63196,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
76,Nightmare,Halsey,62605,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
77,"Get You The Moon (feat. Snøw)",Kina,61852,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
78,"Never Growing Up","Mathieu Koss",61734,https://open.spotify.com/track/1CKzTXSJXhs5dS43dmUERX
79,"One Kiss (with Dua Lipa)","Calvin Harris",61350,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
80,Arc-en-ciel,Booba,61278,https://open.spotify.com/track/07qHCBBSRswIsfs0waYdjC
81,Leef,"André Hazes Jr.",61068,https://open.spotify.com/track/1MZkpg4JmhAWCvysue8VDd
82,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",59890,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
83,2002,Anne-Marie,59744,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
84,Ritual,Tiësto,59266,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
85,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",58971,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
86,"Go Loko (feat. Tyga, Jon Z)",YG,58822,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
87,Africa,TOTO,58665,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
88,"Promises (with Sam Smith)","Calvin Harris",58663,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
89,"wish you were gay","Billie Eilish",57790,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
90,"What I Like About You (feat. Theresa Rex)","Jonas Blue",57653,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
91,Press,"Cardi B",57383,https://open.spotify.com/track/6dPyzkyZwoj9LqjQXOFdVv
92,Bruises,"Lewis Capaldi",57316,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
93,"Eastside (with Halsey & Khalid)","benny blanco",56706,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
94,Rook,"Lil Kleine",56673,https://open.spotify.com/track/17L2sYqS71YBsocuCT5Bem
95,"Say My Name","David Guetta",55516,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
96,"Leave a Light On","Tom Walker",55382,https://open.spotify.com/track/4iVVU8DyQvOVsKafv3KWIF
97,"Better Now","Post Malone",55060,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
98,Moonlight,XXXTENTACION,55048,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
99,SAD!,XXXTENTACION,55003,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
100,Suge,DaBaby,54789,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
101,Signals,Todiefor,54735,https://open.spotify.com/track/40UsTEcLNqQyrvvwJPpCra
102,"Bohemian Rhapsody - 2011 Mix",Queen,54579,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
103,"Hoe Het Danst","Marco Borsato",54034,https://open.spotify.com/track/6cONR1DTpmGS1pAdJvVTiT
104,Rise,"Jonas Blue",53566,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
105,"Binks (feat. Koba LaD)","100 Blaze",52845,https://open.spotify.com/track/66kEUL4IAGwmquPa41Jka8
106,DEUTSCHLAND,Rammstein,52700,https://open.spotify.com/track/2bPGTMB5sFfFYQ2YvSmup0
107,"Elle est bonne sa mère",Vegedream,52308,https://open.spotify.com/track/6F8Caj9u2wk5hmbFuKK6Pa
108,"Table Of Fools",IBE,51791,https://open.spotify.com/track/0QSJddfRGIfStqy0DZ9pvw
109,Herres,"Sevn Alias",51607,https://open.spotify.com/track/411fSfMfrNGxVsIGK3drHT
110,"rockstar (feat. 21 Savage)","Post Malone",51542,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
111,"Sunset Lover","Petit Biscuit",51393,https://open.spotify.com/track/3WRQUvzRvBDr4AxMWhXc5E
112,"Lucid Dreams","Juice WRLD",51379,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
113,"Pop Out (feat. Lil Tjay)","Polo G",50663,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi
114,Khapta,"Heuss L'enfoiré",50380,https://open.spotify.com/track/6stxV2bl7xSiPUornxwyNR
