,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"7 rings","Ariana Grande",383800,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF
2,"Sweet but Psycho","Ava Max",245261,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
3,"High Hopes","Panic! At The Disco",209104,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
4,"Without Me",Halsey,206148,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
5,Shallow,"Lady Gaga",190598,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
6,Wow.,"Post Malone",187225,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
7,"Be Alright","Dean Lewis",172100,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
8,"thank u, next","Ariana Grande",158779,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
9,"Giant (with Rag'n'Bone Man)","Calvin Harris",156859,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
10,"Dancing With A Stranger (with Normani)","Sam Smith",153460,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
11,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",147669,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
12,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",147049,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
13,"MIDDLE CHILD","J. Cole",141524,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
14,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",140018,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
15,PGP,Booba,140017,https://open.spotify.com/track/38Eq6RgIxOdt4twqyVAPCn
16,HUTS,"The Blockparty",135648,https://open.spotify.com/track/0UMaqPntFC8dFOc7p3Iefj
17,"Tout oublier",Angèle,134880,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
18,"In My Mind",Dynoro,131708,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
19,Happier,Marshmello,130067,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
20,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",126119,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
