,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"bad guy","Billie Eilish",344824,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
2,"Au DD",PNL,278637,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
3,"Don't Call Me Up",Mabel,274425,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
4,SOS,Avicii,255789,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
5,"Old Town Road","Lil Nas X",246324,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
6,"Let Me Down Slowly","Alec Benjamin",226256,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
7,"Con Calma","Daddy Yankee",217959,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
8,Shallow,"Lady Gaga",216467,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
9,"7 rings","Ariana Grande",211470,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
10,"bury a friend","Billie Eilish",209638,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
11,"Giant (with Rag'n'Bone Man)","Calvin Harris",204510,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
12,Sucker,"Jonas Brothers",199172,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
13,"Sweet but Psycho","Ava Max",195630,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
14,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",193992,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
15,"Someone You Loved","Lewis Capaldi",183986,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
16,"High Hopes","Panic! At The Disco",176810,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
17,"Tout oublier",Angèle,175490,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
18,Malade,"Roméo Elvis",166063,https://open.spotify.com/track/35e7ckbWgHjHI9n3oL6jnd
19,Wow.,"Post Malone",159152,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
20,"Balance ton quoi",Angèle,154093,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
21,"Always Remember Us This Way","Lady Gaga",152138,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
22,Soleil,"Roméo Elvis",151684,https://open.spotify.com/track/5SNfvgi4TUwx4Si0lFn3G2
23,"Dancing With A Stranger (with Normani)","Sam Smith",151105,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
24,"Bad Liar","Imagine Dragons",149865,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
25,Chocolat,"Roméo Elvis",139496,https://open.spotify.com/track/1Qm73NJZmEtqm7yOConu1C
26,"Be Alright","Dean Lewis",138694,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
27,"Speechless (feat. Erika Sirola)","Robin Schulz",138551,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
28,Happier,Marshmello,135519,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
29,"when the party's over","Billie Eilish",128993,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
30,"Coeur des hommes","Roméo Elvis",128105,https://open.spotify.com/track/4RpNETpCJm2Nfr3aTpt4cJ
31,"Here With Me",Marshmello,123702,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
32,"Deux frères",PNL,121299,https://open.spotify.com/track/6hzi3AGB39FjxFqcjgbWs7
33,"Boy With Luv (feat. Halsey)",BTS,120914,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
34,"wish you were gay","Billie Eilish",120302,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
35,"Parano (with -M-)","Roméo Elvis",117870,https://open.spotify.com/track/17avURbq8QQo7kQDU6xN6L
36,"Without Me",Halsey,114246,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
37,"break up with your girlfriend, i'm bored","Ariana Grande",112891,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
38,"Who Do You Love","The Chainsmokers",110938,https://open.spotify.com/track/7ql71hBakyMi0Lxiq3Mugs
39,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",110507,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
40,"Allang Al Niet Meer",Boef,107792,https://open.spotify.com/track/0swDm00DqCRinE11XvLSey
41,"Say My Name","David Guetta",105688,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
42,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",103499,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
43,"Power Over Me","Dermot Kennedy",101296,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
44,"Maman ne le sait pas (feat. Niska)",Ninho,100377,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
45,"In My Mind",Dynoro,100132,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
46,Bobo,"Roméo Elvis",98676,https://open.spotify.com/track/6fsJhoEd8cWAKnu4I1Q7Yr
47,"La Belgique Afrique","Roméo Elvis",96744,https://open.spotify.com/track/5il9UQOOygJ8rPE6u50HZQ
48,"all the good girls go to hell","Billie Eilish",95882,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
49,Khapta,"Heuss L'enfoiré",95620,https://open.spotify.com/track/6stxV2bl7xSiPUornxwyNR
50,Blanka,PNL,95558,https://open.spotify.com/track/295SxdR1DqunCNwd0U767w
51,Chang,PNL,94428,https://open.spotify.com/track/5n9NAd0Y5OUeOGU0nVtLua
52,"Kuneditdoen (with Zwangere Guy)","Roméo Elvis",94035,https://open.spotify.com/track/2Z3JFtEtjjnEz01f6yztFI
