,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",291991,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,"7 rings","Ariana Grande",290033,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
3,"Sweet but Psycho","Ava Max",230394,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
4,"Giant (with Rag'n'Bone Man)","Calvin Harris",222981,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
5,"bury a friend","Billie Eilish",207537,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
6,"break up with your girlfriend, i'm bored","Ariana Grande",205268,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
7,"High Hopes","Panic! At The Disco",190491,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
8,"Someone You Loved","Lewis Capaldi",187943,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
9,Wow.,"Post Malone",173355,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
10,Happier,Marshmello,172270,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
11,"Dancing With A Stranger (with Normani)","Sam Smith",171781,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
12,Sucker,"Jonas Brothers",170831,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
13,"Let Me Down Slowly","Alec Benjamin",170414,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
14,"Tout oublier",Angèle,162937,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
15,"Be Alright","Dean Lewis",152028,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
16,"Without Me",Halsey,150304,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
17,"Con Calma","Daddy Yankee",137451,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
18,Leef,"André Hazes Jr.",136122,https://open.spotify.com/track/1MZkpg4JmhAWCvysue8VDd
19,"thank u, next","Ariana Grande",128811,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
20,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",128070,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
21,"Goutte d'eau",Ninho,125756,https://open.spotify.com/track/5ojNTROUJJgCFFbdD3xTZn
22,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",124969,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
23,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",123909,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
24,"Who Do You Love","The Chainsmokers",121371,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
25,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",120927,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB
26,"Don't Call Me Up",Mabel,119788,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
27,"In My Mind",Dynoro,116657,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
28,"Say My Name","David Guetta",115092,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
29,Khapta,"Heuss L'enfoiré",111293,https://open.spotify.com/track/6stxV2bl7xSiPUornxwyNR
30,"Bad Liar","Imagine Dragons",110824,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
31,Youngblood,"5 Seconds of Summer",110303,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
32,"MIDDLE CHILD","J. Cole",109131,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
33,"Speechless (feat. Erika Sirola)","Robin Schulz",108982,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
34,"HS (feat. SCH)",Hamza,108260,https://open.spotify.com/track/2JAO138j1wJjQ2mmm7aAbP
35,HUTS,"The Blockparty",106899,https://open.spotify.com/track/0UMaqPntFC8dFOc7p3Iefj
36,"when the party's over","Billie Eilish",106242,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
37,"Always Remember Us This Way","Lady Gaga",103159,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
38,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",102552,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
39,Malade,"Roméo Elvis",100952,https://open.spotify.com/track/0MEriM1ajYAQOZTzLSz7o7
40,"i'm so tired...",Lauv,99665,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
41,"Promises (with Sam Smith)","Calvin Harris",99214,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
42,"Let You Love Me","Rita Ora",97335,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
43,Talk,Khalid,96756,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
44,"Trop beau",Lomepal,95296,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
45,"Mo Bamba","Sheck Wes",92334,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
46,2002,Anne-Marie,90969,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
47,"Bohemian Rhapsody - 2011 Mix",Queen,90230,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
48,Shotgun,"George Ezra",89529,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
49,Djadja,"Aya Nakamura",89394,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
50,Ordinary,Regi,88295,https://open.spotify.com/track/1D4TcxXCgq6WVrM2JLPffr
51,Robbery,"Juice WRLD",85809,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV
52,lovely,"Billie Eilish",83964,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
53,"Eastside (with Halsey & Khalid)","benny blanco",83077,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
54,"Fully Fendi","Mula B",82998,https://open.spotify.com/track/1N8MStmoXxyf3cB1j5KtOZ
55,"Happy Now",Kygo,78845,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
56,Moonlight,XXXTENTACION,77756,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
57,"Going Bad (feat. Drake)","Meek Mill",77650,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
58,SAD!,XXXTENTACION,76678,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
59,"Better Now","Post Malone",76403,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
60,1000°C,Lomepal,73126,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou
61,"Power Over Me","Dermot Kennedy",72783,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
62,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",72134,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
63,"One Kiss (with Dua Lipa)","Calvin Harris",71226,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
64,"Lucid Dreams","Juice WRLD",69051,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
65,"Girls Like You (feat. Cardi B)","Maroon 5",68705,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
66,"wish you were gay","Billie Eilish",68304,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
67,easy,"Henri PFR",67325,https://open.spotify.com/track/5j7EWOABg2RqWt6pDqzHZm
68,Thotiana,Blueface,66892,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
69,"MIA (feat. Drake)","Bad Bunny",65281,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
70,"rockstar (feat. 21 Savage)","Post Malone",65063,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
71,"Shape of You","Ed Sheeran",64885,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
72,Rise,"Jonas Blue",64186,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
73,"Like I Love You (feat. The NGHBRS)","Lost Frequencies",63716,https://open.spotify.com/track/30K9xVNSog0DVr5ey5yVoY
74,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",63198,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
75,"SICKO MODE","Travis Scott",62993,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
76,"Dale x Love Therapy (feat. Aya Nakamura)",Hamza,62764,https://open.spotify.com/track/0sMcHdKAjVSNuNnPchQu4S
77,"a lot","21 Savage",62726,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
78,"Baila Baila Baila",Ozuna,62104,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
79,"Last Hurrah","Bebe Rexha",61405,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
80,"Look Back at It","A Boogie Wit da Hoodie",60379,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
81,"Electricity (with Dua Lipa)","Silk City",59925,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
82,"Verleden Tijd",Frenna,59801,https://open.spotify.com/track/7qkqUFKET2tAjVHLxlLYOe
83,"Leave a Light On","Tom Walker",59394,https://open.spotify.com/track/4iVVU8DyQvOVsKafv3KWIF
84,"Solo (feat. Demi Lovato)","Clean Bandit",59299,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
85,"Body (feat. brando)","Loud Luxury",59031,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
86,"Walk Me Home",P!nk,58916,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE
87,"Murder On My Mind","YNW Melly",58893,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
88,Validé,Hamza,58708,https://open.spotify.com/track/1hGwyhwU1cYUVce7i4d0hZ
89,"Balance ton quoi",Angèle,58664,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
90,FRIENDS,Marshmello,57819,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
91,"Don't Stop Me Now - 2011 Mix",Queen,57819,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
92,Giuseppe,Niska,57809,https://open.spotify.com/track/1XnPRxd67vVxzBCiGLXLxw
93,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,57076,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
94,"Blah Blah Blah","Armin van Buuren",56695,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
95,"Please Me","Cardi B",56491,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
96,Africa,TOTO,56287,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
97,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,55690,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2
98,Polaroid,"Jonas Blue",55439,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU
99,"Daar Gaat Ze (Nooit Verdiend)","Dimitri Vegas & Like Mike",54961,https://open.spotify.com/track/1gnu3dukNUACZjNOF6NAwT
100,"11 Minutes (with Halsey feat. Travis Barker)",YUNGBLUD,54856,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
101,"Ewa Ewa",Chivv,54415,https://open.spotify.com/track/7b4lZWvZtJowzSEI5sDSK6
102,"no tears left to cry","Ariana Grande",54245,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
103,"God's Plan",Drake,54052,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
104,Natural,"Imagine Dragons",53410,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
105,"Audemars Shit",Hamza,53262,https://open.spotify.com/track/23C92tGAEx3hJhs5IVq84F
106,365,Zedd,52980,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
107,"Dans DJ Dans!","De Grote Peter Van de Veire Ochtendshow",52338,https://open.spotify.com/track/7CS0oL9Nm9tEoaCvRFpyyC
108,idontwannabeyouanymore,"Billie Eilish",51904,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
109,50x,Hamza,51514,https://open.spotify.com/track/50FHmxsLg0xFT53D9DoZLm
110,"On Fleek",Eva,51309,https://open.spotify.com/track/4MSFxqmkiMxq7e61jTqgqt
111,"Calma - Remix","Pedro Capó",50906,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
112,IDGAF,"Dua Lipa",50323,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
113,Viraal,Frenna,50257,https://open.spotify.com/track/1oDGSDSB1WMKOJ9Uan2xhK
114,"No Sleep (feat. Bonn)","Martin Garrix",50004,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
115,"The Middle",Zedd,49643,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
116,"Havana (feat. Young Thug)","Camila Cabello",49438,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
117,Spiegel,"Tourist LeMC",49396,https://open.spotify.com/track/3ntgBmbCmFYu3hGpUscH7i
118,Perfect,"Ed Sheeran",49065,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
119,"Woman Like Me (feat. Nicki Minaj)","Little Mix",49057,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
120,Paradise,Hamza,48466,https://open.spotify.com/track/6hEPJVBVeAe3Hc8pCbT7lI
121,"Big Man","Sevn Alias",48254,https://open.spotify.com/track/6bJ9c5VIx8jbf5U34qHAFm
122,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",48088,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
123,Rompe,Priceless,48069,https://open.spotify.com/track/4YaKdKVcrM6Gf5ZALtp0gI
124,"Ruin My Life","Zara Larsson",47539,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
125,"Pure Water (with Migos)",Mustard,47116,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
126,"Another One Bites The Dust - Remastered 2011",Queen,47091,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
127,"I Like Me Better",Lauv,47058,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
128,Grip,Seeb,46989,https://open.spotify.com/track/3gicyfiEVMGONgzygpWjNT
129,"Hij Is Van Mij (feat. Bizzey)","Kris Kross Amsterdam",46882,https://open.spotify.com/track/6716bTJI7qiHJFFSR0Ethe
130,Scars,Snelle,46719,https://open.spotify.com/track/3s3LHm3AI7jazWk0Rdg6Q3
131,"Wonderwall - Remastered",Oasis,46506,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
132,"Lost In Japan","Shawn Mendes",46432,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
133,"Jocelyn Flores",XXXTENTACION,46409,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
134,"In My Blood","Shawn Mendes",46257,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
135,"La dot","Aya Nakamura",46232,https://open.spotify.com/track/3aRgAfrt6aQW8IimLq2aVG
136,"Jackie Chan",Tiësto,46108,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
137,"A Million Dreams",P!nk,46102,https://open.spotify.com/track/0oagwWkGlBoACUuKvTmqZV
138,"La thune",Angèle,46003,https://open.spotify.com/track/3iBOe7U7kRPNIoL3QLCVu2
139,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",45964,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
140,bellyache,"Billie Eilish",45783,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
141,Madrina,Maes,45769,https://open.spotify.com/track/4miiqu2dxOhBguQDHtqssH
142,"I Like It","Cardi B",45536,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
143,Believer,"Imagine Dragons",45516,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
144,"Love Someone","Lukas Graham",45376,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
145,Alone,Marshmello,44997,https://open.spotify.com/track/12mGwph2YzDIlChtq3EdXP
146,"Think About You",Kygo,44847,https://open.spotify.com/track/3Kuu5vASpXK8oRsxOvau6P
147,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",44673,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
148,Copines,"Aya Nakamura",44612,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
149,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,44548,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
150,"Take It","Dom Dolla",44396,https://open.spotify.com/track/3ebXuBiCPdiJeaHRiY0djO
