,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",661170,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,"Ride It",Regard,334972,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
3,Memories,"Maroon 5",294693,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
4,"Lose You To Love Me","Selena Gomez",272795,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
5,"Someone You Loved","Lewis Capaldi",255003,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
6,Señorita,"Shawn Mendes",238473,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
7,Lalala,Y2K,238101,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
8,"Don't Start Now","Dua Lipa",233069,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
9,Reünie,Snelle,223989,https://open.spotify.com/track/5S7YAM3lcfPNBSTVyciwCu
10,Circles,"Post Malone",223284,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
11,"Hoe Het Danst","Marco Borsato",223064,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq
12,POPOPOP,Gambi,213741,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
13,"Oui ou non",Angèle,193976,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
14,"HIGHEST IN THE ROOM","Travis Scott",186043,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
15,ROXANNE,"Arizona Zervas",183641,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo
16,"Lose Control",MEDUZA,176188,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
17,"bad guy","Billie Eilish",175762,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
18,"Beautiful People (feat. Khalid)","Ed Sheeran",173918,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
19,"Sun is Shining","Lost Frequencies",173168,https://open.spotify.com/track/5ucCPnp8gVYluxSXiy4J5d
20,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",171772,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
21,Pookie,"Aya Nakamura",171415,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
22,"Trampoline (with ZAYN)",SHAED,166974,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
23,Instagram,"Dimitri Vegas & Like Mike",161186,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
24,Ransom,"Lil Tecca",156193,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
25,"Takeaway (feat. Lennon Stella)","The Chainsmokers",155882,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
26,Perdus,Angèle,153561,https://open.spotify.com/track/3F4lJ6T5o1hN7CGfhH6TY9
27,"hot girl bummer",blackbear,153388,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
28,"How Do You Sleep?","Sam Smith",151149,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
29,Lippenstift,"Marco Borsato",151119,https://open.spotify.com/track/3D9MKbMaHCZjSEcCWf4wDm
30,Liar,"Camila Cabello",144317,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
31,"Higher Love",Kygo,142306,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
32,Flou,Angèle,138136,https://open.spotify.com/track/3b89BehicGUgc60pLBo092
33,"Piece Of Your Heart",MEDUZA,136727,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
34,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",133108,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
35,"HÉ OH",Gambi,129039,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
36,Ritual,Tiësto,128431,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
37,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,126492,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
38,"Blauwe Dag","Suzan & Freek",122770,https://open.spotify.com/track/0N1sqwppd1BwhNdjcIDEG2
39,"Balance ton quoi",Angèle,120817,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
40,Baianá,Bakermat,120432,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
41,"Goodbyes (Feat. Young Thug)","Post Malone",120300,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
42,"I Don't Care (with Justin Bieber)","Ed Sheeran",118971,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
43,"Tu me regardes",Angèle,114275,https://open.spotify.com/track/26BdVNA5Fg6V1myBcxMjdx
44,"All Around The World (La La La)",R3HAB,113809,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
45,Monster,LUM!X,111348,https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w
46,"Old Town Road - Remix","Lil Nas X",109221,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
47,"Don't Call Me Up",Mabel,108183,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
48,Insomnies,Angèle,107360,https://open.spotify.com/track/0YeJcZKvg8GtPk8s4yUrpr
49,J'entends,Angèle,105803,https://open.spotify.com/track/6JAHfFUuqTEDT7A8eboCib
50,"Tout oublier",Angèle,103720,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
51,"RITMO (Bad Boys For Life)","Black Eyed Peas",102664,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
52,"It's You","Ali Gatie",100928,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
53,"10,000 Hours (with Justin Bieber)","Dan + Shay",100641,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
54,"Follow God","Kanye West",98682,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
55,"Only Human","Jonas Brothers",93778,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
56,"Summer Life (with Jake Reese & OT)",Regi,93312,https://open.spotify.com/track/75uubllQ8LCxn54ZYfHOkC
57,"Que du love",Angèle,87741,https://open.spotify.com/track/406rgYRl2j0zdeHxt0klYr
58,"You Say","Lauren Daigle",87274,https://open.spotify.com/track/6Up545NUflOiXo8cEraH49
59,"Woin Woin",Larry,85683,https://open.spotify.com/track/5Oh8sPyFYM4gAR3KmmDH7I
60,Shallow,"Lady Gaga",85378,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
61,"Rescue Me",OneRepublic,85058,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
62,"Turn Me On (feat. Vula)",Riton,80416,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
