,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",603151,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,"Ride It",Regard,329034,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
3,"everything i wanted","Billie Eilish",323751,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
4,Memories,"Maroon 5",301965,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
5,ROXANNE,"Arizona Zervas",264926,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
6,"Don't Start Now","Dua Lipa",258018,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
7,"Someone You Loved","Lewis Capaldi",244511,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
8,"Lose You To Love Me","Selena Gomez",232231,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
9,Circles,"Post Malone",224699,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
10,Reünie,Snelle,213022,https://open.spotify.com/track/5S7YAM3lcfPNBSTVyciwCu
11,Señorita,"Shawn Mendes",207428,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
12,"Oui ou non",Angèle,207204,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
13,"Lose Control",MEDUZA,203048,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
14,Lalala,Y2K,200651,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
15,"Hoe Het Danst","Marco Borsato",200204,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq
16,"hot girl bummer",blackbear,199071,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
17,POPOPOP,Gambi,179752,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
18,"Trampoline (with ZAYN)",SHAED,175138,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
19,"HIGHEST IN THE ROOM","Travis Scott",171956,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
20,"bad guy","Billie Eilish",169251,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
21,Pookie,"Aya Nakamura",167592,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
22,"Beautiful People (feat. Khalid)","Ed Sheeran",155990,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
23,"Sun is Shining","Lost Frequencies",155467,https://open.spotify.com/track/5ucCPnp8gVYluxSXiy4J5d
24,Liar,"Camila Cabello",150056,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
25,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",145238,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
26,"RITMO (Bad Boys For Life)","Black Eyed Peas",144860,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
27,Instagram,"Dimitri Vegas & Like Mike",144785,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
28,Lippenstift,"Marco Borsato",144327,https://open.spotify.com/track/3D9MKbMaHCZjSEcCWf4wDm
29,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",141342,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
30,"How Do You Sleep?","Sam Smith",138432,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
31,Ransom,"Lil Tecca",134487,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
32,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,128278,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
33,"Turn Me On (feat. Vula)",Riton,126424,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
34,Baianá,Bakermat,125831,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
35,"Higher Love",Kygo,124583,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
36,Falling,"Trevor Daniel",121492,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
37,Orphans,Coldplay,117714,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR
38,"Je t'aime","J Pablo",113705,https://open.spotify.com/track/4suuXjoXbIpnMJppI7zwWf
39,"Blauwe Dag","Suzan & Freek",113012,https://open.spotify.com/track/0N1sqwppd1BwhNdjcIDEG2
40,"Takeaway (feat. Lennon Stella)","The Chainsmokers",113010,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
41,Ritual,Tiësto,112804,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
42,"All Around The World (La La La)",R3HAB,110573,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
43,"Piece Of Your Heart",MEDUZA,108374,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
44,"HÉ OH",Gambi,108078,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
45,"I Don't Care (with Justin Bieber)","Ed Sheeran",107591,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
46,Perdus,Angèle,104886,https://open.spotify.com/track/3F4lJ6T5o1hN7CGfhH6TY9
47,Flou,Angèle,104533,https://open.spotify.com/track/3b89BehicGUgc60pLBo092
48,"Only Human","Jonas Brothers",103182,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
49,"All I Want for Christmas Is You","Mariah Carey",102429,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
50,"Don't Call Me Up",Mabel,101876,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
51,"10,000 Hours (with Justin Bieber)","Dan + Shay",98337,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
52,Monster,LUM!X,96309,https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w
53,"Balance ton quoi",Angèle,94330,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
54,"Goodbyes (Feat. Young Thug)","Post Malone",91386,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
55,"Used To Love (with Dean Lewis)","Martin Garrix",90566,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
56,"Before You Go","Lewis Capaldi",89974,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
