,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"7 rings","Ariana Grande",400283,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
2,"break up with your girlfriend, i'm bored","Ariana Grande",294843,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
3,"Sweet but Psycho","Ava Max",232864,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
4,"bury a friend","Billie Eilish",218172,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
5,Shallow,"Lady Gaga",216018,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
6,"High Hopes","Panic! At The Disco",197701,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
7,"thank u, next","Ariana Grande",189932,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
8,"Giant (with Rag'n'Bone Man)","Calvin Harris",185307,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
9,"Without Me",Halsey,184863,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
10,Happier,Marshmello,179630,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
11,Wow.,"Post Malone",179488,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
12,"Tout oublier",Angèle,179040,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
13,"Be Alright","Dean Lewis",161957,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
14,"Dancing With A Stranger (with Normani)","Sam Smith",160141,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
15,"Someone You Loved","Lewis Capaldi",155669,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
16,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",143713,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
17,"Daar Gaat Ze (Nooit Verdiend)","Dimitri Vegas & Like Mike",139437,https://open.spotify.com/track/1gnu3dukNUACZjNOF6NAwT
18,"bad idea","Ariana Grande",137263,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg
19,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",134612,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
20,Ordinary,Regi,129204,https://open.spotify.com/track/1D4TcxXCgq6WVrM2JLPffr
21,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",124462,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
22,"Let Me Down Slowly","Alec Benjamin",121684,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
23,HUTS,"The Blockparty",120682,https://open.spotify.com/track/0UMaqPntFC8dFOc7p3Iefj
24,"In My Mind",Dynoro,116417,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
25,Leef,"André Hazes Jr.",115635,https://open.spotify.com/track/1MZkpg4JmhAWCvysue8VDd
26,needy,"Ariana Grande",115384,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ
27,"MIDDLE CHILD","J. Cole",113063,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
28,bloodline,"Ariana Grande",112675,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX
29,Youngblood,"5 Seconds of Summer",112290,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
30,"when the party's over","Billie Eilish",110970,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
31,"Who Do You Love","The Chainsmokers",108699,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
32,NASA,"Ariana Grande",106369,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
33,"Promises (with Sam Smith)","Calvin Harris",103202,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
34,"Let You Love Me","Rita Ora",102738,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
35,"Say My Name","David Guetta",102569,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
36,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",102452,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
37,"a lot","21 Savage",101913,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
38,"i'm so tired...",Lauv,100574,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
39,"fake smile","Ariana Grande",99942,https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ
40,"Bad Liar","Imagine Dragons",99125,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
41,"Going Bad (feat. Drake)","Meek Mill",99088,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
42,imagine,"Ariana Grande",97311,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow
43,"Mo Bamba","Sheck Wes",95253,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
44,Djadja,"Aya Nakamura",94086,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
45,Talk,Khalid,89425,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
46,SAD!,XXXTENTACION,87964,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
47,ghostin,"Ariana Grande",87011,https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB
48,"Look Back at It","A Boogie Wit da Hoodie",85766,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
49,"Eastside (with Halsey & Khalid)","benny blanco",83736,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
50,"Trop beau",Lomepal,83304,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
51,Shotgun,"George Ezra",82947,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
52,"Happy Now",Kygo,82712,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
53,Moonlight,XXXTENTACION,79606,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
54,"Bohemian Rhapsody - 2011 Mix",Queen,78822,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
55,Khapta,"Heuss L'enfoiré",77767,https://open.spotify.com/track/6stxV2bl7xSiPUornxwyNR
56,2002,Anne-Marie,77687,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
57,1000°C,Lomepal,75664,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou
58,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",75504,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
59,Hope,"The Chainsmokers",75262,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
60,"make up","Ariana Grande",74688,https://open.spotify.com/track/27356GVuMPFWiJSZCragoM
61,"Better Now","Post Malone",73843,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
62,"in my head","Ariana Grande",73832,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw
63,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",73562,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
64,"Like I Love You (feat. The NGHBRS)","Lost Frequencies",72685,https://open.spotify.com/track/30K9xVNSog0DVr5ey5yVoY
65,Viraal,Frenna,72662,https://open.spotify.com/track/1oDGSDSB1WMKOJ9Uan2xhK
66,"SICKO MODE","Travis Scott",72131,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
67,"Verleden Tijd",Frenna,71950,https://open.spotify.com/track/7qkqUFKET2tAjVHLxlLYOe
68,"Girls Like You (feat. Cardi B)","Maroon 5",71378,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
69,"Ewa Ewa",Chivv,71366,https://open.spotify.com/track/7b4lZWvZtJowzSEI5sDSK6
70,lovely,"Billie Eilish",70407,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
71,"One Kiss (with Dua Lipa)","Calvin Harris",69812,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
72,"Swan Song - From the Motion Picture ""Alita: Battle Angel""","Dua Lipa",68457,https://open.spotify.com/track/5600nq7TiBraBX2jobyJ3l
