,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",381505,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
2,"I Don't Care (with Justin Bieber)","Ed Sheeran",369443,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
3,"bad guy","Billie Eilish",361507,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,SOS,Avicii,307350,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
5,Arcade,"Duncan Laurence",303704,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
6,"Someone You Loved","Lewis Capaldi",300058,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
7,"Old Town Road","Lil Nas X",299608,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
8,"Don't Call Me Up",Mabel,268809,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
9,"Piece Of Your Heart",MEDUZA,243260,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
10,"If I Can't Have You","Shawn Mendes",224358,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
11,"Let Me Down Slowly","Alec Benjamin",212329,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
12,"Con Calma","Daddy Yankee",207510,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
13,"Balance ton quoi",Angèle,204549,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
14,Sucker,"Jonas Brothers",190731,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
15,Shallow,"Lady Gaga",188842,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
16,"Giant (with Rag'n'Bone Man)","Calvin Harris",183465,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
17,"Als Het Avond Is","Suzan & Freek",182775,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT
18,"bury a friend","Billie Eilish",164638,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
19,"Power Over Me","Dermot Kennedy",163652,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
20,"So Am I","Ava Max",161592,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
21,"7 rings","Ariana Grande",157212,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
22,"Always Remember Us This Way","Lady Gaga",146083,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
23,"High Hopes","Panic! At The Disco",142900,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
24,"Here With Me",Marshmello,140726,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
25,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",136286,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
26,"Au DD",PNL,134128,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
27,"when the party's over","Billie Eilish",133378,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
28,"Speechless (feat. Erika Sirola)","Robin Schulz",131858,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
29,"Sweet but Psycho","Ava Max",131106,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
30,Pookie,"Aya Nakamura",129954,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
31,"Bad Liar","Imagine Dragons",128139,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
32,"Be Alright","Dean Lewis",119935,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
33,"Walk Me Home",P!nk,119876,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
34,"Talk (feat. Disclosure)",Khalid,118530,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
35,Arc-en-ciel,Booba,117427,https://open.spotify.com/track/07qHCBBSRswIsfs0waYdjC
36,"Tout oublier",Angèle,116881,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
37,"Truth Hurts",Lizzo,114014,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
38,Wow.,"Post Malone",113753,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
39,"Dancing With A Stranger (with Normani)","Sam Smith",110991,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
40,"Dichterbij Je","Lil Kleine",108944,https://open.spotify.com/track/5TU8eIPFfQ7uUeOITnxxpb
41,Soldi,Mahmood,106568,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
42,Happier,Marshmello,106417,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
43,Earth,"Lil Dicky",105245,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
44,EARFQUAKE,"Tyler, The Creator",103102,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
45,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",98573,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
46,"i'm so tired...",Lauv,96987,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
47,"Who Do You Love","The Chainsmokers",93963,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
48,"Without Me",Halsey,93039,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
49,"3 Nights","Dominic Fike",91499,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
50,Malade,"Roméo Elvis",90175,https://open.spotify.com/track/35e7ckbWgHjHI9n3oL6jnd
51,DEUTSCHLAND,Rammstein,88932,https://open.spotify.com/track/2bPGTMB5sFfFYQ2YvSmup0
52,Médicament,Niska,87159,https://open.spotify.com/track/55mCsKCo4bPuYtZvHppp8z
53,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,86401,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
54,Nightmare,Halsey,85249,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
55,"Recognise (feat. Flynn)","Lost Frequencies",83150,https://open.spotify.com/track/6tLvHzljZ7uvH7XS95LjdI
56,Herres,"Sevn Alias",80925,https://open.spotify.com/track/411fSfMfrNGxVsIGK3drHT
