,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",399730,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
2,"I Don't Care (with Justin Bieber)","Ed Sheeran",350521,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
3,"bad guy","Billie Eilish",332986,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,"Piece Of Your Heart",MEDUZA,303080,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
5,"Someone You Loved","Lewis Capaldi",277812,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
6,"SOS (feat. Aloe Blacc)",Avicii,273744,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
7,"Don't Call Me Up",Mabel,242149,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
8,"Con Calma","Daddy Yankee",218334,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
9,Arcade,"Duncan Laurence",216739,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
10,Tricheur,Nekfeu,214897,https://open.spotify.com/track/5ZwRTJD1bTACtIuW5Iibnu
11,"Old Town Road","Lil Nas X",201414,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
12,Sucker,"Jonas Brothers",197769,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
13,"If I Can't Have You","Shawn Mendes",194479,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
14,"Balance ton quoi",Angèle,186281,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
15,"Let Me Down Slowly","Alec Benjamin",180941,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
16,Pookie,"Aya Nakamura",167618,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
17,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",167387,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
18,Shallow,"Lady Gaga",159241,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
19,"Giant (with Rag'n'Bone Man)","Calvin Harris",158274,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
20,"So Am I","Ava Max",151817,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
21,"Als Het Avond Is","Suzan & Freek",149939,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT
22,"GUAP (feat. Dopebwoy)",Boef,148452,https://open.spotify.com/track/7oZct7VoEYmscpKePu6k7z
23,"Power Over Me","Dermot Kennedy",145637,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
24,Heaven,Avicii,143206,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
25,"You Need To Calm Down","Taylor Swift",136202,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
26,"bury a friend","Billie Eilish",131923,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
27,"Always Remember Us This Way","Lady Gaga",130004,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
28,"7 rings","Ariana Grande",129565,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
29,"Never Really Over","Katy Perry",122708,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
30,"High Hopes","Panic! At The Disco",119668,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
31,"Here With Me",Marshmello,114508,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
32,"Dans l'univers",Nekfeu,114035,https://open.spotify.com/track/3OmMEncU5Z8hZJVKwAMZpk
33,"Sweet but Psycho","Ava Max",113606,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
34,"when the party's over","Billie Eilish",111083,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
35,"The London (feat. J. Cole & Travis Scott)","Young Thug",108892,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
36,"Speechless (feat. Erika Sirola)","Robin Schulz",108116,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
37,Mirador,Kezah,105876,https://open.spotify.com/track/4j5Bb0saeXmiz62XIZjcHj
38,Cheum,Nekfeu,104174,https://open.spotify.com/track/3eG36tERWexe2lm75Ea3Y8
39,Happier,Marshmello,102855,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
40,"No Guidance (feat. Drake)","Chris Brown",102535,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc
41,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",101488,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
42,Médicament,Niska,101089,https://open.spotify.com/track/55mCsKCo4bPuYtZvHppp8z
43,"Be Alright","Dean Lewis",99304,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
44,"Rescue Me",OneRepublic,99221,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
45,"Walk Me Home",P!nk,99119,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
46,"Tout oublier",Angèle,98938,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
47,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,98870,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
48,"Money In The Grave (Drake ft. Rick Ross)",Drake,97421,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
49,"Elle pleut",Nekfeu,95373,https://open.spotify.com/track/31ljIjVJOgopnyNposqPhm
50,"Hoe Het Danst","Marco Borsato",95219,https://open.spotify.com/track/6cONR1DTpmGS1pAdJvVTiT
51,"Talk (feat. Disclosure)",Khalid,93339,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
52,"MOWGLI II",PNL,92986,https://open.spotify.com/track/1w2OwBeojIZI8hTI5WkMkV
53,"3 Nights","Dominic Fike",89996,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
54,"Bad Liar","Imagine Dragons",88839,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
55,"All Around The World (La La La)",R3HAB,87564,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
56,EARFQUAKE,"Tyler, The Creator",87275,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
57,"Truth Hurts",Lizzo,86346,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
