,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",610763,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,"everything i wanted","Billie Eilish",367755,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
3,"Ride It",Regard,327847,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
4,Memories,"Maroon 5",305573,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
5,"Don't Start Now","Dua Lipa",246792,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
6,"Lose You To Love Me","Selena Gomez",246263,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
7,"Someone You Loved","Lewis Capaldi",242852,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
8,ROXANNE,"Arizona Zervas",238846,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
9,Circles,"Post Malone",220386,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
10,Lalala,Y2K,217794,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
11,Señorita,"Shawn Mendes",216394,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
12,Reünie,Snelle,215755,https://open.spotify.com/track/5S7YAM3lcfPNBSTVyciwCu
13,"Oui ou non",Angèle,210879,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
14,"Hoe Het Danst","Marco Borsato",205639,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq
15,"Lose Control",MEDUZA,193647,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
16,POPOPOP,Gambi,191462,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
17,"hot girl bummer",blackbear,185805,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
18,"HIGHEST IN THE ROOM","Travis Scott",171421,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
19,"bad guy","Billie Eilish",169177,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
20,"Trampoline (with ZAYN)",SHAED,166152,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
21,Pookie,"Aya Nakamura",166092,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
22,"Beautiful People (feat. Khalid)","Ed Sheeran",162252,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
