,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",437064,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,"Hoe Het Danst","Marco Borsato",379651,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq
3,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",326206,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
4,"Piece Of Your Heart",MEDUZA,282831,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
5,"Old Town Road - Remix","Lil Nas X",278526,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
6,"I Don't Care (with Justin Bieber)","Ed Sheeran",263107,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
7,Instagram,"Dimitri Vegas & Like Mike",260075,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
8,"Someone You Loved","Lewis Capaldi",242352,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
9,"bad guy","Billie Eilish",211495,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
10,Ransom,"Lil Tecca",197656,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
11,"Beautiful People (feat. Khalid)","Ed Sheeran",197604,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
12,"Don't Call Me Up",Mabel,196975,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
13,"Goodbyes (Feat. Young Thug)","Post Malone",186916,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
14,Pookie,"Aya Nakamura",174224,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
15,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",173317,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
16,"SOS (feat. Aloe Blacc)",Avicii,166396,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
17,"All Around The World (La La La)",R3HAB,164310,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
18,Ritual,Tiësto,152317,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
19,"boyfriend (with Social House)","Ariana Grande",151431,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
20,"How Do You Sleep?","Sam Smith",147376,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
21,"Con Calma","Daddy Yankee",144723,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
22,"Balance ton quoi",Angèle,144674,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
23,"Let Me Down Slowly","Alec Benjamin",138995,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
24,"Summer Life (with Jake Reese & OT)",Regi,137095,https://open.spotify.com/track/75uubllQ8LCxn54ZYfHOkC
25,"Als Het Avond Is","Suzan & Freek",135571,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT
26,"If I Can't Have You","Shawn Mendes",132025,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
27,Lalala,Y2K,129997,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
28,Sucker,"Jonas Brothers",129573,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
29,"Higher Love",Kygo,121980,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
30,"Money In The Grave (Drake ft. Rick Ross)",Drake,120716,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
31,Arcade,"Duncan Laurence",120712,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
32,"bad guy (with Justin Bieber)","Billie Eilish",119281,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
33,"So Am I","Ava Max",118282,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
34,"It's You","Ali Gatie",116331,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
35,Panini,"Lil Nas X",111959,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
36,"Ma belle","Moha La Squale",111174,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D
37,"Old Town Road","Lil Nas X",110626,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
38,"Rescue Me",OneRepublic,110068,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
39,Shallow,"Lady Gaga",109783,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
40,"Giant (with Rag'n'Bone Man)","Calvin Harris",109257,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
41,"You Say","Lauren Daigle",107467,https://open.spotify.com/track/6Up545NUflOiXo8cEraH49
42,"Power Over Me","Dermot Kennedy",107415,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
43,"Never Really Over","Katy Perry",106677,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
44,"Always Remember Us This Way","Lady Gaga",105565,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
45,"Table Of Fools",IBE,101950,https://open.spotify.com/track/0QSJddfRGIfStqy0DZ9pvw
46,Heaven,Avicii,96504,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
47,"High Hopes","Panic! At The Disco",95037,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
