Position,"Track Name",Artist,URL
1,"Mamichula - con Nicki Nicole",Trueno,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
2,Hawái,Maluma,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
3,Caramelo,Ozuna,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
4,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
5,"Tattoo - Remix with Camilo","Rauw Alejandro",https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
6,"La Curiosidad","Jay Wheeler",https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
7,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
8,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
9,"Hasta Que Dios Diga","Anuel AA",https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
10,"A Güiro","Rafa Pabön",https://open.spotify.com/track/4hgIsfE3u7duCJFYXm6kZe
11,"Si Tú La Quieres","David Bisbal",https://open.spotify.com/track/35qwAQ3oZeKAMhR3hCV9IM
12,"Jerusalema (feat. Nomcebo Zikode)","Master KG",https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
13,Bailemos,"Dani Fernández",https://open.spotify.com/track/5EnaxC9amhXY55ezw87SL8
14,Flexin',"Lit Killah",https://open.spotify.com/track/0hwEhPxCBLKiqeBMZavGAv
15,"Mi Religión","Nil Moliner",https://open.spotify.com/track/5zNlrLpJFZt3RvRe9A0Hed
16,"Me Provocas",Dynoro,https://open.spotify.com/track/7sEwsJK7Ol0J6PFV9nioxu
17,ADMV,Maluma,https://open.spotify.com/track/4j3iq13kHs5PB94jdTp3Y3
18,Princesas,Pereza,https://open.spotify.com/track/3hlWUNjAlbZ6nOjAbrivBv
19,"Eso Que Tú Me Das","Jarabe De Palo",https://open.spotify.com/track/40tFJtuES1da2fg0OurUdI
20,Cucu,"Lennis Rodriguez",https://open.spotify.com/track/0hAfLLkw3l8ZZ8jYsPqbls
21,"La Tóxica",Farruko,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
22,"Every Breath You Take","The Police",https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
23,Fantasias,"Rauw Alejandro",https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
24,"Malibú con Piña","Funzo & Baby Loud",https://open.spotify.com/track/4T7SpjqFNSpfdAsN66DkiE
25,"Tal Vez","Paulo Londra",https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
26,"Si Me Dices Que Sí",Reik,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
27,"Dancing With A Stranger (with Normani)","Sam Smith",https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
28,"No Puedo Vivir Sin Ti","Los Ronaldos",https://open.spotify.com/track/1EC0JRoSi9YL5zExd3Euc3
29,"No Bailes Sola","Danna Paola",https://open.spotify.com/track/1GNSWpe2SB30zYGbNTD96b
30,"Blueberry Faygo","Lil Mosey",https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
31,"Dancing In The Moonlight (feat. NEIMY)",Jubël,https://open.spotify.com/track/4GSDkZt7GcmzBWmsMcpaVO
32,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
33,"Trueno: Bzrp Freestyle Sessions, Vol. 6",Bizarrap,https://open.spotify.com/track/4jTKJOFxaqEcm558JYi4Dh
34,Californication,"Red Hot Chili Peppers",https://open.spotify.com/track/48UPSzbZjgc449aqz8bxox
35,"Cheap Thrills",Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
36,Cero,"Dani Martín",https://open.spotify.com/track/49KC8Lp7unw5HC0RxoYUV0
37,Resistiré,"Resistiré 2020",https://open.spotify.com/track/5Z3eEWd02O1RekV96ohDPx
38,Valentina,"31 FAM",https://open.spotify.com/track/5bs5tYbTt8XkRKZkc2TDXd
39,"Ain't No Mountain High Enough","Marvin Gaye",https://open.spotify.com/track/7tqhbajSfrz2F7E1Z75ASX
40,"Under the Bridge","Red Hot Chili Peppers",https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0
41,"Pa que lo gocen",fernandocosta,https://open.spotify.com/track/7BMdZsDXxPH6Db3Ug6A2q2
42,"You Shook Me All Night Long",AC/DC,https://open.spotify.com/track/2SiXAy7TuUkycRVbbWDEpo
43,Atrevido,Trueno,https://open.spotify.com/track/1KndT9AUpIaiFGMVkD8fMP
44,Payphone,"Maroon 5",https://open.spotify.com/track/1XGmzt0PVuFgQYYnV2It7A
45,"Always Remember Us This Way","Lady Gaga",https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
46,Sincero,"31 FAM",https://open.spotify.com/track/5GMmrnC4Dlia2MYuEAy6d6
47,Ransom,"Lil Tecca",https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
48,Créeme,"KAROL G",https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU
49,"Por Mi Reggae Muero 2020",Yandel,https://open.spotify.com/track/09yuQ2v1mHGWZVrpQB1Oj4
50,Mariposa,"Pablo López",https://open.spotify.com/track/1fYpHGrPkx3aGgY6C0uPFv
